图片ID,图片答案,音频ID,音频内容,使用拼音,包含志愿者声音,包含明显噪声,发音标准程度,认知正确性,讯飞中文语音测试结果,讯飞拼音,标准拼音,讯飞数据,讯飞判定
VE05000131,梯、楼梯,1619145438274T0305VE05000131VE000581619145554398,梯,,,1,3,1,指,['zhi'],"['ti', 'lou-ti']","{""word"": ""\u6307"", ""pinyin"": ""['zhi']"", ""nearest"": [""zhi""], ""minDis"": 2.0}",0
VE05000131,梯、楼梯,1619159528269T0305VE05000131VE000581619159742314,梯子,,,,4,1,妻子,"['qi', 'zi']","['ti', 'lou-ti']","{""word"": ""\u59bb\u5b50"", ""pinyin"": ""['qi', 'zi']"", ""nearest"": [""qi""], ""minDis"": 1.0}",0
VE05000131,梯、楼梯,1619160509371T0305VE05000131VE000581619160672071,梯子,,,,3,1,第一次,"['di', 'yi', 'ci']","['ti', 'lou-ti']","{""word"": ""\u7b2c\u4e00\u6b21"", ""pinyin"": ""['di', 'yi', 'ci']"", ""nearest"": [""di""], ""minDis"": 0.9}",0
VE05000132,浅,------------------------------------------------,--------------------,------------,--------------,------------,--------,----------,---------------------,,['qian'],{},-1
VE05000132,浅,1603T0601VE05000132VE00888,很浅,,,,4,1,很浅,"['hen', 'qian']",['qian'],"{""word"": ""\u5f88\u6d45"", ""pinyin"": ""['hen', 'qian']"", ""nearest"": [""qian""], ""minDis"": 0.0}",1
VE05000132,浅,1633T0501VE05000132VE00888,很浅,,,,4,1,很浅,"['hen', 'qian']",['qian'],"{""word"": ""\u5f88\u6d45"", ""pinyin"": ""['hen', 'qian']"", ""nearest"": [""qian""], ""minDis"": 0.0}",1
VE05000132,浅,1634T0401VE05000132VE00888,不深,,,,3,0,不三,"['bu', 'san']",['qian'],"{""word"": ""\u4e0d\u4e09"", ""pinyin"": ""['bu', 'san']"", ""nearest"": [""san""], ""minDis"": 2.0}",0
VE05000132,浅,1640T0501VE05000132VE00888,0,,,,,0,他要拿那个碗,"['ta', 'yao', 'na', 'na', 'ge', 'wan']",['qian'],"{""word"": ""\u4ed6\u8981\u62ff\u90a3\u4e2a\u7897"", ""pinyin"": ""['ta', 'yao', 'na', 'na', 'ge', 'wan']"", ""nearest"": [""wan""], ""minDis"": 2.0}",0
VE05000132,浅,1642T0601VE05000132VE00888,0,,,,,0,谁知,"['shui', 'zhi']",['qian'],"{""word"": ""\u8c01\u77e5"", ""pinyin"": ""['shui', 'zhi']"", ""nearest"": [""zhi""], ""minDis"": 4.0}",0
VE05000132,浅,1651T0501VE05000132VE00888,0,,,,,0,嗯是的嗯,"['en', 'shi', 'de', 'en']",['qian'],"{""word"": ""\u55ef\u662f\u7684\u55ef"", ""pinyin"": ""['en', 'shi', 'de', 'en']"", ""nearest"": [""en""], ""minDis"": 3.0}",0
VE05000132,浅,1696T0501VE05000132VE00888,很浅,,,,4,1,很浅,"['hen', 'qian']",['qian'],"{""word"": ""\u5f88\u6d45"", ""pinyin"": ""['hen', 'qian']"", ""nearest"": [""qian""], ""minDis"": 0.0}",1
VE05000132,浅,1698T0601VE05000132VE00888,很浅,,,,4,1,很浅,"['hen', 'qian']",['qian'],"{""word"": ""\u5f88\u6d45"", ""pinyin"": ""['hen', 'qian']"", ""nearest"": [""qian""], ""minDis"": 0.0}",1
VE05000132,浅,1699T0401VE05000132VE00888,池塘很小,,,,4,0,祠堂很小,"['ci', 'tang', 'hen', 'xiao']",['qian'],"{""word"": ""\u7960\u5802\u5f88\u5c0f"", ""pinyin"": ""['ci', 'tang', 'hen', 'xiao']"", ""nearest"": [""xiao""], ""minDis"": 1.8}",0
VE05000132,浅,1729T0601VE05000132VE00888,0,,,,,0,中心的中国,"['zhong', 'xin', 'de', 'zhong', 'guo']",['qian'],"{""word"": ""\u4e2d\u5fc3\u7684\u4e2d\u56fd"", ""pinyin"": ""['zhong', 'xin', 'de', 'zhong', 'guo']"", ""nearest"": [""xin""], ""minDis"": 1.8}",0
VE05000132,浅,1619080829589T0503VE05000132VE008881619081055540,0,,,,,0,,[''],['qian'],{},-1
VE05000132,浅,1619084456964T0503VE05000132VE008881619084855324,0,,,,,0,那以前前几个小时,"['na', 'yi', 'qian', 'qian', 'ji', 'ge', 'xiao', 'shi']",['qian'],"{""word"": ""\u90a3\u4ee5\u524d\u524d\u51e0\u4e2a\u5c0f\u65f6"", ""pinyin"": ""['na', 'yi', 'qian', 'qian', 'ji', 'ge', 'xiao', 'shi']"", ""nearest"": [""qian""], ""minDis"": 0.0}",1
VE05000132,浅,1619085457825T0501VE05000132VE008881619085946752,0,,,,,0,嗯因为我没有看到那个,"['en', 'yin', 'wei', 'wo', 'mei', 'you', 'kan', 'dao', 'na', 'ge']",['qian'],"{""word"": ""\u55ef\u56e0\u4e3a\u6211\u6ca1\u6709\u770b\u5230\u90a3\u4e2a"", ""pinyin"": ""['en', 'yin', 'wei', 'wo', 'mei', 'you', 'kan', 'dao', 'na', 'ge']"", ""nearest"": [""yin""], ""minDis"": 2.0}",0
VE05000132,浅,1619139254929T0401VE05000132VE008881619139487220,1,,,,,0,食堂很温暖,"['shi', 'tang', 'hen', 'wen', 'nuan']",['qian'],"{""word"": ""\u98df\u5802\u5f88\u6e29\u6696"", ""pinyin"": ""['shi', 'tang', 'hen', 'wen', 'nuan']"", ""nearest"": [""nuan""], ""minDis"": 2.0}",0
VE05000132,浅,1619141591862T0401VE05000132VE008881619141861041,0,,,,,0,路程是什么？他在做什么很早,"['lu', 'cheng', 'shi', 'shen', 'me', 'ta', 'zai', 'zuo', 'shen', 'me', 'hen', 'zao']",['qian'],"{""word"": ""\u8def\u7a0b\u662f\u4ec0\u4e48\uff1f\u4ed6\u5728\u505a\u4ec0\u4e48\u5f88\u65e9"", ""pinyin"": ""['lu', 'cheng', 'shi', 'shen', 'me', 'ta', 'zai', 'zuo', 'shen', 'me', 'hen', 'zao']"", ""nearest"": [""ta""], ""minDis"": 3.0}",0
VE05000132,浅,1619142948991T0601VE05000132VE008881619143154815,池塘呢很小…,,1,,3,0,池塘呢很小，池塘的意思都不深，嗯嗯是那是什么字很浅，是不是？,"['chi', 'tang', 'ni', 'hen', 'xiao', 'chi', 'tang', 'de', 'yi', 'si', 'du', 'bu', 'shen', 'en', 'en', 'shi', 'na', 'shi', 'shen', 'me', 'zi', 'hen', 'qian', 'shi', 'bu', 'shi']",['qian'],"{""word"": ""\u6c60\u5858\u5462\u5f88\u5c0f\uff0c\u6c60\u5858\u7684\u610f\u601d\u90fd\u4e0d\u6df1\uff0c\u55ef\u55ef\u662f\u90a3\u662f\u4ec0\u4e48\u5b57\u5f88\u6d45\uff0c\u662f\u4e0d\u662f\uff1f"", ""pinyin"": ""['chi', 'tang', 'ni', 'hen', 'xiao', 'chi', 'tang', 'de', 'yi', 'si', 'du', 'bu', 'shen', 'en', 'en', 'shi', 'na', 'shi', 'shen', 'me', 'zi', 'hen', 'qian', 'shi', 'bu', 'shi']"", ""nearest"": [""qian""], ""minDis"": 0.0}",1
VE05000132,浅,1619143106723T0501VE05000132VE008881619143298371,浅,,,,2,1,,[''],['qian'],{},-1
VE05000132,浅,1619143408938T0401VE05000132VE008881619143682604,1,,,,,0,等,['deng'],['qian'],"{""word"": ""\u7b49"", ""pinyin"": ""['deng']"", ""nearest"": [""deng""], ""minDis"": 4.0}",0
VE05000132,浅,1619143638269T0601VE05000132VE008881619143945538,很小,,,,4,0,很小,"['hen', 'xiao']",['qian'],"{""word"": ""\u5f88\u5c0f"", ""pinyin"": ""['hen', 'xiao']"", ""nearest"": [""xiao""], ""minDis"": 1.8}",0
VE05000132,浅,1619144282459T0401VE05000132VE008881619144567973,池塘不深,,,,3,0,你好不行,"['ni', 'hao', 'bu', 'xing']",['qian'],"{""word"": ""\u4f60\u597d\u4e0d\u884c"", ""pinyin"": ""['ni', 'hao', 'bu', 'xing']"", ""nearest"": [""xing""], ""minDis"": 2.8}",0
VE05000132,浅,1619147264566T0601VE05000132VE008881619147436305,池塘是好的,,,,3,0,吃吃糖是好的,"['chi', 'chi', 'tang', 'shi', 'hao', 'de']",['qian'],"{""word"": ""\u5403\u5403\u7cd6\u662f\u597d\u7684"", ""pinyin"": ""['chi', 'chi', 'tang', 'shi', 'hao', 'de']"", ""nearest"": [""tang""], ""minDis"": 3.0}",0
VE05000132,浅,1619150486548T0501VE05000132VE008881619150739586,池塘里面有小鸭子,,,,4,0,石头里面有小鸭子,"['shi', 'tou', 'li', 'mian', 'you', 'xiao', 'ya', 'zi']",['qian'],"{""word"": ""\u77f3\u5934\u91cc\u9762\u6709\u5c0f\u9e2d\u5b50"", ""pinyin"": ""['shi', 'tou', 'li', 'mian', 'you', 'xiao', 'ya', 'zi']"", ""nearest"": [""mian""], ""minDis"": 1.0}",0
VE05000132,浅,1619150766729T0501VE05000132VE008881619151076324,池塘有点不深,,,,3,0,嗯食堂有点不适合,"['en', 'shi', 'tang', 'you', 'dian', 'bu', 'shi', 'he']",['qian'],"{""word"": ""\u55ef\u98df\u5802\u6709\u70b9\u4e0d\u9002\u5408"", ""pinyin"": ""['en', 'shi', 'tang', 'you', 'dian', 'bu', 'shi', 'he']"", ""nearest"": [""dian""], ""minDis"": 1.0}",0
VE05000132,浅,1619150769122T0501VE05000132VE008881619151006314,1,,,,,0,我想,"['wo', 'xiang']",['qian'],"{""word"": ""\u6211\u60f3"", ""pinyin"": ""['wo', 'xiang']"", ""nearest"": [""xiang""], ""minDis"": 1.8}",0
VE05000132,浅,1619159927555T0401VE05000132VE008881619160281114,池塘不深,,,,4,0,吃它不生,"['chi', 'ta', 'bu', 'sheng']",['qian'],"{""word"": ""\u5403\u5b83\u4e0d\u751f"", ""pinyin"": ""['chi', 'ta', 'bu', 'sheng']"", ""nearest"": [""ta""], ""minDis"": 3.0}",0
VE05000132,浅,1619160077023T0401VE05000132VE008881619160323257,0,,,,,0,嗯,['en'],['qian'],"{""word"": ""\u55ef"", ""pinyin"": ""['en']"", ""nearest"": [""en""], ""minDis"": 3.0}",0
VE05000132,浅,1619160188300T0401VE05000132VE008881619160463970,0,,,,,0,,[''],['qian'],{},-1
VE05000132,浅,1619160846656T0401VE05000132VE008881619161221257,1,,,,,0,食堂食堂里有怎么样？大海是深的池塘，怎么样？这边和爱,"['shi', 'tang', 'shi', 'tang', 'li', 'you', 'zen', 'me', 'yang', 'da', 'hai', 'shi', 'shen', 'de', 'chi', 'tang', 'zen', 'me', 'yang', 'zhe', 'bian', 'he', 'ai']",['qian'],"{""word"": ""\u98df\u5802\u98df\u5802\u91cc\u6709\u600e\u4e48\u6837\uff1f\u5927\u6d77\u662f\u6df1\u7684\u6c60\u5858\uff0c\u600e\u4e48\u6837\uff1f\u8fd9\u8fb9\u548c\u7231"", ""pinyin"": ""['shi', 'tang', 'shi', 'tang', 'li', 'you', 'zen', 'me', 'yang', 'da', 'hai', 'shi', 'shen', 'de', 'chi', 'tang', 'zen', 'me', 'yang', 'zhe', 'bian', 'he', 'ai']"", ""nearest"": [""bian""], ""minDis"": 1.0}",0
VE05000133,蔬菜,------------------------------------------------,--------------------,------------,--------------,------------,--------,----------,---------------------,,['shu-cai'],{},-1
VE05000133,蔬菜,1607T0603VE05000133VE00021,蔬菜,,,,4,1,蔬菜,"['shu', 'cai']",['shu-cai'],"{""word"": ""\u852c\u83dc"", ""pinyin"": ""['shu', 'cai']"", ""nearest"": [""shu"", ""cai""], ""minDis"": 0.0}",1
VE05000133,蔬菜,1608T0503VE05000133VE00021,营养,,,,3,0,营养,"['ying', 'yang']",['shu-cai'],"{""word"": ""\u8425\u517b"", ""pinyin"": ""['ying', 'yang']"", ""nearest"": [""ying"", ""yang""], ""minDis"": 4.0}",0
VE05000133,蔬菜,1635T0503VE05000133VE00021,蔬菜,,,,4,1,嗯蔬菜,"['en', 'shu', 'cai']",['shu-cai'],"{""word"": ""\u55ef\u852c\u83dc"", ""pinyin"": ""['en', 'shu', 'cai']"", ""nearest"": [""shu"", ""cai""], ""minDis"": 0.0}",1
VE05000133,蔬菜,1637T0503VE05000133VE00021,蔬菜,,,,4,1,不怕,"['bu', 'pa']",['shu-cai'],"{""word"": ""\u4e0d\u6015"", ""pinyin"": ""['bu', 'pa']"", ""nearest"": [""bu"", ""pa""], ""minDis"": 2.0}",0
VE05000133,蔬菜,1648T0603VE05000133VE00021,蔬菜,,,,4,1,数字,"['shu', 'zi']",['shu-cai'],"{""word"": ""\u6570\u5b57"", ""pinyin"": ""['shu', 'zi']"", ""nearest"": [""shu"", ""zi""], ""minDis"": 0.9}",0
VE05000133,蔬菜,1656T0403VE05000133VE00021,1,,,,,0,,[''],['shu-cai'],{},-1
VE05000133,蔬菜,1690T0603VE05000133VE00021,蔬菜,,,,5,1,蔬菜,"['shu', 'cai']",['shu-cai'],"{""word"": ""\u852c\u83dc"", ""pinyin"": ""['shu', 'cai']"", ""nearest"": [""shu"", ""cai""], ""minDis"": 0.0}",1
VE05000133,蔬菜,1703T0503VE05000133VE00021,1,,,,,0,我我也知道,"['wo', 'wo', 'ye', 'zhi', 'dao']",['shu-cai'],"{""word"": ""\u6211\u6211\u4e5f\u77e5\u9053"", ""pinyin"": ""['wo', 'wo', 'ye', 'zhi', 'dao']"", ""nearest"": [""zhi"", ""dao""], ""minDis"": 2.0}",0
VE05000133,蔬菜,1619080829589T0503VE05000133VE000211619080911735,1,,,,,0,我问了很长时间啊,"['wo', 'wen', 'le', 'hen', 'chang', 'shi', 'jian', 'a']",['shu-cai'],"{""word"": ""\u6211\u95ee\u4e86\u5f88\u957f\u65f6\u95f4\u554a"", ""pinyin"": ""['wo', 'wen', 'le', 'hen', 'chang', 'shi', 'jian', 'a']"", ""nearest"": [""shi"", ""jian""], ""minDis"": 2.1}",0
VE05000133,蔬菜,1619084456964T0503VE05000133VE000211619084563065,0,,,,,0,等一下我来,"['deng', 'yi', 'xia', 'wo', 'lai']",['shu-cai'],"{""word"": ""\u7b49\u4e00\u4e0b\u6211\u6765"", ""pinyin"": ""['deng', 'yi', 'xia', 'wo', 'lai']"", ""nearest"": [""wo"", ""lai""], ""minDis"": 2.1}",0
VE05000133,蔬菜,1619084459872T0505VE05000133VE000211619085059082,0,,,,,0,而且我还以为,"['er', 'qie', 'wo', 'huan', 'yi', 'wei']",['shu-cai'],"{""word"": ""\u800c\u4e14\u6211\u8fd8\u4ee5\u4e3a"", ""pinyin"": ""['er', 'qie', 'wo', 'huan', 'yi', 'wei']"", ""nearest"": [""huan"", ""yi""], ""minDis"": 2.5}",0
VE05000133,蔬菜,1619139604818T0403VE05000133VE000211619139806304,蔬菜,,,,4,1,苏泰苏,"['su', 'tai', 'su']",['shu-cai'],"{""word"": ""\u82cf\u6cf0\u82cf"", ""pinyin"": ""['su', 'tai', 'su']"", ""nearest"": [""su"", ""tai""], ""minDis"": 0.75}",0
VE05000133,蔬菜,1619139815024T0403VE05000133VE000211619140107282,蔬菜,,,,3,1,铅笔最好是说差,"['qian', 'bi', 'zui', 'hao', 'shi', 'shuo', 'cha']",['shu-cai'],"{""word"": ""\u94c5\u7b14\u6700\u597d\u662f\u8bf4\u5dee"", ""pinyin"": ""['qian', 'bi', 'zui', 'hao', 'shi', 'shuo', 'cha']"", ""nearest"": [""shuo"", ""cha""], ""minDis"": 1.4}",0
VE05000133,蔬菜,1619141495940T0603VE05000133VE000211619141721174,督菜,,,,3,0,,[''],['shu-cai'],{},-1
VE05000133,蔬菜,1619142316969T0303VE05000133VE000211619142491568,水果,,,,3,0,水果,"['shui', 'guo']",['shu-cai'],"{""word"": ""\u6c34\u679c"", ""pinyin"": ""['shui', 'guo']"", ""nearest"": [""shui"", ""guo""], ""minDis"": 2.0}",0
VE05000133,蔬菜,1619142537825T0403VE05000133VE000211619142727972,1,,,,,0,还辣椒，还有一个发曲径很值得的是什么这个还？这个,"['huan', 'la', 'jiao', 'huan', 'you', 'yi', 'ge', 'fa', 'qu', 'jing', 'hen', 'zhi', 'de', 'de', 'shi', 'shen', 'me', 'zhe', 'ge', 'huan', 'zhe', 'ge']",['shu-cai'],"{""word"": ""\u8fd8\u8fa3\u6912\uff0c\u8fd8\u6709\u4e00\u4e2a\u53d1\u66f2\u5f84\u5f88\u503c\u5f97\u7684\u662f\u4ec0\u4e48\u8fd9\u4e2a\u8fd8\uff1f\u8fd9\u4e2a"", ""pinyin"": ""['huan', 'la', 'jiao', 'huan', 'you', 'yi', 'ge', 'fa', 'qu', 'jing', 'hen', 'zhi', 'de', 'de', 'shi', 'shen', 'me', 'zhe', 'ge', 'huan', 'zhe', 'ge']"", ""nearest"": [""shi"", ""shen""], ""minDis"": 2.4}",0
VE05000133,蔬菜,1619142962567T0303VE05000133VE000211619143163663,1,,,,,0,广东,"['guang', 'dong']",['shu-cai'],"{""word"": ""\u5e7f\u4e1c"", ""pinyin"": ""['guang', 'dong']"", ""nearest"": [""guang"", ""dong""], ""minDis"": 4.5}",0
VE05000133,蔬菜,1619143370389T0303VE05000133VE000211619143678517,1,,,,,0,噢西红柿、黄瓜、桃子,"['o', 'xi', 'hong', 'shi', 'huang', 'gua', 'tao', 'zi']",['shu-cai'],"{""word"": ""\u5662\u897f\u7ea2\u67ff\u3001\u9ec4\u74dc\u3001\u6843\u5b50"", ""pinyin"": ""['o', 'xi', 'hong', 'shi', 'huang', 'gua', 'tao', 'zi']"", ""nearest"": [""gua"", ""tao""], ""minDis"": 2.5}",0
VE05000133,蔬菜,1619143827338T0503VE05000133VE000211619144080264,0,,,,,0,我,['wo'],['shu-cai'],"{""word"": ""\u6211"", ""pinyin"": ""['wo']""}",-1
VE05000133,蔬菜,1619143861114T0503VE05000133VE000211619144063989,0,,,,,0,有营养的,"['you', 'ying', 'yang', 'de']",['shu-cai'],"{""word"": ""\u6709\u8425\u517b\u7684"", ""pinyin"": ""['you', 'ying', 'yang', 'de']"", ""nearest"": [""you"", ""ying""], ""minDis"": 3.5}",0
VE05000133,蔬菜,1619145844860T0403VE05000133VE000211619146042336,蔬菜,,,,5,1,,[''],['shu-cai'],{},-1
VE05000133,蔬菜,1619145854781T0303VE05000133VE000211619146149511,1,,,,,0,嗯是的,"['en', 'shi', 'de']",['shu-cai'],"{""word"": ""\u55ef\u662f\u7684"", ""pinyin"": ""['en', 'shi', 'de']"", ""nearest"": [""shi"", ""de""], ""minDis"": 2.1}",0
VE05000133,蔬菜,1619146370165T0403VE05000133VE000211619146538085,1,,,,,0,青椒、黄瓜、西红柿,"['qing', 'jiao', 'huang', 'gua', 'xi', 'hong', 'shi']",['shu-cai'],"{""word"": ""\u9752\u6912\u3001\u9ec4\u74dc\u3001\u897f\u7ea2\u67ff"", ""pinyin"": ""['qing', 'jiao', 'huang', 'gua', 'xi', 'hong', 'shi']"", ""nearest"": [""gua"", ""xi""], ""minDis"": 2.5}",0
VE05000133,蔬菜,1619146985861T0603VE05000133VE000211619147151730,蔬菜,,,,4,1,蔬菜,"['shu', 'cai']",['shu-cai'],"{""word"": ""\u852c\u83dc"", ""pinyin"": ""['shu', 'cai']"", ""nearest"": [""shu"", ""cai""], ""minDis"": 0.0}",1
VE05000133,蔬菜,1619151162643T0603VE05000133VE000211619151403015,菜,,,,2,0,唉你,"['ai', 'ni']",['shu-cai'],"{""word"": ""\u5509\u4f60"", ""pinyin"": ""['ai', 'ni']"", ""nearest"": [""ai"", ""ni""], ""minDis"": 3.0}",0
VE05000133,蔬菜,1619151561817T0603VE05000133VE000211619151728530,1,,,,,0,黄瓜、西红柿、青椒,"['huang', 'gua', 'xi', 'hong', 'shi', 'qing', 'jiao']",['shu-cai'],"{""word"": ""\u9ec4\u74dc\u3001\u897f\u7ea2\u67ff\u3001\u9752\u6912"", ""pinyin"": ""['huang', 'gua', 'xi', 'hong', 'shi', 'qing', 'jiao']"", ""nearest"": [""gua"", ""xi""], ""minDis"": 2.5}",0
VE05000133,蔬菜,1619151774789T0503VE05000133VE000211619151927974,蔬菜,,,,3,1,蔬菜,"['shu', 'cai']",['shu-cai'],"{""word"": ""\u852c\u83dc"", ""pinyin"": ""['shu', 'cai']"", ""nearest"": [""shu"", ""cai""], ""minDis"": 0.0}",1
VE05000133,蔬菜,1619151818581T0603VE05000133VE000211619151994433,这蔬菜,,,,3,1,有蔬菜吃蔬菜,"['you', 'shu', 'cai', 'chi', 'shu', 'cai']",['shu-cai'],"{""word"": ""\u6709\u852c\u83dc\u5403\u852c\u83dc"", ""pinyin"": ""['you', 'shu', 'cai', 'chi', 'shu', 'cai']"", ""nearest"": [""shu"", ""cai""], ""minDis"": 0.0}",1
VE05000133,蔬菜,1619151922067T0503VE05000133VE000211619152085020,零食,,,,3,0,,[''],['shu-cai'],{},-1
VE05000133,蔬菜,1619152468113T0403VE05000133VE000211619152832951,蔬菜,,,,4,1,吃菜,"['chi', 'cai']",['shu-cai'],"{""word"": ""\u5403\u83dc"", ""pinyin"": ""['chi', 'cai']"", ""nearest"": [""chi"", ""cai""], ""minDis"": 1.0}",0
VE05000133,蔬菜,1619158434621T0503VE05000133VE000211619158808937,0,,,,,0,这是什么多少人啊？,"['zhe', 'shi', 'shen', 'me', 'duo', 'shao', 'ren', 'a']",['shu-cai'],"{""word"": ""\u8fd9\u662f\u4ec0\u4e48\u591a\u5c11\u4eba\u554a\uff1f"", ""pinyin"": ""['zhe', 'shi', 'shen', 'me', 'duo', 'shao', 'ren', 'a']"", ""nearest"": [""zhe"", ""shi""], ""minDis"": 2.3}",0
VE05000133,蔬菜,1619158454553T0303VE05000133VE000211619158845986,1,,,,,0,那好这个呢那就是不是都交,"['na', 'hao', 'zhe', 'ge', 'ni', 'na', 'jiu', 'shi', 'bu', 'shi', 'du', 'jiao']",['shu-cai'],"{""word"": ""\u90a3\u597d\u8fd9\u4e2a\u5462\u90a3\u5c31\u662f\u4e0d\u662f\u90fd\u4ea4"", ""pinyin"": ""['na', 'hao', 'zhe', 'ge', 'ni', 'na', 'jiu', 'shi', 'bu', 'shi', 'du', 'jiao']"", ""nearest"": [""shi"", ""bu""], ""minDis"": 2.1}",0
VE05000133,蔬菜,1619159108358T0403VE05000133VE000211619159344085,蔬菜,,,,4,1,蔬菜,"['shu', 'cai']",['shu-cai'],"{""word"": ""\u852c\u83dc"", ""pinyin"": ""['shu', 'cai']"", ""nearest"": [""shu"", ""cai""], ""minDis"": 0.0}",1
VE05000133,蔬菜,1619160121792T0403VE05000133VE000211619160347536,1,,,,,0,黄瓜、青椒、西红柿它们都是什么？呀嗯是他们是肉吗？啊是肉，啊肉不是肉，他们是蔬菜蔬菜,"['huang', 'gua', 'qing', 'jiao', 'xi', 'hong', 'shi', 'ta', 'men', 'du', 'shi', 'shen', 'me', 'ya', 'en', 'shi', 'ta', 'men', 'shi', 'rou', 'ma', 'a', 'shi', 'rou', 'a', 'rou', 'bu', 'shi', 'rou', 'ta', 'men', 'shi', 'shu', 'cai', 'shu', 'cai']",['shu-cai'],"{""word"": ""\u9ec4\u74dc\u3001\u9752\u6912\u3001\u897f\u7ea2\u67ff\u5b83\u4eec\u90fd\u662f\u4ec0\u4e48\uff1f\u5440\u55ef\u662f\u4ed6\u4eec\u662f\u8089\u5417\uff1f\u554a\u662f\u8089\uff0c\u554a\u8089\u4e0d\u662f\u8089\uff0c\u4ed6\u4eec\u662f\u852c\u83dc\u852c\u83dc"", ""pinyin"": ""['huang', 'gua', 'qing', 'jiao', 'xi', 'hong', 'shi', 'ta', 'men', 'du', 'shi', 'shen', 'me', 'ya', 'en', 'shi', 'ta', 'men', 'shi', 'rou', 'ma', 'a', 'shi', 'rou', 'a', 'rou', 'bu', 'shi', 'rou', 'ta', 'men', 'shi', 'shu', 'cai', 'shu', 'cai']"", ""nearest"": [""shu"", ""cai""], ""minDis"": 0.0}",1
VE05000133,蔬菜,1619160775255T0303VE05000133VE000211619161018062,0,,,,,0,真的啊,"['zhen', 'de', 'a']",['shu-cai'],"{""word"": ""\u771f\u7684\u554a"", ""pinyin"": ""['zhen', 'de', 'a']"", ""nearest"": [""de"", ""a""], ""minDis"": 2.6}",0
VE05000134,搬,------------------------------------------------,--------------------,------------,--------------,------------,--------,----------,---------------------,,['ban'],{},-1
VE05000134,搬,1619084459872T0505VE05000134VE005601619084930484,0,,,,,0,啊就是工商,"['a', 'jiu', 'shi', 'gong', 'shang']",['ban'],"{""word"": ""\u554a\u5c31\u662f\u5de5\u5546"", ""pinyin"": ""['a', 'jiu', 'shi', 'gong', 'shang']"", ""nearest"": [""a""], ""minDis"": 2.0}",0
VE05000134,搬,1619142316969T0303VE05000134VE005601619142438919,搬桌子,,,,3,1,把桌子,"['ba', 'zhuo', 'zi']",['ban'],"{""word"": ""\u628a\u684c\u5b50"", ""pinyin"": ""['ba', 'zhuo', 'zi']"", ""nearest"": [""ba""], ""minDis"": 1.0}",0
VE05000134,搬,1619142962567T0303VE05000134VE005601619143121949,搬桌子,,,,3,1,好多字,"['hao', 'duo', 'zi']",['ban'],"{""word"": ""\u597d\u591a\u5b57"", ""pinyin"": ""['hao', 'duo', 'zi']"", ""nearest"": [""hao""], ""minDis"": 2.0}",0
VE05000134,搬,1619143370389T0303VE05000134VE005601619143545570,1,,,,,0,谁能动着画画勒,"['shui', 'neng', 'dong', 'zhao', 'hua', 'hua', 'le']",['ban'],"{""word"": ""\u8c01\u80fd\u52a8\u7740\u753b\u753b\u52d2"", ""pinyin"": ""['shui', 'neng', 'dong', 'zhao', 'hua', 'hua', 'le']"", ""nearest"": [""neng""], ""minDis"": 3.0}",0
VE05000134,搬,1619145854781T0303VE05000134VE005601619146104677,搬桌子,,,,3,1,再把脖子,"['zai', 'ba', 'bo', 'zi']",['ban'],"{""word"": ""\u518d\u628a\u8116\u5b50"", ""pinyin"": ""['zai', 'ba', 'bo', 'zi']"", ""nearest"": [""ba""], ""minDis"": 1.0}",0
VE05000134,搬,1619158454553T0303VE05000134VE005601619158799423,桌子,,,,4,0,,[''],['ban'],{},-1
VE05000134,搬,1619160775255T0303VE05000134VE005601619160948303,搬桌子,,,1,5,1,搬桌子,"['ban', 'zhuo', 'zi']",['ban'],"{""word"": ""\u642c\u684c\u5b50"", ""pinyin"": ""['ban', 'zhuo', 'zi']"", ""nearest"": [""ban""], ""minDis"": 0.0}",1
VE05000135,皮鞭,------------------------------------------------,--------------------,------------,--------------,------------,--------,----------,---------------------,,['pi-bian'],{},-1
VE05000135,皮鞭,1656T0403VE05000135VE00141,绳子,,,,3,0,神仙,"['shen', 'xian']",['pi-bian'],"{""word"": ""\u795e\u4ed9"", ""pinyin"": ""['shen', 'xian']"", ""nearest"": [""shen"", ""xian""], ""minDis"": 2.5}",0
VE05000135,皮鞭,1619085457825T0501VE05000135VE001411619085900906,0,,,,,0,行了然后有点,"['xing', 'le', 'ran', 'hou', 'you', 'dian']",['pi-bian'],"{""word"": ""\u884c\u4e86\u7136\u540e\u6709\u70b9"", ""pinyin"": ""['xing', 'le', 'ran', 'hou', 'you', 'dian']"", ""nearest"": [""you"", ""dian""], ""minDis"": 2.0}",0
VE05000135,皮鞭,1619139604818T0403VE05000135VE001411619139842187,这个是绳子,,,,4,0,这个是神者，这个是,"['zhe', 'ge', 'shi', 'shen', 'zhe', 'zhe', 'ge', 'shi']",['pi-bian'],"{""word"": ""\u8fd9\u4e2a\u662f\u795e\u8005\uff0c\u8fd9\u4e2a\u662f"", ""pinyin"": ""['zhe', 'ge', 'shi', 'shen', 'zhe', 'zhe', 'ge', 'shi']"", ""nearest"": [""shi"", ""shen""], ""minDis"": 3.0}",0
