图片ID,图片答案,音频ID,音频内容,使用拼音,包含志愿者声音,包含明显噪声,发音标准程度,认知正确性,讯飞中文语音测试结果,讯飞拼音
VE06000168,吹风机,1618298310027T0503VE06000168VE000231618298536247,电风扇,否,否,否,4,否,电风扇,"['dian', 'feng', 'shan']"
VE06000168,吹风机,1618447854715T0605VE06000168VE000231618448052152,/,en1ji1,否,否,2,是,星期,"['xing', 'qi']"
VE06000168,吹风机,1618449325726T0603VE06000168VE000231618449463960,吹风机,否,否,否,4,是,吹风机,"['chui', 'feng', 'ji']"
VE06000168,吹风机,1618450419482T0502VE06000168VE000231618450652599,吹风器,否,否,否,3,是,嗯春分期,"['en', 'chun', 'fen', 'qi']"
VE06000168,吹风机,1618450727708T0503VE06000168VE000231618450955717,吹风机,否,否,否,3,是,,['']
VE06000168,吹风机,1618451774229T0605VE06000168VE000231618451964300,轰机,否,否,否,2,否,公鸡,"['gong', 'ji']"
VE06000168,吹风机,1618452409584T0603VE06000168VE000231618452558808,吹风机,否,否,否,4,是,吹风机,"['chui', 'feng', 'ji']"
VE06000168,吹风机,1618453308633T0605VE06000168VE000231618453480308,这是吹风机,否,否,否,5,是,这是吹风机,"['zhe', 'shi', 'chui', 'feng', 'ji']"
VE06000168,吹风机,1618454164862T0503VE06000168VE000231618454372371,疯子,否,否,否,2,否,风机,"['feng', 'ji']"
VE06000168,吹风机,1618454746850T0603VE06000168VE000231618454881980,这是吹风机,否,否,否,5,是,这是吹风机,"['zhe', 'shi', 'chui', 'feng', 'ji']"
VE06000169,掰,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE06000169,掰,1342T0601VE06000169VE01150,撇饼干,否,否,否,3,否,铁饼干,"['tie', 'bing', 'gan']"
VE06000169,掰,1348T0601VE06000169VE01150,搬饼,否,否,否,3,否,的斑饼干,"['de', 'ban', 'bing', 'gan']"
VE06000169,掰,1618190311406T0601VE06000169VE011501618190645006,吃饼干,否,否,否,3,否,是饼干,"['shi', 'bing', 'gan']"
VE06000169,掰,1618194328063T0601VE06000169VE011501618194509692,弄饼干,否,否,否,5,否,弄饼干,"['nong', 'bing', 'gan']"
VE06000169,掰,1618276501878T0601VE06000169VE011501618276777414,掰饼干,否,否,否,5,是,白饼干,"['bai', 'bing', 'gan']"
VE06000169,掰,1618279332680T0601VE06000169VE011501618279549587,他在剥核桃,否,否,否,5,否,他在剥核桃,"['ta', 'zai', 'bo', 'he', 'tao']"
VE06000169,掰,1618449720214T0601VE06000169VE011501618449924432,他在把饼干分开来,否,否,否,3,否,他再把饼干分开,"['ta', 'zai', 'ba', 'bing', 'gan', 'fen', 'kai']"
VE06000169,掰,1618452037246T0601VE06000169VE011501618452202354,他在掰饼干,否,否,否,4,是,他的饼干,"['ta', 'de', 'bing', 'gan']"
VE06000169,掰,1618455059969T0601VE06000169VE011501618455246753,在搬饼干,否,否,否,4,是,在班里待,"['zai', 'ban', 'li', 'dai']"
VE06000170,拉链、拉锁,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE06000170,拉链、拉锁,1344T0604VE06000170VE01149,拉链,否,否,否,5,是,,['']
VE06000170,拉链、拉锁,1347T0605VE06000170VE01149,这是拉链,否,否,是,5,是,这是拉链,"['zhe', 'shi', 'la', 'lian']"
VE06000170,拉链、拉锁,1618191717238T0604VE06000170VE011491618191971730,拉链,否,否,否,4,是,拉链,"['la', 'lian']"
VE06000170,拉链、拉锁,1618192544946T0605VE06000170VE011491618192712939,链,否,否,否,3,否,对呀,"['dui', 'ya']"
VE06000170,拉链、拉锁,1618193100995T0604VE06000170VE011491618193360423,拉链,否,否,否,4,是,拉链,"['la', 'lian']"
VE06000170,拉链、拉锁,1618275960253T0604VE06000170VE011491618276220801,啊,否,否,否,1,否,唉,['ai']
VE06000170,拉链、拉锁,1618278205081T0605VE06000170VE011491618278380676,拉页,否,否,否,3,是,拉叶,"['la', 'ye']"
VE06000170,拉链、拉锁,1618278587855T0605VE06000170VE011491618278902306,拉链,否,否,否,5,是,拉链,"['la', 'lian']"
VE06000170,拉链、拉锁,1618280905927T0604VE06000170VE011491618281152025,这是拉涅,否,否,否,3,是,这是拉米,"['zhe', 'shi', 'la', 'mi']"
VE06000170,拉链、拉锁,1618282136024T0604VE06000170VE011491618282384080,拉链,否,否,否,4,是,拉链,"['la', 'lian']"
VE06000170,拉链、拉锁,1618295228848T0605VE06000170VE011491618295492809,这个是拉链,否,否,否,4,是,这个是拉链,"['zhe', 'ge', 'shi', 'la', 'lian']"
VE06000170,拉链、拉锁,1618295615703T0604VE06000170VE011491618295905762,拉链,否,否,否,3,是,拉力,"['la', 'li']"
VE06000170,拉链、拉锁,1618447854715T0605VE06000170VE011491618448018600,涅,否,否,否,2,否,没有,"['mei', 'you']"
VE06000170,拉链、拉锁,1618448900511T0604VE06000170VE011491618449136123,拉链,否,否,否,3,是,拉链,"['la', 'lian']"
VE06000170,拉链、拉锁,1618451774229T0605VE06000170VE011491618451929979,涅,否,否,否,2,否,没有,"['mei', 'you']"
VE06000170,拉链、拉锁,1618452740249T0604VE06000170VE011491618452962649,拉涅,否,否,否,3,是,那你,"['na', 'ni']"
VE06000170,拉链、拉锁,1618453308633T0605VE06000170VE011491618453441562,这是拉链,否,否,否,4,是,这是拉链,"['zhe', 'shi', 'la', 'lian']"
VE06000170,拉链、拉锁,1618455677099T0604VE06000170VE011491618455882356,涅,否,否,否,2,否,,['']
VE06000171,锄头、锄,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE06000171,锄头、锄,1342T0601VE06000171VE00226,斧头,否,否,否,3,否,佛陀,"['fo', 'tuo']"
VE06000171,锄头、锄,1344T0604VE06000171VE00226,/,否,否,否,0,否,我不知道,"['wo', 'bu', 'zhi', 'dao']"
VE06000171,锄头、锄,1345T0603VE06000171VE00226,/,否,否,否,0,否,,['']
VE06000171,锄头、锄,1348T0601VE06000171VE00226,松土的,否,否,否,4,否,嗯松土的,"['en', 'song', 'tu', 'de']"
VE06000171,锄头、锄,1349T0603VE06000171VE00226,/,否,否,否,0,否,嗯,['en']
VE06000171,锄头、锄,1618188869654T0603VE06000171VE002261618189092406,额，嘶锄头,否,否,否,4,是,厄锄头,"['e', 'chu', 'tou']"
VE06000171,锄头、锄,1618190311406T0601VE06000171VE002261618190663469,斧子吗,否,否,否,4,否,我知道,"['wo', 'zhi', 'dao']"
VE06000171,锄头、锄,1618191717238T0604VE06000171VE002261618191896185,/,la2de4de,否,否,2,否,老豆豆,"['lao', 'dou', 'dou']"
VE06000171,锄头、锄,1618193100995T0604VE06000171VE002261618193294730,竹头,否,否,是,3,是,竹头,"['zhu', 'tou']"
VE06000171,锄头、锄,1618194328063T0601VE06000171VE002261618194519959,竹头,否,否,否,4,是,猪头,"['zhu', 'tou']"
VE06000171,锄头、锄,1618194888019T0603VE06000171VE002261618195080015,/,chu3tou,是,否,3,是,陈楚涛,"['chen', 'chu', 'tao']"
VE06000171,锄头、锄,1618195512593T0603VE06000171VE002261618195660844,拔,否,否,否,5,否,把,['ba']
VE06000171,锄头、锄,1618275960253T0604VE06000171VE002261618276144457,锄头,否,否,否,4,是,骨头,"['gu', 'tou']"
VE06000171,锄头、锄,1618276501878T0601VE06000171VE002261618276811472,干农活,否,否,否,5,否,干农活,"['gan', 'nong', 'huo']"
VE06000171,锄头、锄,1618279332680T0601VE06000171VE002261618279563206,/,否,否,否,0,否,,['']
VE06000171,锄头、锄,1618280487348T0603VE06000171VE002261618280704767,斧子,否,否,否,2,否,我的,"['wo', 'de']"
VE06000171,锄头、锄,1618280905927T0604VE06000171VE002261618281077668,这是锄头,否,否,否,3,是,这是一锄头,"['zhe', 'shi', 'yi', 'chu', 'tou']"
VE06000171,锄头、锄,1618281729843T0603VE06000171VE002261618281926572,这是斧头,否,否,否,5,否,这是个，斧头,"['zhe', 'shi', 'ge', 'fu', 'tou']"
VE06000171,锄头、锄,1618282136024T0604VE06000171VE002261618282311411,/,ku3zi,否,否,4,否,裤子,"['ku', 'zi']"
VE06000171,锄头、锄,1618295615703T0604VE06000171VE002261618295825733,挖东西的,否,否,否,5,否,花都是的,"['hua', 'du', 'shi', 'de']"
VE06000171,锄头、锄,1618448900511T0604VE06000171VE002261618449064381,锄地,否,否,否,5,是,除,['chu']
VE06000171,锄头、锄,1618449325726T0603VE06000171VE002261618449518806,啊储的,否,否,否,3,是,阿土的,"['a', 'tu', 'de']"
VE06000171,锄头、锄,1618449720214T0601VE06000171VE002261618449946952,这个是农民伯伯用的弄田的,否,否,否,4,否,这个是农民婆婆种的农田的,"['zhe', 'ge', 'shi', 'nong', 'min', 'po', 'po', 'zhong', 'de', 'nong', 'tian', 'de']"
VE06000171,锄头、锄,1618452037246T0601VE06000171VE002261618452218537,这是锄子,否,否,否,5,是,这就是厨子,"['zhe', 'jiu', 'shi', 'chu', 'zi']"
VE06000171,锄头、锄,1618452409584T0603VE06000171VE002261618452607784,/,否,否,否,0,否,不知道,"['bu', 'zhi', 'dao']"
VE06000171,锄头、锄,1618452740249T0604VE06000171VE002261618452892429,斧纸,否,否,否,3,否,复制,"['fu', 'zhi']"
VE06000171,锄头、锄,1618454746850T0603VE06000171VE002261618454938170,/,否,否,否,0,否,,['']
VE06000171,锄头、锄,1618455059969T0601VE06000171VE002261618455261548,一个斧头,否,否,否,5,否,一个福特,"['yi', 'ge', 'fu', 'te']"
VE06000171,锄头、锄,1618455677099T0604VE06000171VE002261618455814504,这是丈夫,否,否,否,3,否,这是政府,"['zhe', 'shi', 'zheng', 'fu']"
VE06000172,方向盘,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE06000172,方向盘,1341T0602VE06000172VE00064,/,否,否,否,0,否,竟然不怕女装,"['jing', 'ran', 'bu', 'pa', 'nv', 'zhuang']"
VE06000172,方向盘,1345T0603VE06000172VE00064,车轮,否,否,否,2,否,,['']
VE06000172,方向盘,1349T0603VE06000172VE00064,/,否,否,否,0,否,你这个、照片嗯,"['ni', 'zhe', 'ge', 'zhao', 'pian', 'en']"
VE06000172,方向盘,1618188869654T0603VE06000172VE000641618189084517,方向盘,否,否,否,5,是,方向盘,"['fang', 'xiang', 'pan']"
VE06000172,方向盘,1618189717760T0602VE06000172VE000641618189906977,/,否,否,否,0,否,嗯,['en']
VE06000172,方向盘,1618193735771T0602VE06000172VE000641618193896262,开车的方向盘,否,否,否,5,是,开车的方向盘,"['kai', 'che', 'de', 'fang', 'xiang', 'pan']"
VE06000172,方向盘,1618194888019T0603VE06000172VE000641618195066227,汽车转动的东西,否,否,否,4,否,汽车装毒的东西,"['qi', 'che', 'zhuang', 'du', 'de', 'dong', 'xi']"
VE06000172,方向盘,1618195512593T0603VE06000172VE000641618195653892,风向盘,否,否,否,4,是,风向盘,"['feng', 'xiang', 'pan']"
VE06000172,方向盘,1618196018573T0602VE06000172VE000641618196231097,方向盘,否,否,否,5,是,方向盘,"['fang', 'xiang', 'pan']"
VE06000172,方向盘,1618279667480T0602VE06000172VE000641618279863939,额，额，不知道,否,否,否,4,否,嗯不知道,"['en', 'bu', 'zhi', 'dao']"
VE06000172,方向盘,1618280487348T0603VE06000172VE000641618280692558,/,否,否,否,0,否,安排,"['an', 'pai']"
VE06000172,方向盘,1618281729843T0603VE06000172VE000641618281917065,这是方向,否,否,否,4,是,这是方向盘,"['zhe', 'shi', 'fang', 'xiang', 'pan']"
VE06000172,方向盘,1618282675120T0602VE06000172VE000641618282843679,方向盘,否,否,否,4,是,方向盘,"['fang', 'xiang', 'pan']"
VE06000172,方向盘,1618449325726T0603VE06000172VE000641618449507654,车纸,否,否,否,4,否,,['']
VE06000172,方向盘,1618451426336T0602VE06000172VE000641618451587476,芭蕉盘,否,否,否,3,是,他叫板,"['ta', 'jiao', 'ban']"
VE06000172,方向盘,1618452409584T0603VE06000172VE000641618452596463,盘,否,否,否,1,否,不怕,"['bu', 'pa']"
VE06000172,方向盘,1618453029145T0602VE06000172VE000641618453186333,盘,否,否,否,3,否,爬,['pa']
VE06000172,方向盘,1618453584002T0602VE06000172VE000641618453774373,啊,否,否,否,3,否,,['']
VE06000172,方向盘,1618454746850T0603VE06000172VE000641618454927309,这是方向,否,否,否,5,是,这是方向盘,"['zhe', 'shi', 'fang', 'xiang', 'pan']"
VE06000173,钻、修,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE06000173,钻、修,1342T0601VE06000173VE00580,修路,否,否,否,4,是,,['']
VE06000173,钻、修,1348T0601VE06000173VE00580,哈法，生东西,否,否,否,3,否,他在生东西,"['ta', 'zai', 'sheng', 'dong', 'xi']"
VE06000173,钻、修,1618190311406T0601VE06000173VE005801618190610319,敲冰,否,否,否,4,否,小兵,"['xiao', 'bing']"
VE06000173,钻、修,1618194328063T0601VE06000173VE005801618194490355,额修墙,否,否,否,4,是,嗯休想,"['en', 'xiu', 'xiang']"
VE06000173,钻、修,1618276501878T0601VE06000173VE005801618276748164,额,否,否,否,3,否,嗯,['en']
VE06000173,钻、修,1618279332680T0601VE06000173VE005801618279527491,他在，他在,否,否,否,4,否,他在他在,"['ta', 'zai', 'ta', 'zai']"
VE06000173,钻、修,1618449720214T0601VE06000173VE005801618449900429,/,否,否,否,0,否,这个这个高米,"['zhe', 'ge', 'zhe', 'ge', 'gao', 'mi']"
VE06000173,钻、修,1618452037246T0601VE06000173VE005801618452179600,他在弄火箭,否,否,否,4,否,他在弄火箭,"['ta', 'zai', 'nong', 'huo', 'jian']"
VE06000173,钻、修,1618455059969T0601VE06000173VE005801618455222339,钻洞,否,否,否,4,是,转动,"['zhuan', 'dong']"
VE06000174,粉刷、刷,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE06000174,粉刷、刷,1342T0601VE06000174VE00682,在涂墙,否,否,否,3,否,在赌球啊,"['zai', 'du', 'qiu', 'a']"
VE06000174,粉刷、刷,1348T0601VE06000174VE00682,在刷墙,否,否,否,4,是,刷卡,"['shua', 'qia']"
VE06000174,粉刷、刷,1618190311406T0601VE06000174VE006821618190581298,他在弄油漆呢,否,否,否,5,否,他在弄油漆，嘛嗯,"['ta', 'zai', 'nong', 'you', 'qi', 'ma', 'en']"
VE06000174,粉刷、刷,1618194328063T0601VE06000174VE006821618194476927,在刷墙,否,否,否,3,是,真说起来,"['zhen', 'shuo', 'qi', 'lai']"
VE06000174,粉刷、刷,1618276501878T0601VE06000174VE006821618276712026,气墙,否,是,否,4,否,路上砌，墙,"['lu', 'shang', 'qi', 'qiang']"
VE06000174,粉刷、刷,1618279332680T0601VE06000174VE006821618279515715,他在刷墙,否,否,否,5,是,他在刷墙,"['ta', 'zai', 'shua', 'qiang']"
VE06000174,粉刷、刷,1618449720214T0601VE06000174VE006821618449887978,他在刷墙,否,否,否,4,是,他在刷墙,"['ta', 'zai', 'shua', 'qiang']"
VE06000174,粉刷、刷,1618452037246T0601VE06000174VE006821618452166731,他在铺墙,否,否,否,4,否,淘汰父父亲,"['tao', 'tai', 'fu', 'fu', 'qin']"
VE06000174,粉刷、刷,1618455059969T0601VE06000174VE006821618455210630,/,否,否,否,0,否,,['']
VE06000175,眨眼,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE06000175,眨眼,1342T0601VE06000175VE01296,/,否,否,是,0,否,,['']
VE06000175,眨眼,1348T0601VE06000175VE01296,在眨眼,否,否,否,4,是,再眨眼睛,"['zai', 'zha', 'yan', 'jing']"
VE06000175,眨眼,1618190311406T0601VE06000175VE012961618190627898,/,否,是,否,0,否,这是做什么的,"['zhe', 'shi', 'zuo', 'shen', 'me', 'de']"
VE06000175,眨眼,1618194328063T0601VE06000175VE012961618194501288,一个眼睛,否,否,否,4,否,的一个眼睛,"['de', 'yi', 'ge', 'yan', 'jing']"
VE06000175,眨眼,1618276501878T0601VE06000175VE012961618276765037,/,否,否,否,0,否,,['']
VE06000175,眨眼,1618279332680T0601VE06000175VE012961618279540117,/,否,否,否,0,否,嗯,['en']
VE06000175,眨眼,1618449720214T0601VE06000175VE012961618449914223,他在做表情,否,否,否,3,否,他在做表情,"['ta', 'zai', 'zuo', 'biao', 'qing']"
VE06000175,眨眼,1618452037246T0601VE06000175VE012961618452191502,/,否,否,否,0,否,一盘子是我的对吧？,"['yi', 'pan', 'zi', 'shi', 'wo', 'de', 'dui', 'ba']"
VE06000175,眨眼,1618455059969T0601VE06000175VE012961618455235939,/,否,否,否,0,否,一群鸭子是不是？嗯,"['yi', 'qun', 'ya', 'zi', 'shi', 'bu', 'shi', 'en']"
VE06000176,包含、包括,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE06000176,包含、包括,1342T0601VE06000176VE00846,/,否,否,否,0,否,嗯对了,"['en', 'dui', 'le']"
VE06000176,包含、包括,1348T0601VE06000176VE00846,是，射箭,否,否,否,3,否,是设计,"['shi', 'she', 'ji']"
VE06000176,包含、包括,1618190311406T0601VE06000176VE008461618190593620,/,否,否,否,0,否,我们怎么把怎么样做到做到,"['wo', 'men', 'zen', 'me', 'ba', 'zen', 'me', 'yang', 'zuo', 'dao', 'zuo', 'dao']"
VE06000176,包含、包括,1618194328063T0601VE06000176VE008461618194484639,一个红一个蓝,否,否,否,4,否,一个红一个蓝,"['yi', 'ge', 'hong', 'yi', 'ge', 'lan']"
VE06000176,包含、包括,1618276501878T0601VE06000176VE008461618276738243,一个实心一个空心,否,否,否,5,否,一个十星一个红星,"['yi', 'ge', 'shi', 'xing', 'yi', 'ge', 'hong', 'xing']"
VE06000176,包含、包括,1618279332680T0601VE06000176VE008461618279521837,圆圈,否,否,否,4,否,圆圈,"['yuan', 'quan']"
VE06000176,包含、包括,1618449720214T0601VE06000176VE008461618449894422,/,否,否,否,0,否,好不好写？,"['hao', 'bu', 'hao', 'xie']"
VE06000176,包含、包括,1618452037246T0601VE06000176VE008461618452172066,/,否,否,否,0,否,那他有多少水？,"['na', 'ta', 'you', 'duo', 'shao', 'shui']"
VE06000176,包含、包括,1618455059969T0601VE06000176VE008461618455216237,都是圆形,否,否,否,4,否,都是圆形,"['du', 'shi', 'yuan', 'xing']"
VE06000177,救生员,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE06000177,救生员,1342T0601VE06000177VE00314,游泳,否,否,否,3,否,有有,"['you', 'you']"
VE06000177,救生员,1348T0601VE06000177VE00314,他是我们跳进河里了不小会淹死了他会救我们,否,否,否,4,否,他是我们挑这河里的不少的会淹死了，他们他会救我们,"['ta', 'shi', 'wo', 'men', 'tiao', 'zhe', 'he', 'li', 'de', 'bu', 'shao', 'de', 'hui', 'yan', 'si', 'le', 'ta', 'men', 'ta', 'hui', 'jiu', 'wo', 'men']"
VE06000177,救生员,1618190311406T0601VE06000177VE003141618190652220,/,否,否,否,0,否,谁知,"['shui', 'zhi']"
VE06000177,救生员,1618194328063T0601VE06000177VE003141618194513429,盐水盐,否,否,否,3,否,有水银,"['you', 'shui', 'yin']"
VE06000177,救生员,1618276501878T0601VE06000177VE003141618276782903,/,否,否,否,0,否,嗯嗯嗯,"['en', 'en', 'en']"
VE06000177,救生员,1618279332680T0601VE06000177VE003141618279554709,他是游泳高手,否,否,否,4,否,他是游泳高手,"['ta', 'shi', 'you', 'yong', 'gao', 'shou']"
VE06000177,救生员,1618449720214T0601VE06000177VE003141618449932236,他是在海里面救人的人员,否,否,否,3,是,现在还是嗯这还还里面救人的人员,"['xian', 'zai', 'huan', 'shi', 'en', 'zhe', 'huan', 'huan', 'li', 'mian', 'jiu', 'ren', 'de', 'ren', 'yuan']"
VE06000177,救生员,1618452037246T0601VE06000177VE003141618452207852,/,否,否,否,0,否,这个多少钱？,"['zhe', 'ge', 'duo', 'shao', 'qian']"
VE06000177,救生员,1618455059969T0601VE06000177VE003141618455251145,/,否,否,否,0,否,对对，已经发完了啊这样,"['dui', 'dui', 'yi', 'jing', 'fa', 'wan', 'le', 'a', 'zhe', 'yang']"
VE06000178,渔船、货船、油轮、船,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE06000178,渔船、货船、油轮、船,1341T0602VE06000178VE01321,船,否,否,否,3,是,,['']
VE06000178,渔船、货船、油轮、船,1343T0501VE06000178VE01321,船,否,否,否,5,是,团,['tuan']
VE06000178,渔船、货船、油轮、船,1618189717760T0602VE06000178VE013211618189967533,船,否,否,否,5,是,团,['tuan']
VE06000178,渔船、货船、油轮、船,1618193735771T0602VE06000178VE013211618193956874,船,否,否,否,5,是,船,['chuan']
VE06000178,渔船、货船、油轮、船,1618196018573T0602VE06000178VE013211618196283483,船,否,否,否,5,是,船,['chuan']
VE06000178,渔船、货船、油轮、船,1618277350113T0501VE06000178VE013211618277615303,是轮船,否,否,否,4,是,这轮船,"['zhe', 'lun', 'chuan']"
VE06000178,渔船、货船、油轮、船,1618279667480T0602VE06000178VE013211618279942994,一艘船,否,否,否,5,是,一艘船,"['yi', 'sao', 'chuan']"
VE06000178,渔船、货船、油轮、船,1618282675120T0602VE06000178VE013211618282889721,/,否,否,否,0,否,,['']
VE06000178,渔船、货船、油轮、船,1618298013833T0501VE06000178VE013211618298267351,是船,否,否,否,2,是,唉,['ai']
VE06000178,渔船、货船、油轮、船,1618451101330T0501VE06000178VE013211618451342999,轮船,否,否,否,4,是,轮船,"['lun', 'chuan']"
VE06000178,渔船、货船、油轮、船,1618451426336T0602VE06000178VE013211618451650916,咱,否,否,否,3,是,,['']
VE06000178,渔船、货船、油轮、船,1618453029145T0602VE06000178VE013211618453261371,船,否,否,否,3,是,楚啊,"['chu', 'a']"
VE06000178,渔船、货船、油轮、船,1618453584002T0602VE06000178VE013211618453839477,是一艘船,否,否,否,4,是,这是一艘船,"['zhe', 'shi', 'yi', 'sao', 'chuan']"
VE06000178,渔船、货船、油轮、船,1618454475187T0501VE06000178VE013211618454695305,船,否,否,否,3,是,传来,"['chuan', 'lai']"
VE06000179,熟、煮,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE06000179,熟、煮,1340T0503VE06000179VE01305,/,否,否,否,0,否,,['']
VE06000179,熟、煮,1345T0603VE06000179VE01305,/,否,是,否,0,否,明天还可以吃,"['ming', 'tian', 'huan', 'ke', 'yi', 'chi']"
VE06000179,熟、煮,1346T0502VE06000179VE01305,煮熟,否,否,否,4,是,煮熟,"['zhu', 'shu']"
VE06000179,熟、煮,1347T0605VE06000179VE01305,煮熟了才能吃,否,否,否,4,是,煮熟了才能吃,"['zhu', 'shu', 'le', 'cai', 'neng', 'chi']"
VE06000179,熟、煮,1349T0603VE06000179VE01305,烧一下,否,否,否,3,否,烧一下,"['shao', 'yi', 'xia']"
VE06000179,熟、煮,1618188869654T0603VE06000179VE013051618189053573,要煎熟了,否,否,否,4,否,要坚守了,"['yao', 'jian', 'shou', 'le']"
VE06000179,熟、煮,1618192048330T0605VE06000179VE013051618192290670,/,否,否,否,0,否,谁知,"['shui', 'zhi']"
VE06000179,熟、煮,1618192544946T0605VE06000179VE013051618192762284,/,否,否,否,0,否,,['']
VE06000179,熟、煮,1618194888019T0603VE06000179VE013051618195039214,烧了才能吃,否,否,否,5,否,烧了才能吃,"['shao', 'le', 'cai', 'neng', 'chi']"
VE06000179,熟、煮,1618195512593T0603VE06000179VE013051618195629606,炒了才能吃,否,否,否,5,否,好了才能吃,"['hao', 'le', 'cai', 'neng', 'chi']"
VE06000179,熟、煮,1618278205081T0605VE06000179VE013051618278427542,把它煮熟了,否,否,否,4,是,把它煮熟了,"['ba', 'ta', 'zhu', 'shu', 'le']"
VE06000179,熟、煮,1618278587855T0605VE06000179VE013051618278957187,煮熟了才可以吃,否,否,否,5,是,煮熟了才可以吃,"['zhu', 'shu', 'le', 'cai', 'ke', 'yi', 'chi']"
VE06000179,熟、煮,1618280487348T0603VE06000179VE013051618280667840,这样才能可以吃,否,否,否,4,否,这样才能可以吃,"['zhe', 'yang', 'cai', 'neng', 'ke', 'yi', 'chi']"
VE06000179,熟、煮,1618281729843T0603VE06000179VE013051618281883647,肉要是熟的,否,否,否,3,是,要是熟的,"['yao', 'shi', 'shu', 'de']"
VE06000179,熟、煮,1618283377735T0503VE06000179VE013051618283689817,熟了才能吃,否,否,否,4,是,熟了才能吃,"['shu', 'le', 'cai', 'neng', 'chi']"
VE06000179,熟、煮,1618295228848T0605VE06000179VE013051618295557598,烧一下,否,否,否,5,否,烧一下,"['shao', 'yi', 'xia']"
VE06000179,熟、煮,1618297471484T0502VE06000179VE013051618297751170,煮,否,否,否,5,是,比如,"['bi', 'ru']"
VE06000179,熟、煮,1618298310027T0503VE06000179VE013051618298545249,煮,否,否,否,4,是,主啊,"['zhu', 'a']"
VE06000179,熟、煮,1618447854715T0605VE06000179VE013051618448063216,熟的,否,否,否,4,是,熟的,"['shu', 'de']"
VE06000179,熟、煮,1618450727708T0503VE06000179VE013051618450964456,熟路可以吃,否,否,否,3,是,熟肉可以吃,"['shu', 'rou', 'ke', 'yi', 'chi']"
VE06000179,熟、煮,1618451774229T0605VE06000179VE013051618451974025,煮一下,否,否,否,4,是,煮一下,"['zhu', 'yi', 'xia']"
VE06000179,熟、煮,1618452409584T0603VE06000179VE013051618452569162,煮一煮,否,否,否,4,是,煮一煮,"['zhu', 'yi', 'zhu']"
VE06000179,熟、煮,1618453308633T0605VE06000179VE013051618453496991,烤熟,否,否,否,5,是,烤熟,"['kao', 'shu']"
VE06000179,熟、煮,1618454164862T0503VE06000179VE013051618454387870,/,否,否,是,0,否,放、煮锅,"['fang', 'zhu', 'guo']"
VE06000179,熟、煮,1618454746850T0603VE06000179VE013051618454894910,肉要烧了才能吃,否,否,否,4,否,肉要烧了才能吃,"['rou', 'yao', 'shao', 'le', 'cai', 'neng', 'chi']"
VE06000181,毒,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE06000181,毒,1342T0601VE06000181VE00218,有病毒,否,否,否,3,是,有病毒,"['you', 'bing', 'du']"
VE06000181,毒,1344T0604VE06000181VE00218,毒,否,否,否,4,是,读,['du']
VE06000181,毒,1348T0601VE06000181VE00218,毒,否,否,否,4,是,读,['du']
VE06000181,毒,1618190311406T0601VE06000181VE002181618190691302,有颜色,否,否,否,3,否,因为有颜色,"['yin', 'wei', 'you', 'yan', 'se']"
VE06000181,毒,1618191717238T0604VE06000181VE002181618191923554,/,否,否,否,0,否,,['']
VE06000181,毒,1618193100995T0604VE06000181VE002181618193319801,毒,否,否,否,5,是,读,['du']
VE06000181,毒,1618194328063T0601VE06000181VE002181618194544673,毒蘑菇有毒的,否,否,否,5,是,毒蘑菇有毒的,"['du', 'mo', 'gu', 'you', 'du', 'de']"
VE06000181,毒,1618275960253T0604VE06000181VE002181618276178554,币组,否,否,否,4,是,组,['zu']
VE06000181,毒,1618276501878T0601VE06000181VE002181618276878286,毒,否,否,否,3,是,读,['du']
VE06000181,毒,1618279332680T0601VE06000181VE002181618279594318,病毒,否,否,否,4,是,病毒,"['bing', 'du']"
VE06000181,毒,1618280905927T0604VE06000181VE002181618281102459,毒,否,否,否,3,是,五,['wu']
VE06000181,毒,1618282136024T0604VE06000181VE002181618282344406,毒,否,否,否,4,是,读,['du']
VE06000181,毒,1618295615703T0604VE06000181VE002181618295858945,有毒,否,否,否,5,是,有毒,"['you', 'du']"
VE06000181,毒,1618448900511T0604VE06000181VE002181618449087750,毒,否,否,否,4,是,读,['du']
VE06000181,毒,1618449720214T0601VE06000181VE002181618449983290,是因为有毒,否,否,否,3,是,是因为有毒,"['shi', 'yin', 'wei', 'you', 'du']"
VE06000181,毒,1618452037246T0601VE06000181VE002181618452248313,毒,否,否,否,4,是,读,['du']
VE06000181,毒,1618452740249T0604VE06000181VE002181618452921679,毒,否,否,否,5,是,读,['du']
