图片ID,图片答案,音频ID,音频内容,使用拼音,包含志愿者声音,包含明显噪声,发音标准程度,认知正确性,讯飞中文语音测试结果,讯飞拼音,标准拼音,讯飞数据,讯飞判定
VE06000174,粉刷、刷,1618449720214T0601VE06000174VE006821618449887978,他在刷墙,0,0,0,4,1,他在刷墙,"['ta', 'zai', 'shua', 'qiang']","['fen-shua', 'shua']","{""word"": ""\u4ed6\u5728\u5237\u5899"", ""pinyin"": ""['ta', 'zai', 'shua', 'qiang']"", ""nearest"": [""shua""], ""minDis"": 0.0}",1
VE06000174,粉刷、刷,1618452037246T0601VE06000174VE006821618452166731,他在铺墙,0,0,0,4,0,淘汰父父亲,"['tao', 'tai', 'fu', 'fu', 'qin']","['fen-shua', 'shua']","{""word"": ""\u6dd8\u6c70\u7236\u7236\u4eb2"", ""pinyin"": ""['tao', 'tai', 'fu', 'fu', 'qin']"", ""nearest"": [""fu"", ""fu""], ""minDis"": 2.5}",0
VE06000174,粉刷、刷,1618455059969T0601VE06000174VE006821618455210630,/,0,0,0,0,0,,[''],"['fen-shua', 'shua']",{},-1
VE06000175,眨眼,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['zha-yan'],{},-1
VE06000175,眨眼,1342T0601VE06000175VE01296,/,0,0,1,0,0,,[''],['zha-yan'],{},-1
VE06000175,眨眼,1348T0601VE06000175VE01296,在眨眼,0,0,0,4,1,再眨眼睛,"['zai', 'zha', 'yan', 'jing']",['zha-yan'],"{""word"": ""\u518d\u7728\u773c\u775b"", ""pinyin"": ""['zai', 'zha', 'yan', 'jing']"", ""nearest"": [""zha"", ""yan""], ""minDis"": 0.0}",1
VE06000175,眨眼,1618190311406T0601VE06000175VE012961618190627898,/,0,1,0,0,0,这是做什么的,"['zhe', 'shi', 'zuo', 'shen', 'me', 'de']",['zha-yan'],"{""word"": ""\u8fd9\u662f\u505a\u4ec0\u4e48\u7684"", ""pinyin"": ""['zhe', 'shi', 'zuo', 'shen', 'me', 'de']"", ""nearest"": [""shi"", ""zuo""], ""minDis"": 2.5}",0
VE06000175,眨眼,1618194328063T0601VE06000175VE012961618194501288,一个眼睛,0,0,0,4,0,的一个眼睛,"['de', 'yi', 'ge', 'yan', 'jing']",['zha-yan'],"{""word"": ""\u7684\u4e00\u4e2a\u773c\u775b"", ""pinyin"": ""['de', 'yi', 'ge', 'yan', 'jing']"", ""nearest"": [""ge"", ""yan""], ""minDis"": 1.6}",0
VE06000175,眨眼,1618276501878T0601VE06000175VE012961618276765037,/,0,0,0,0,0,,[''],['zha-yan'],{},-1
VE06000175,眨眼,1618279332680T0601VE06000175VE012961618279540117,/,0,0,0,0,0,嗯,['en'],['zha-yan'],"{""word"": ""\u55ef"", ""pinyin"": ""['en']""}",-1
VE06000175,眨眼,1618449720214T0601VE06000175VE012961618449914223,他在做表情,0,0,0,3,0,他在做表情,"['ta', 'zai', 'zuo', 'biao', 'qing']",['zha-yan'],"{""word"": ""\u4ed6\u5728\u505a\u8868\u60c5"", ""pinyin"": ""['ta', 'zai', 'zuo', 'biao', 'qing']"", ""nearest"": [""ta"", ""zai""], ""minDis"": 2.0}",0
VE06000175,眨眼,1618452037246T0601VE06000175VE012961618452191502,/,0,0,0,0,0,一盘子是我的对吧？,"['yi', 'pan', 'zi', 'shi', 'wo', 'de', 'dui', 'ba']",['zha-yan'],"{""word"": ""\u4e00\u76d8\u5b50\u662f\u6211\u7684\u5bf9\u5427\uff1f"", ""pinyin"": ""['yi', 'pan', 'zi', 'shi', 'wo', 'de', 'dui', 'ba']"", ""nearest"": [""yi"", ""pan""], ""minDis"": 2.1}",0
VE06000175,眨眼,1618455059969T0601VE06000175VE012961618455235939,/,0,0,0,0,0,一群鸭子是不是？嗯,"['yi', 'qun', 'ya', 'zi', 'shi', 'bu', 'shi', 'en']",['zha-yan'],"{""word"": ""\u4e00\u7fa4\u9e2d\u5b50\u662f\u4e0d\u662f\uff1f\u55ef"", ""pinyin"": ""['yi', 'qun', 'ya', 'zi', 'shi', 'bu', 'shi', 'en']"", ""nearest"": [""shi"", ""en""], ""minDis"": 2.0}",0
VE06000176,包含、包括,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,"['bao-han', 'bao-kuo']",{},-1
VE06000176,包含、包括,1342T0601VE06000176VE00846,/,0,0,0,0,0,嗯对了,"['en', 'dui', 'le']","['bao-han', 'bao-kuo']","{""word"": ""\u55ef\u5bf9\u4e86"", ""pinyin"": ""['en', 'dui', 'le']"", ""nearest"": [""en"", ""dui""], ""minDis"": 2.5}",0
VE06000176,包含、包括,1348T0601VE06000176VE00846,是，射箭,0,0,0,3,0,是设计,"['shi', 'she', 'ji']","['bao-han', 'bao-kuo']","{""word"": ""\u662f\u8bbe\u8ba1"", ""pinyin"": ""['shi', 'she', 'ji']"", ""nearest"": [""shi"", ""she""], ""minDis"": 3.5}",0
VE06000176,包含、包括,1618190311406T0601VE06000176VE008461618190593620,/,0,0,0,0,0,我们怎么把怎么样做到做到,"['wo', 'men', 'zen', 'me', 'ba', 'zen', 'me', 'yang', 'zuo', 'dao', 'zuo', 'dao']","['bao-han', 'bao-kuo']","{""word"": ""\u6211\u4eec\u600e\u4e48\u628a\u600e\u4e48\u6837\u505a\u5230\u505a\u5230"", ""pinyin"": ""['wo', 'men', 'zen', 'me', 'ba', 'zen', 'me', 'yang', 'zuo', 'dao', 'zuo', 'dao']"", ""nearest"": [""dao"", ""zuo""], ""minDis"": 1.0}",0
VE06000176,包含、包括,1618194328063T0601VE06000176VE008461618194484639,一个红一个蓝,0,0,0,4,0,一个红一个蓝,"['yi', 'ge', 'hong', 'yi', 'ge', 'lan']","['bao-han', 'bao-kuo']","{""word"": ""\u4e00\u4e2a\u7ea2\u4e00\u4e2a\u84dd"", ""pinyin"": ""['yi', 'ge', 'hong', 'yi', 'ge', 'lan']"", ""nearest"": [""ge"", ""lan""], ""minDis"": 2.0}",0
VE06000176,包含、包括,1618276501878T0601VE06000176VE008461618276738243,一个实心一个空心,0,0,0,5,0,一个十星一个红星,"['yi', 'ge', 'shi', 'xing', 'yi', 'ge', 'hong', 'xing']","['bao-han', 'bao-kuo']","{""word"": ""\u4e00\u4e2a\u5341\u661f\u4e00\u4e2a\u7ea2\u661f"", ""pinyin"": ""['yi', 'ge', 'shi', 'xing', 'yi', 'ge', 'hong', 'xing']"", ""nearest"": [""ge"", ""hong""], ""minDis"": 2.5}",0
VE06000176,包含、包括,1618279332680T0601VE06000176VE008461618279521837,圆圈,0,0,0,4,0,圆圈,"['yuan', 'quan']","['bao-han', 'bao-kuo']","{""word"": ""\u5706\u5708"", ""pinyin"": ""['yuan', 'quan']"", ""nearest"": [""yuan"", ""quan""], ""minDis"": 2.4}",0
VE06000176,包含、包括,1618449720214T0601VE06000176VE008461618449894422,/,0,0,0,0,0,好不好写？,"['hao', 'bu', 'hao', 'xie']","['bao-han', 'bao-kuo']","{""word"": ""\u597d\u4e0d\u597d\u5199\uff1f"", ""pinyin"": ""['hao', 'bu', 'hao', 'xie']"", ""nearest"": [""bu"", ""hao""], ""minDis"": 1.5}",0
VE06000176,包含、包括,1618452037246T0601VE06000176VE008461618452172066,/,0,0,0,0,0,那他有多少水？,"['na', 'ta', 'you', 'duo', 'shao', 'shui']","['bao-han', 'bao-kuo']","{""word"": ""\u90a3\u4ed6\u6709\u591a\u5c11\u6c34\uff1f"", ""pinyin"": ""['na', 'ta', 'you', 'duo', 'shao', 'shui']"", ""nearest"": [""na"", ""ta""], ""minDis"": 2.0}",0
VE06000176,包含、包括,1618455059969T0601VE06000176VE008461618455216237,都是圆形,0,0,0,4,0,都是圆形,"['du', 'shi', 'yuan', 'xing']","['bao-han', 'bao-kuo']","{""word"": ""\u90fd\u662f\u5706\u5f62"", ""pinyin"": ""['du', 'shi', 'yuan', 'xing']"", ""nearest"": [""shi"", ""yuan""], ""minDis"": 2.9}",0
VE06000177,救生员,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['jiu-sheng-yuan'],{},-1
VE06000177,救生员,1342T0601VE06000177VE00314,游泳,0,0,0,3,0,有有,"['you', 'you']",['jiu-sheng-yuan'],"{""word"": ""\u6709\u6709"", ""pinyin"": ""['you', 'you']""}",-1
VE06000177,救生员,1348T0601VE06000177VE00314,他是我们跳进河里了不小会淹死了他会救我们,0,0,0,4,0,他是我们挑这河里的不少的会淹死了，他们他会救我们,"['ta', 'shi', 'wo', 'men', 'tiao', 'zhe', 'he', 'li', 'de', 'bu', 'shao', 'de', 'hui', 'yan', 'si', 'le', 'ta', 'men', 'ta', 'hui', 'jiu', 'wo', 'men']",['jiu-sheng-yuan'],"{""word"": ""\u4ed6\u662f\u6211\u4eec\u6311\u8fd9\u6cb3\u91cc\u7684\u4e0d\u5c11\u7684\u4f1a\u6df9\u6b7b\u4e86\uff0c\u4ed6\u4eec\u4ed6\u4f1a\u6551\u6211\u4eec"", ""pinyin"": ""['ta', 'shi', 'wo', 'men', 'tiao', 'zhe', 'he', 'li', 'de', 'bu', 'shao', 'de', 'hui', 'yan', 'si', 'le', 'ta', 'men', 'ta', 'hui', 'jiu', 'wo', 'men']"", ""nearest"": [""de"", ""hui"", ""yan""], ""minDis"": 2.6}",0
VE06000177,救生员,1618190311406T0601VE06000177VE003141618190652220,/,0,0,0,0,0,谁知,"['shui', 'zhi']",['jiu-sheng-yuan'],"{""word"": ""\u8c01\u77e5"", ""pinyin"": ""['shui', 'zhi']""}",-1
VE06000177,救生员,1618194328063T0601VE06000177VE003141618194513429,盐水盐,0,0,0,3,0,有水银,"['you', 'shui', 'yin']",['jiu-sheng-yuan'],"{""word"": ""\u6709\u6c34\u94f6"", ""pinyin"": ""['you', 'shui', 'yin']"", ""nearest"": [""you"", ""shui"", ""yin""], ""minDis"": 2.3000000000000003}",0
VE06000177,救生员,1618276501878T0601VE06000177VE003141618276782903,/,0,0,0,0,0,嗯嗯嗯,"['en', 'en', 'en']",['jiu-sheng-yuan'],"{""word"": ""\u55ef\u55ef\u55ef"", ""pinyin"": ""['en', 'en', 'en']"", ""nearest"": [""en"", ""en"", ""en""], ""minDis"": 2.8333333333333335}",0
VE06000177,救生员,1618279332680T0601VE06000177VE003141618279554709,他是游泳高手,0,0,0,4,0,他是游泳高手,"['ta', 'shi', 'you', 'yong', 'gao', 'shou']",['jiu-sheng-yuan'],"{""word"": ""\u4ed6\u662f\u6e38\u6cf3\u9ad8\u624b"", ""pinyin"": ""['ta', 'shi', 'you', 'yong', 'gao', 'shou']"", ""nearest"": [""you"", ""yong"", ""gao""], ""minDis"": 2.6333333333333333}",0
VE06000177,救生员,1618449720214T0601VE06000177VE003141618449932236,他是在海里面救人的人员,0,0,0,3,1,现在还是嗯这还还里面救人的人员,"['xian', 'zai', 'huan', 'shi', 'en', 'zhe', 'huan', 'huan', 'li', 'mian', 'jiu', 'ren', 'de', 'ren', 'yuan']",['jiu-sheng-yuan'],"{""word"": ""\u73b0\u5728\u8fd8\u662f\u55ef\u8fd9\u8fd8\u8fd8\u91cc\u9762\u6551\u4eba\u7684\u4eba\u5458"", ""pinyin"": ""['xian', 'zai', 'huan', 'shi', 'en', 'zhe', 'huan', 'huan', 'li', 'mian', 'jiu', 'ren', 'de', 'ren', 'yuan']"", ""nearest"": [""de"", ""ren"", ""yuan""], ""minDis"": 1.8333333333333333}",0
VE06000177,救生员,1618452037246T0601VE06000177VE003141618452207852,/,0,0,0,0,0,这个多少钱？,"['zhe', 'ge', 'duo', 'shao', 'qian']",['jiu-sheng-yuan'],"{""word"": ""\u8fd9\u4e2a\u591a\u5c11\u94b1\uff1f"", ""pinyin"": ""['zhe', 'ge', 'duo', 'shao', 'qian']"", ""nearest"": [""duo"", ""shao"", ""qian""], ""minDis"": 2.6666666666666665}",0
VE06000177,救生员,1618455059969T0601VE06000177VE003141618455251145,/,0,0,0,0,0,对对，已经发完了啊这样,"['dui', 'dui', 'yi', 'jing', 'fa', 'wan', 'le', 'a', 'zhe', 'yang']",['jiu-sheng-yuan'],"{""word"": ""\u5bf9\u5bf9\uff0c\u5df2\u7ecf\u53d1\u5b8c\u4e86\u554a\u8fd9\u6837"", ""pinyin"": ""['dui', 'dui', 'yi', 'jing', 'fa', 'wan', 'le', 'a', 'zhe', 'yang']"", ""nearest"": [""a"", ""zhe"", ""yang""], ""minDis"": 2.6}",0
VE06000178,渔船、货船、油轮、船,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,"['yu-chuan', 'huo-chuan', 'you-lun', 'chuan']",{},-1
VE06000178,渔船、货船、油轮、船,1341T0602VE06000178VE01321,船,0,0,0,3,1,,[''],"['yu-chuan', 'huo-chuan', 'you-lun', 'chuan']",{},-1
VE06000178,渔船、货船、油轮、船,1343T0501VE06000178VE01321,船,0,0,0,5,1,团,['tuan'],"['yu-chuan', 'huo-chuan', 'you-lun', 'chuan']","{""word"": ""\u56e2"", ""pinyin"": ""['tuan']""}",-1
VE06000178,渔船、货船、油轮、船,1618189717760T0602VE06000178VE013211618189967533,船,0,0,0,5,1,团,['tuan'],"['yu-chuan', 'huo-chuan', 'you-lun', 'chuan']","{""word"": ""\u56e2"", ""pinyin"": ""['tuan']""}",-1
VE06000178,渔船、货船、油轮、船,1618193735771T0602VE06000178VE013211618193956874,船,0,0,0,5,1,船,['chuan'],"['yu-chuan', 'huo-chuan', 'you-lun', 'chuan']","{""word"": ""\u8239"", ""pinyin"": ""['chuan']""}",-1
VE06000178,渔船、货船、油轮、船,1618196018573T0602VE06000178VE013211618196283483,船,0,0,0,5,1,船,['chuan'],"['yu-chuan', 'huo-chuan', 'you-lun', 'chuan']","{""word"": ""\u8239"", ""pinyin"": ""['chuan']""}",-1
VE06000178,渔船、货船、油轮、船,1618277350113T0501VE06000178VE013211618277615303,是轮船,0,0,0,4,1,这轮船,"['zhe', 'lun', 'chuan']","['yu-chuan', 'huo-chuan', 'you-lun', 'chuan']","{""word"": ""\u8fd9\u8f6e\u8239"", ""pinyin"": ""['zhe', 'lun', 'chuan']"", ""nearest"": [""chuan""], ""minDis"": 0.0}",1
VE06000178,渔船、货船、油轮、船,1618279667480T0602VE06000178VE013211618279942994,一艘船,0,0,0,5,1,一艘船,"['yi', 'sao', 'chuan']","['yu-chuan', 'huo-chuan', 'you-lun', 'chuan']","{""word"": ""\u4e00\u8258\u8239"", ""pinyin"": ""['yi', 'sao', 'chuan']"", ""nearest"": [""chuan""], ""minDis"": 0.0}",1
VE06000178,渔船、货船、油轮、船,1618282675120T0602VE06000178VE013211618282889721,/,0,0,0,0,0,,[''],"['yu-chuan', 'huo-chuan', 'you-lun', 'chuan']",{},-1
VE06000178,渔船、货船、油轮、船,1618298013833T0501VE06000178VE013211618298267351,是船,0,0,0,2,1,唉,['ai'],"['yu-chuan', 'huo-chuan', 'you-lun', 'chuan']","{""word"": ""\u5509"", ""pinyin"": ""['ai']""}",-1
VE06000178,渔船、货船、油轮、船,1618451101330T0501VE06000178VE013211618451342999,轮船,0,0,0,4,1,轮船,"['lun', 'chuan']","['yu-chuan', 'huo-chuan', 'you-lun', 'chuan']","{""word"": ""\u8f6e\u8239"", ""pinyin"": ""['lun', 'chuan']"", ""nearest"": [""chuan""], ""minDis"": 0.0}",1
VE06000178,渔船、货船、油轮、船,1618451426336T0602VE06000178VE013211618451650916,咱,0,0,0,3,1,,[''],"['yu-chuan', 'huo-chuan', 'you-lun', 'chuan']",{},-1
VE06000178,渔船、货船、油轮、船,1618453029145T0602VE06000178VE013211618453261371,船,0,0,0,3,1,楚啊,"['chu', 'a']","['yu-chuan', 'huo-chuan', 'you-lun', 'chuan']","{""word"": ""\u695a\u554a"", ""pinyin"": ""['chu', 'a']"", ""nearest"": [""chu""], ""minDis"": 2.0}",0
VE06000178,渔船、货船、油轮、船,1618453584002T0602VE06000178VE013211618453839477,是一艘船,0,0,0,4,1,这是一艘船,"['zhe', 'shi', 'yi', 'sao', 'chuan']","['yu-chuan', 'huo-chuan', 'you-lun', 'chuan']","{""word"": ""\u8fd9\u662f\u4e00\u8258\u8239"", ""pinyin"": ""['zhe', 'shi', 'yi', 'sao', 'chuan']"", ""nearest"": [""chuan""], ""minDis"": 0.0}",1
VE06000178,渔船、货船、油轮、船,1618454475187T0501VE06000178VE013211618454695305,船,0,0,0,3,1,传来,"['chuan', 'lai']","['yu-chuan', 'huo-chuan', 'you-lun', 'chuan']","{""word"": ""\u4f20\u6765"", ""pinyin"": ""['chuan', 'lai']"", ""nearest"": [""chuan""], ""minDis"": 0.0}",1
VE06000179,熟、煮,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,"['shu', 'zhu']",{},-1
VE06000179,熟、煮,1340T0503VE06000179VE01305,/,0,0,0,0,0,,[''],"['shu', 'zhu']",{},-1
VE06000179,熟、煮,1345T0603VE06000179VE01305,/,0,1,0,0,0,明天还可以吃,"['ming', 'tian', 'huan', 'ke', 'yi', 'chi']","['shu', 'zhu']","{""word"": ""\u660e\u5929\u8fd8\u53ef\u4ee5\u5403"", ""pinyin"": ""['ming', 'tian', 'huan', 'ke', 'yi', 'chi']"", ""nearest"": [""chi""], ""minDis"": 2.0}",0
VE06000179,熟、煮,1346T0502VE06000179VE01305,煮熟,0,0,0,4,1,煮熟,"['zhu', 'shu']","['shu', 'zhu']","{""word"": ""\u716e\u719f"", ""pinyin"": ""['zhu', 'shu']"", ""nearest"": [""shu""], ""minDis"": 0.0}",1
VE06000179,熟、煮,1347T0605VE06000179VE01305,煮熟了才能吃,0,0,0,4,1,煮熟了才能吃,"['zhu', 'shu', 'le', 'cai', 'neng', 'chi']","['shu', 'zhu']","{""word"": ""\u716e\u719f\u4e86\u624d\u80fd\u5403"", ""pinyin"": ""['zhu', 'shu', 'le', 'cai', 'neng', 'chi']"", ""nearest"": [""shu""], ""minDis"": 0.0}",1
VE06000179,熟、煮,1349T0603VE06000179VE01305,烧一下,0,0,0,3,0,烧一下,"['shao', 'yi', 'xia']","['shu', 'zhu']","{""word"": ""\u70e7\u4e00\u4e0b"", ""pinyin"": ""['shao', 'yi', 'xia']"", ""nearest"": [""shao""], ""minDis"": 2.0}",0
VE06000179,熟、煮,1618188869654T0603VE06000179VE013051618189053573,要煎熟了,0,0,0,4,0,要坚守了,"['yao', 'jian', 'shou', 'le']","['shu', 'zhu']","{""word"": ""\u8981\u575a\u5b88\u4e86"", ""pinyin"": ""['yao', 'jian', 'shou', 'le']"", ""nearest"": [""shou""], ""minDis"": 1.0}",0
VE06000179,熟、煮,1618192048330T0605VE06000179VE013051618192290670,/,0,0,0,0,0,谁知,"['shui', 'zhi']","['shu', 'zhu']","{""word"": ""\u8c01\u77e5"", ""pinyin"": ""['shui', 'zhi']"", ""nearest"": [""shui""], ""minDis"": 1.0}",0
VE06000179,熟、煮,1618192544946T0605VE06000179VE013051618192762284,/,0,0,0,0,0,,[''],"['shu', 'zhu']",{},-1
VE06000179,熟、煮,1618194888019T0603VE06000179VE013051618195039214,烧了才能吃,0,0,0,5,0,烧了才能吃,"['shao', 'le', 'cai', 'neng', 'chi']","['shu', 'zhu']","{""word"": ""\u70e7\u4e86\u624d\u80fd\u5403"", ""pinyin"": ""['shao', 'le', 'cai', 'neng', 'chi']"", ""nearest"": [""shao""], ""minDis"": 2.0}",0
VE06000179,熟、煮,1618195512593T0603VE06000179VE013051618195629606,炒了才能吃,0,0,0,5,0,好了才能吃,"['hao', 'le', 'cai', 'neng', 'chi']","['shu', 'zhu']","{""word"": ""\u597d\u4e86\u624d\u80fd\u5403"", ""pinyin"": ""['hao', 'le', 'cai', 'neng', 'chi']"", ""nearest"": [""chi""], ""minDis"": 2.0}",0
VE06000179,熟、煮,1618278205081T0605VE06000179VE013051618278427542,把它煮熟了,0,0,0,4,1,把它煮熟了,"['ba', 'ta', 'zhu', 'shu', 'le']","['shu', 'zhu']","{""word"": ""\u628a\u5b83\u716e\u719f\u4e86"", ""pinyin"": ""['ba', 'ta', 'zhu', 'shu', 'le']"", ""nearest"": [""shu""], ""minDis"": 0.0}",1
VE06000179,熟、煮,1618278587855T0605VE06000179VE013051618278957187,煮熟了才可以吃,0,0,0,5,1,煮熟了才可以吃,"['zhu', 'shu', 'le', 'cai', 'ke', 'yi', 'chi']","['shu', 'zhu']","{""word"": ""\u716e\u719f\u4e86\u624d\u53ef\u4ee5\u5403"", ""pinyin"": ""['zhu', 'shu', 'le', 'cai', 'ke', 'yi', 'chi']"", ""nearest"": [""shu""], ""minDis"": 0.0}",1
VE06000179,熟、煮,1618280487348T0603VE06000179VE013051618280667840,这样才能可以吃,0,0,0,4,0,这样才能可以吃,"['zhe', 'yang', 'cai', 'neng', 'ke', 'yi', 'chi']","['shu', 'zhu']","{""word"": ""\u8fd9\u6837\u624d\u80fd\u53ef\u4ee5\u5403"", ""pinyin"": ""['zhe', 'yang', 'cai', 'neng', 'ke', 'yi', 'chi']"", ""nearest"": [""zhe""], ""minDis"": 1.2}",0
VE06000179,熟、煮,1618281729843T0603VE06000179VE013051618281883647,肉要是熟的,0,0,0,3,1,要是熟的,"['yao', 'shi', 'shu', 'de']","['shu', 'zhu']","{""word"": ""\u8981\u662f\u719f\u7684"", ""pinyin"": ""['yao', 'shi', 'shu', 'de']"", ""nearest"": [""shu""], ""minDis"": 0.0}",1
VE06000179,熟、煮,1618283377735T0503VE06000179VE013051618283689817,熟了才能吃,0,0,0,4,1,熟了才能吃,"['shu', 'le', 'cai', 'neng', 'chi']","['shu', 'zhu']","{""word"": ""\u719f\u4e86\u624d\u80fd\u5403"", ""pinyin"": ""['shu', 'le', 'cai', 'neng', 'chi']"", ""nearest"": [""shu""], ""minDis"": 0.0}",1
VE06000179,熟、煮,1618295228848T0605VE06000179VE013051618295557598,烧一下,0,0,0,5,0,烧一下,"['shao', 'yi', 'xia']","['shu', 'zhu']","{""word"": ""\u70e7\u4e00\u4e0b"", ""pinyin"": ""['shao', 'yi', 'xia']"", ""nearest"": [""shao""], ""minDis"": 2.0}",0
VE06000179,熟、煮,1618297471484T0502VE06000179VE013051618297751170,煮,0,0,0,5,1,比如,"['bi', 'ru']","['shu', 'zhu']","{""word"": ""\u6bd4\u5982"", ""pinyin"": ""['bi', 'ru']"", ""nearest"": [""ru""], ""minDis"": 2.0}",0
VE06000179,熟、煮,1618298310027T0503VE06000179VE013051618298545249,煮,0,0,0,4,1,主啊,"['zhu', 'a']","['shu', 'zhu']","{""word"": ""\u4e3b\u554a"", ""pinyin"": ""['zhu', 'a']"", ""nearest"": [""zhu""], ""minDis"": 0.0}",1
VE06000179,熟、煮,1618447854715T0605VE06000179VE013051618448063216,熟的,0,0,0,4,1,熟的,"['shu', 'de']","['shu', 'zhu']","{""word"": ""\u719f\u7684"", ""pinyin"": ""['shu', 'de']"", ""nearest"": [""shu""], ""minDis"": 0.0}",1
VE06000179,熟、煮,1618450727708T0503VE06000179VE013051618450964456,熟路可以吃,0,0,0,3,1,熟肉可以吃,"['shu', 'rou', 'ke', 'yi', 'chi']","['shu', 'zhu']","{""word"": ""\u719f\u8089\u53ef\u4ee5\u5403"", ""pinyin"": ""['shu', 'rou', 'ke', 'yi', 'chi']"", ""nearest"": [""shu""], ""minDis"": 0.0}",1
VE06000179,熟、煮,1618451774229T0605VE06000179VE013051618451974025,煮一下,0,0,0,4,1,煮一下,"['zhu', 'yi', 'xia']","['shu', 'zhu']","{""word"": ""\u716e\u4e00\u4e0b"", ""pinyin"": ""['zhu', 'yi', 'xia']"", ""nearest"": [""zhu""], ""minDis"": 0.0}",1
VE06000179,熟、煮,1618452409584T0603VE06000179VE013051618452569162,煮一煮,0,0,0,4,1,煮一煮,"['zhu', 'yi', 'zhu']","['shu', 'zhu']","{""word"": ""\u716e\u4e00\u716e"", ""pinyin"": ""['zhu', 'yi', 'zhu']"", ""nearest"": [""zhu""], ""minDis"": 0.0}",1
VE06000179,熟、煮,1618453308633T0605VE06000179VE013051618453496991,烤熟,0,0,0,5,1,烤熟,"['kao', 'shu']","['shu', 'zhu']","{""word"": ""\u70e4\u719f"", ""pinyin"": ""['kao', 'shu']"", ""nearest"": [""shu""], ""minDis"": 0.0}",1
VE06000179,熟、煮,1618454164862T0503VE06000179VE013051618454387870,/,0,0,1,0,0,放、煮锅,"['fang', 'zhu', 'guo']","['shu', 'zhu']","{""word"": ""\u653e\u3001\u716e\u9505"", ""pinyin"": ""['fang', 'zhu', 'guo']"", ""nearest"": [""zhu""], ""minDis"": 0.0}",1
VE06000179,熟、煮,1618454746850T0603VE06000179VE013051618454894910,肉要烧了才能吃,0,0,0,4,0,肉要烧了才能吃,"['rou', 'yao', 'shao', 'le', 'cai', 'neng', 'chi']","['shu', 'zhu']","{""word"": ""\u8089\u8981\u70e7\u4e86\u624d\u80fd\u5403"", ""pinyin"": ""['rou', 'yao', 'shao', 'le', 'cai', 'neng', 'chi']"", ""nearest"": [""shao""], ""minDis"": 2.0}",0
VE06000181,毒,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['du'],{},-1
VE06000181,毒,1342T0601VE06000181VE00218,有病毒,0,0,0,3,1,有病毒,"['you', 'bing', 'du']",['du'],"{""word"": ""\u6709\u75c5\u6bd2"", ""pinyin"": ""['you', 'bing', 'du']"", ""nearest"": [""du""], ""minDis"": 0.0}",1
VE06000181,毒,1344T0604VE06000181VE00218,毒,0,0,0,4,1,读,['du'],['du'],"{""word"": ""\u8bfb"", ""pinyin"": ""['du']"", ""nearest"": [""du""], ""minDis"": 0.0}",1
VE06000181,毒,1348T0601VE06000181VE00218,毒,0,0,0,4,1,读,['du'],['du'],"{""word"": ""\u8bfb"", ""pinyin"": ""['du']"", ""nearest"": [""du""], ""minDis"": 0.0}",1
VE06000181,毒,1618190311406T0601VE06000181VE002181618190691302,有颜色,0,0,0,3,0,因为有颜色,"['yin', 'wei', 'you', 'yan', 'se']",['du'],"{""word"": ""\u56e0\u4e3a\u6709\u989c\u8272"", ""pinyin"": ""['yin', 'wei', 'you', 'yan', 'se']"", ""nearest"": [""you""], ""minDis"": 2.0}",0
VE06000181,毒,1618191717238T0604VE06000181VE002181618191923554,/,0,0,0,0,0,,[''],['du'],{},-1
VE06000181,毒,1618193100995T0604VE06000181VE002181618193319801,毒,0,0,0,5,1,读,['du'],['du'],"{""word"": ""\u8bfb"", ""pinyin"": ""['du']"", ""nearest"": [""du""], ""minDis"": 0.0}",1
VE06000181,毒,1618194328063T0601VE06000181VE002181618194544673,毒蘑菇有毒的,0,0,0,5,1,毒蘑菇有毒的,"['du', 'mo', 'gu', 'you', 'du', 'de']",['du'],"{""word"": ""\u6bd2\u8611\u83c7\u6709\u6bd2\u7684"", ""pinyin"": ""['du', 'mo', 'gu', 'you', 'du', 'de']"", ""nearest"": [""du""], ""minDis"": 0.0}",1
VE06000181,毒,1618275960253T0604VE06000181VE002181618276178554,币组,0,0,0,4,1,组,['zu'],['du'],"{""word"": ""\u7ec4"", ""pinyin"": ""['zu']"", ""nearest"": [""zu""], ""minDis"": 1.0}",0
VE06000181,毒,1618276501878T0601VE06000181VE002181618276878286,毒,0,0,0,3,1,读,['du'],['du'],"{""word"": ""\u8bfb"", ""pinyin"": ""['du']"", ""nearest"": [""du""], ""minDis"": 0.0}",1
VE06000181,毒,1618279332680T0601VE06000181VE002181618279594318,病毒,0,0,0,4,1,病毒,"['bing', 'du']",['du'],"{""word"": ""\u75c5\u6bd2"", ""pinyin"": ""['bing', 'du']"", ""nearest"": [""du""], ""minDis"": 0.0}",1
VE06000181,毒,1618280905927T0604VE06000181VE002181618281102459,毒,0,0,0,3,1,五,['wu'],['du'],"{""word"": ""\u4e94"", ""pinyin"": ""['wu']"", ""nearest"": [""wu""], ""minDis"": 1.0}",0
