图片ID,图片答案,音频ID,音频内容,使用拼音,包含志愿者声音,包含明显噪声,发音标准程度,认知正确性,讯飞中文语音测试结果,讯飞拼音
VE04000075,快递员,1346T0502VE04000075VE01199,快递叔叔,否,否,是,4,是,快递叔叔,"['kuai', 'di', 'shu', 'shu']"
VE04000075,快递员,1364T0401VE04000075VE01199,快递员叔叔,否,否,是,5,是,快递员、叔叔,"['kuai', 'di', 'yuan', 'shu', 'shu']"
VE04000075,快递员,1618275375251T0505VE04000075VE011991618275515798,快递员,否,否,是,5,是,快递员,"['kuai', 'di', 'yuan']"
VE04000075,快递员,1618275425566T0401VE04000075VE011991618275672220,快递员吗,否,否,是,5,是,会计员吗？,"['hui', 'ji', 'yuan', 'ma']"
VE04000075,快递员,1618285038989T0401VE04000075VE011991618285261148,/,否,否,是,0,否,做好了,"['zuo', 'hao', 'le']"
VE04000075,快递员,1618294378869T0502VE04000075VE011991618294566179,送货员,否,否,否,5,是,送货员,"['song', 'huo', 'yuan']"
VE04000075,快递员,1618295133908T0401VE04000075VE011991618295430631,快递员,否,否,否,5,是,快递员,"['kuai', 'di', 'yuan']"
VE04000075,快递员,1618296468087T0505VE04000075VE011991618296645265,快递员叔叔,否,否,是,5,是,快递员、叔叔,"['kuai', 'di', 'yuan', 'shu', 'shu']"
VE04000075,快递员,1618297471484T0502VE04000075VE011991618297683074,/,否,否,是,0,否,嗯,['en']
VE04000075,快递员,1618447292667T0401VE04000075VE011991618447567389,饿不知道,否,否,是,4,否,我不知道,"['wo', 'bu', 'zhi', 'dao']"
VE04000075,快递员,1618450419482T0502VE04000075VE011991618450597742,他是话地员,否,否,否,3,是,他是话剧啊,"['ta', 'shi', 'hua', 'ju', 'a']"
VE04000075,快递员,1618452167142T0401VE04000075VE011991618452389790,/,否,否,否,0,否,,['']
VE04000075,快递员,1618453886603T0505VE04000075VE011991618454014103,他是快递员,否,否,否,5,是,他是快递员,"['ta', 'shi', 'kuai', 'di', 'yuan']"
VE04000075,快递员,1618469200711T0401VE04000075VE011991618469373347,这是万吕的,否,否,是,1,否,这是外面的,"['zhe', 'shi', 'wai', 'mian', 'de']"
VE04000076,蜡笔、笔,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE04000076,蜡笔、笔,1618198908833T0405VE04000076VE013241618199088377,笔,否,否,是,4,是,一,['yi']
VE04000076,蜡笔、笔,1618274322938T0405VE04000076VE013241618274739649,这是笔,否,否,是,5,是,这是笔,"['zhe', 'shi', 'bi']"
VE04000076,蜡笔、笔,1618277511749T0403VE04000076VE013241618278063143,笔,否,否,否,4,是,嗯谢谢,"['en', 'xie', 'xie']"
VE04000076,蜡笔、笔,1618279812882T0403VE04000076VE013241618280060886,这是铅笔,否,否,是,4,是,就是亲笔,"['jiu', 'shi', 'qin', 'bi']"
VE04000076,蜡笔、笔,1618280457904T0405VE04000076VE013241618280714714,笔,否,否,否,4,是,对,['dui']
VE04000076,蜡笔、笔,1618294413048T0405VE04000076VE013241618294699238,/,否,否,是,0,否,,['']
VE04000076,蜡笔、笔,1618299133972T0403VE04000076VE013241618299365914,笔,否,否,是,4,是,要比,"['yao', 'bi']"
VE04000076,蜡笔、笔,1618299226861T0403VE04000076VE013241618299445685,笔,否,否,否,5,是,第一页,"['di', 'yi', 'ye']"
VE04000076,蜡笔、笔,1618447804255T0405VE04000076VE013241618448096835,/,否,否,否,0,否,,['']
VE04000076,蜡笔、笔,1618449796526T0403VE04000076VE013241618450050156,/,否,否,否,0,否,,['']
VE04000076,蜡笔、笔,1618452868800T0405VE04000076VE013241618453106157,/,否,否,否,0,否,,['']
VE04000076,蜡笔、笔,1618469463349T0403VE04000076VE013241618469659612,铅笔,否,否,是,5,是,,['']
VE04000076,蜡笔、笔,1618470847973T0403VE04000076VE013241618471043028,笔,否,否,否,3,是,,['']
VE04000076,蜡笔、笔,1618471231080T0405VE04000076VE013241618471376946,笔,否,否,是,5,是,嗯,['en']
VE04000077,拇指,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE04000077,拇指,1618198908833T0405VE04000077VE004621618199048622,拇指,否,否,是,5,是,母子,"['mu', 'zi']"
VE04000077,拇指,1618274322938T0405VE04000077VE004621618274677477,这是,否,否,是,5,否,这是,"['zhe', 'shi']"
VE04000077,拇指,1618280457904T0405VE04000077VE004621618280672018,指,否,否,否,4,否,子,['zi']
VE04000077,拇指,1618285767289T0404VE04000077VE004621618285988537,指,否,否,是,4,否,,['']
VE04000077,拇指,1618294413048T0405VE04000077VE004621618294646142,这手,否,否,否,4,否,号,['hao']
VE04000077,拇指,1618295835309T0404VE04000077VE004621618296036173,拇指,否,否,否,4,是,,['']
VE04000077,拇指,1618447804255T0405VE04000077VE004621618448024861,/,否,否,否,0,否,,['']
VE04000077,拇指,1618452868800T0405VE04000077VE004621618453047921,/,否,否,否,0,否,,['']
VE04000077,拇指,1618468821499T0404VE04000077VE004621618469059358,/,否,否,否,0,否,,['']
VE04000077,拇指,1618469889703T0404VE04000077VE004621618470076980,手,否,否,是,4,否,,['']
VE04000077,拇指,1618471231080T0405VE04000077VE004621618471338969,/,否,否,是,0,否,,['']
VE04000079,心脏,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE04000079,心脏,1618276120033T0402VE04000079VE003591618276413412,心脏,否,否,是,5,是,西藏,"['xi', 'cang']"
VE04000079,心脏,1618279812882T0403VE04000079VE003591618280017462,这是木头,否,否,否,4,否,就是,"['jiu', 'shi']"
VE04000079,心脏,1618297906963T0402VE04000079VE003591618298148745,饿这是鸡腿,否,否,是,5,否,嗯就是集团,"['en', 'jiu', 'shi', 'ji', 'tuan']"
VE04000079,心脏,1618299133972T0403VE04000079VE003591618299323553,这个是,否,否,是,4,否,可是,"['ke', 'shi']"
VE04000079,心脏,1618299226861T0403VE04000079VE003591618299418729,肉,否,否,是,5,否,,['']
VE04000079,心脏,1618299730739T0402VE04000079VE003591618300014165,/,否,否,是,0,否,嗯,['en']
VE04000079,心脏,1618449796526T0403VE04000079VE003591618450004496,/,否,否,否,0,否,,['']
VE04000079,心脏,1618450690039T0402VE04000079VE003591618450850742,/,否,否,否,0,否,,['']
VE04000079,心脏,1618468822007T0402VE04000079VE003591618468984521,kaokaodeng,是,否,是,1,否,要装好信封，好一个好的,"['yao', 'zhuang', 'hao', 'xin', 'feng', 'hao', 'yi', 'ge', 'hao', 'de']"
VE04000079,心脏,1618469463349T0403VE04000079VE003591618469618081,/,否,否,是,0,否,这个有多少多少眼睛？,"['zhe', 'ge', 'you', 'duo', 'shao', 'duo', 'shao', 'yan', 'jing']"
VE04000079,心脏,1618469524076T0403VE04000079VE003591618469680302,/,否,否,否,0,否,,['']
VE04000079,心脏,1618470554451T0402VE04000079VE003591618470722003,这是这是他的,否,否,是,5,否,这是这是他的,"['zhe', 'shi', 'zhe', 'shi', 'ta', 'de']"
VE04000079,心脏,1618470847973T0403VE04000079VE003591618471010355,/,否,否,是,0,否,嗯,['en']
VE04000079,心脏,1618471019753T0402VE04000079VE003591618471258512,我感觉是嗯配部,否,否,是,2,否,不知道，我感觉配不好,"['bu', 'zhi', 'dao', 'wo', 'gan', 'jue', 'pei', 'bu', 'hao']"
VE04000080,长方形,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE04000080,长方形,1364T0401VE04000080VE00706,这是长方形,否,否,是,4,是,只是床翻死了,"['zhi', 'shi', 'chuang', 'fan', 'si', 'le']"
VE04000080,长方形,1618285038989T0401VE04000080VE007061618285222091,长方形,否,否,是,5,是,看,['kan']
VE04000080,长方形,1618295133908T0401VE04000080VE007061618295396735,长方形,否,否,是,5,是,长方形,"['chang', 'fang', 'xing']"
VE04000080,长方形,1618297906963T0402VE04000080VE007061618298168224,长方形,否,否,是,4,是,,['']
VE04000080,长方形,1618299730739T0402VE04000080VE007061618300036111,嗯三角形的,否,否,是,4,否,先嗯先脚型的,"['xian', 'en', 'xian', 'jiao', 'xing', 'de']"
VE04000080,长方形,1618450690039T0402VE04000080VE007061618450870752,/,否,否,否,0,否,,['']
VE04000080,长方形,1618452167142T0401VE04000080VE007061618452346081,/,否,否,否,0,否,,['']
VE04000080,长方形,1618468822007T0402VE04000080VE007061618469006394,方形,否,否,是,5,是,放心了,"['fang', 'xin', 'le']"
VE04000080,长方形,1618469200711T0401VE04000080VE007061618469335837,这是,否,否,是,5,否,只是,"['zhi', 'shi']"
VE04000080,长方形,1618470554451T0402VE04000080VE007061618470749119,长方形,否,否,是,5,是,长方形,"['chang', 'fang', 'xing']"
VE04000081,握手,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE04000081,握手,1364T0401VE04000081VE00621,他们在握握手,否,否,是,5,是,他们在握握手,"['ta', 'men', 'zai', 'wo', 'wo', 'shou']"
VE04000081,握手,1618276804004T0404VE04000081VE006211618277026195,抓手,否,否,是,4,否,嗯在走,"['en', 'zai', 'zou']"
VE04000081,握手,1618285038989T0401VE04000081VE006211618285298404,/,否,否,否,0,否,,['']
VE04000081,握手,1618285767289T0404VE04000081VE006211618285968363,在握手,否,否,否,5,是,到卧室,"['dao', 'wo', 'shi']"
VE04000081,握手,1618295133908T0401VE04000081VE006211618295466109,/,否,否,否,0,否,,['']
VE04000081,握手,1618295835309T0404VE04000081VE006211618296018055,握握手,否,否,是,5,是,我想,"['wo', 'xiang']"
VE04000081,握手,1618452167142T0401VE04000081VE006211618452437727,/,否,否,否,0,否,,['']
VE04000081,握手,1618468821499T0404VE04000081VE006211618469036428,/,否,否,否,0,否,,['']
VE04000081,握手,1618469200711T0401VE04000081VE006211618469406126,手,否,否,否,4,否,手,['shou']
VE04000081,握手,1618469889703T0404VE04000081VE006211618470054003,擦,否,否,否,1,否,是啊,"['shi', 'a']"
VE04000082,贝壳,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE04000082,贝壳,1618198908833T0405VE04000082VE000931618199130408,贝壳,否,否,是,5,是,贝壳,"['bei', 'ke']"
VE04000082,贝壳,1618273360877T0303VE04000082VE000931618273747280,嗯贝壳,否,否,是,4,是,,['']
VE04000082,贝壳,1618274322938T0405VE04000082VE000931618274799726,这是贝壳,否,否,是,5,是,这是、贝壳,"['zhe', 'shi', 'bei', 'ke']"
VE04000082,贝壳,1618277511749T0403VE04000082VE000931618278012906,这是贝壳,否,否,否,5,是,这是、贝壳,"['zhe', 'shi', 'bei', 'ke']"
VE04000082,贝壳,1618279812882T0403VE04000082VE000931618280002791,这是贝壳,否,否,否,5,是,这是贝壳,"['zhe', 'shi', 'bei', 'ke']"
VE04000082,贝壳,1618280457904T0405VE04000082VE000931618280747688,特,否,否,否,1,否,可,['ke']
VE04000082,贝壳,1618294413048T0405VE04000082VE000931618294736717,这个不知道,否,否,否,4,否,这都不知道,"['zhe', 'du', 'bu', 'zhi', 'dao']"
VE04000082,贝壳,1618296589699T0302VE04000082VE000931618296851579,饿贝河,否,否,是,3,是,嗯被和,"['en', 'bei', 'he']"
VE04000082,贝壳,1618299133972T0403VE04000082VE000931618299287898,这个是贝壳,否,否,是,5,是,这个是贝壳,"['zhe', 'ge', 'shi', 'bei', 'ke']"
VE04000082,贝壳,1618299226861T0403VE04000082VE000931618299406771,壳,否,否,是,4,否,可以,"['ke', 'yi']"
VE04000082,贝壳,1618299576070T0302VE04000082VE000931618299826595,/,否,否,是,0,否,好,['hao']
VE04000082,贝壳,1618447804255T0405VE04000082VE000931618448151979,/,否,否,否,0,否,,['']
VE04000082,贝壳,1618449796526T0403VE04000082VE000931618449991865,/,否,否,否,0,否,,['']
VE04000082,贝壳,1618458459974T0302VE04000082VE000931618458901516,/,否,否,否,0,否,,['']
VE04000082,贝壳,1618469463349T0403VE04000082VE000931618469597043,贝壳,否,否,是,5,是,,['']
VE04000082,贝壳,1618469524076T0403VE04000082VE000931618469670369,/,否,否,否,0,否,,['']
VE04000082,贝壳,1618470179737T0303VE04000082VE000931618470384250,贝壳,否,否,是,5,是,贝壳,"['bei', 'ke']"
VE04000082,贝壳,1618470847973T0403VE04000082VE000931618470991823,一个一个贝壳,否,否,是,5,是,一个一个贝壳,"['yi', 'ge', 'yi', 'ge', 'bei', 'ke']"
VE04000082,贝壳,1618471231080T0405VE04000082VE000931618471421939,鹅,否,否,否,1,否,和,['he']
VE04000083,火车、动车、高铁,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE04000083,火车、动车、高铁,1618277511749T0403VE04000083VE008851618278035467,这是地铁,否,否,否,5,否,这是这是地铁,"['zhe', 'shi', 'zhe', 'shi', 'di', 'tie']"
VE04000083,火车、动车、高铁,1618279812882T0403VE04000083VE008851618280023683,这是地铁,否,否,否,5,否,这是地铁,"['zhe', 'shi', 'di', 'tie']"
VE04000083,火车、动车、高铁,1618297906963T0402VE04000083VE008851618298154950,/,否,否,是,0,否,,['']
VE04000083,火车、动车、高铁,1618299133972T0403VE04000083VE008851618299329973,这个是,否,否,是,5,否,这个是,"['zhe', 'ge', 'shi']"
VE04000083,火车、动车、高铁,1618299226861T0403VE04000083VE008851618299422527,额,否,否,是,1,否,嗯,['en']
VE04000083,火车、动车、高铁,1618299730739T0402VE04000083VE008851618300018969,/,否,否,是,0,否,嗯,['en']
VE04000083,火车、动车、高铁,1618449796526T0403VE04000083VE008851618450010458,/,否,否,否,0,否,,['']
VE04000083,火车、动车、高铁,1618450690039T0402VE04000083VE008851618450855249,/,否,否,否,0,否,,['']
VE04000083,火车、动车、高铁,1618468822007T0402VE04000083VE008851618468990811,火车,否,否,是,4,是,就是一个我抽,"['jiu', 'shi', 'yi', 'ge', 'wo', 'chou']"
VE04000083,火车、动车、高铁,1618469463349T0403VE04000083VE008851618469624684,地铁,否,否,是,5,否,撇,['pie']
VE04000083,火车、动车、高铁,1618469524076T0403VE04000083VE008851618469690560,/,否,否,否,0,否,,['']
VE04000083,火车、动车、高铁,1618470554451T0402VE04000083VE008851618470729133,写,否,否,否,1,否,都写呀,"['du', 'xie', 'ya']"
VE04000083,火车、动车、高铁,1618470847973T0403VE04000083VE008851618471015463,车,否,否,否,5,否,车,['che']
VE04000083,火车、动车、高铁,1618471019753T0402VE04000083VE008851618471269803,火车,否,否,是,5,是,火车,"['huo', 'che']"
VE04000084,插,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE04000084,插,1618198908833T0405VE04000084VE011691618199073250,他在他在拿花,否,否,是,4,否,他在他在哪花？,"['ta', 'zai', 'ta', 'zai', 'na', 'hua']"
VE04000084,插,1618274322938T0405VE04000084VE011691618274719411,/,否,否,否,0,否,嗯,['en']
VE04000084,插,1618280457904T0405VE04000084VE011691618280701858,花,否,否,否,5,否,哇,['wa']
VE04000084,插,1618285767289T0404VE04000084VE011691618286013312,在放花,否,否,否,5,否,就再放花,"['jiu', 'zai', 'fang', 'hua']"
VE04000084,插,1618294413048T0405VE04000084VE011691618294674395,把花插进去,否,否,否,4,是,花花插进去,"['hua', 'hua', 'cha', 'jin', 'qu']"
VE04000084,插,1618295835309T0404VE04000084VE011691618296065684,放花,否,否,否,4,否,放放花,"['fang', 'fang', 'hua']"
VE04000084,插,1618447804255T0405VE04000084VE011691618448080975,/,否,否,否,0,否,,['']
VE04000084,插,1618452868800T0405VE04000084VE011691618453092474,/,否,否,否,0,否,,['']
VE04000084,插,1618468821499T0404VE04000084VE011691618469083181,/,否,否,否,0,否,,['']
VE04000084,插,1618469889703T0404VE04000084VE011691618470112130,zougeihuayang,是,否,是,1,否,唉呀这这给喝呀,"['ai', 'ya', 'zhe', 'zhe', 'gei', 'he', 'ya']"
VE04000084,插,1618471231080T0405VE04000084VE011691618471365509,拔花,否,否,是,4,否,八花,"['ba', 'hua']"
VE04000085,向日葵,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE04000085,向日葵,1364T0401VE04000085VE00435,这是菊花,否,否,是,5,否,这是、菊花,"['zhe', 'shi', 'ju', 'hua']"
VE04000085,向日葵,1618275425566T0401VE04000085VE004351618275622976,向日葵,否,否,否,5,是,向日葵,"['xiang', 'ri', 'kui']"
VE04000085,向日葵,1618285038989T0401VE04000085VE004351618285210361,/,否,否,否,0,否,,['']
VE04000085,向日葵,1618295133908T0401VE04000085VE004351618295387351,玫瑰花,否,否,否,5,否,玫瑰花,"['mei', 'gui', 'hua']"
VE04000085,向日葵,1618297906963T0402VE04000085VE004351618298161399,/,否,否,否,0,否,嗯,['en']
VE04000085,向日葵,1618299730739T0402VE04000085VE004351618300029096,/,否,否,否,0,否,嗯,['en']
VE04000085,向日葵,1618447292667T0401VE04000085VE004351618447494488,/,否,是,是,0,否,菊花是吗,"['ju', 'hua', 'shi', 'ma']"
VE04000085,向日葵,1618450690039T0402VE04000085VE004351618450864566,/,否,否,否,0,否,,['']
VE04000085,向日葵,1618452167142T0401VE04000085VE004351618452337757,/,否,否,否,0,否,,['']
VE04000085,向日葵,1618468822007T0402VE04000085VE004351618468999070,玫瑰,否,否,是,4,否,没亏,"['mei', 'kui']"
VE04000085,向日葵,1618469200711T0401VE04000085VE004351618469328564,一朵花,否,否,是,5,否,一朵花,"['yi', 'duo', 'hua']"
VE04000085,向日葵,1618470554451T0402VE04000085VE004351618470741309,花,否,否,否,4,否,哇,['wa']
VE04000085,向日葵,1618471019753T0402VE04000085VE004351618471280466,向日葵,否,否,否,5,是,夏日葵,"['xia', 'ri', 'kui']"
VE04000087,种子,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE04000087,种子,1346T0502VE04000087VE01353,这是,否,是,是,5,否,但是嗯不知道,"['dan', 'shi', 'en', 'bu', 'zhi', 'dao']"
VE04000087,种子,1350T0504VE04000087VE01353,瓜子,否,否,是,5,否,嗯瓜子,"['en', 'gua', 'zi']"
VE04000087,种子,1364T0401VE04000087VE01353,这是,否,否,是,4,否,嗯这是嗯,"['en', 'zhe', 'shi', 'en']"
VE04000087,种子,1618275425566T0401VE04000087VE013531618275643638,/,否,否,否,0,否,,['']
VE04000087,种子,1618283790419T0504VE04000087VE013531618283901028,这是,否,否,是,5,否,这是,"['zhe', 'shi']"
VE04000087,种子,1618285038989T0401VE04000087VE013531618285232389,/,否,否,是,0,否,嗯,['en']
VE04000087,种子,1618294378869T0502VE04000087VE013531618294529490,这是瓜子,否,否,是,5,否,这个是瓜子,"['zhe', 'ge', 'shi', 'gua', 'zi']"
VE04000087,种子,1618295133908T0401VE04000087VE013531618295406431,瓜子,否,否,是,4,否,嗯瓜子,"['en', 'gua', 'zi']"
VE04000087,种子,1618296805874T0504VE04000087VE013531618296963462,瓜子,否,否,是,5,否,瓜子,"['gua', 'zi']"
VE04000087,种子,1618297471484T0502VE04000087VE013531618297655962,这是,否,否,是,5,否,这个是,"['zhe', 'ge', 'shi']"
VE04000087,种子,1618450064906T0504VE04000087VE013531618450177215,瓜子,否,是,是,4,否,舌头端子啊,"['she', 'tou', 'duan', 'zi', 'a']"
VE04000087,种子,1618450419482T0502VE04000087VE013531618450565267,这个是瓜子,否,否,否,5,否,这个是,"['zhe', 'ge', 'shi']"
VE04000087,种子,1618452167142T0401VE04000087VE013531618452355321,/,否,否,否,0,否,,['']
VE04000087,种子,1618455362593T0504VE04000087VE013531618455448656,瓜子,否,否,是,4,否,瓜子,"['gua', 'zi']"
VE04000087,种子,1618469200711T0401VE04000087VE013531618469345744,瓜子,否,否,是,4,否,,['']
VE04000088,短,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE04000088,短,1618198908833T0405VE04000088VE004841618199052181,短,否,否,是,5,是,短,['duan']
VE04000088,短,1618274322938T0405VE04000088VE004841618274686342,是短的,否,否,是,5,是,的,['de']
VE04000088,短,1618276804004T0404VE04000088VE004841618277056314,小,否,否,是,4,否,,['']
VE04000088,短,1618280457904T0405VE04000088VE004841618280675770,短,否,否,否,5,是,短,['duan']
VE04000088,短,1618285767289T0404VE04000088VE004841618285992682,这条很短,否,否,否,5,是,这一条很短,"['zhe', 'yi', 'tiao', 'hen', 'duan']"
VE04000088,短,1618294413048T0405VE04000088VE004841618294650685,短,否,否,否,5,是,,['']
VE04000088,短,1618295835309T0404VE04000088VE004841618296039871,短短的,否,否,是,4,是,短短的,"['duan', 'duan', 'de']"
VE04000088,短,1618452868800T0405VE04000088VE004841618453060814,/,否,否,否,0,否,,['']
VE04000088,短,1618468821499T0404VE04000088VE004841618469062365,/,否,否,否,0,否,,['']
VE04000088,短,1618469889703T0404VE04000088VE004841618470081186,短,否,否,否,4,是,短,['duan']
VE04000088,短,1618471231080T0405VE04000088VE004841618471342363,很短,否,否,是,5,是,很短,"['hen', 'duan']"
VE04000089,浇水,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE04000089,浇水,1618198908833T0405VE04000089VE003771618199083935,他在浇花,否,否,是,5,是,他在浇花,"['ta', 'zai', 'jiao', 'hua']"
VE04000089,浇水,1618274322938T0405VE04000089VE003771618274732870,他在给小草浇水,否,否,是,4,是,他这个小草浇水,"['ta', 'zhe', 'ge', 'xiao', 'cao', 'jiao', 'shui']"
VE04000089,浇水,1618277511749T0403VE04000089VE003771618278059366,花,否,否,否,3,否,哇,['wa']
VE04000089,浇水,1618279812882T0403VE04000089VE003771618280055737,他在浇水,否,否,是,4,是,他在浇水,"['ta', 'zai', 'jiao', 'shui']"
VE04000089,浇水,1618280457904T0405VE04000089VE003771618280709487,浇浇花,否,否,是,4,是,讲话讲话,"['jiang', 'hua', 'jiang', 'hua']"
VE04000089,浇水,1618294413048T0405VE04000089VE003771618294686278,wujijixuexiaohai,是,否,否,1,否,我姐姐学校还有,"['wo', 'jie', 'jie', 'xue', 'xiao', 'huan', 'you']"
VE04000089,浇水,1618299133972T0403VE04000089VE003771618299361683,在浇水,否,否,是,4,是,这叫水,"['zhe', 'jiao', 'shui']"
VE04000089,浇水,1618299226861T0403VE04000089VE003771618299442502,花,否,否,否,5,否,哇,['wa']
VE04000089,浇水,1618447804255T0405VE04000089VE003771618448092202,/,否,否,否,0,否,,['']
VE04000089,浇水,1618449796526T0403VE04000089VE003771618450045650,/,否,否,否,0,否,,['']
VE04000089,浇水,1618452868800T0405VE04000089VE003771618453100987,/,否,否,否,0,否,,['']
VE04000089,浇水,1618469463349T0403VE04000089VE003771618469653296,浇水,否,否,是,5,是,加水,"['jia', 'shui']"
VE04000089,浇水,1618470847973T0403VE04000089VE003771618471039532,/,否,否,是,0,否,,['']
VE04000089,浇水,1618471231080T0405VE04000089VE003771618471373267,浇水,否,否,否,5,是,浇水,"['jiao', 'shui']"
VE04000090,提、拎、拿,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE04000090,提、拎、拿,1618198908833T0405VE04000090VE000381618199123299,他在拿水桶,否,否,是,5,是,他在拿水桶,"['ta', 'zai', 'na', 'shui', 'tong']"
VE04000090,提、拎、拿,1618273360877T0303VE04000090VE000381618273741254,嗯不知道,否,否,是,5,否,嗯不知道,"['en', 'bu', 'zhi', 'dao']"
VE04000090,提、拎、拿,1618274322938T0405VE04000090VE000381618274789643,/,否,否,是,0,否,,['']
VE04000090,提、拎、拿,1618277511749T0403VE04000090VE000381618278007314,拿了个桶子,否,否,是,4,是,来了个头子,"['lai', 'le', 'ge', 'tou', 'zi']"
VE04000090,提、拎、拿,1618279812882T0403VE04000090VE000381618279997570,他在拎水,否,否,是,5,是,他在淋水,"['ta', 'zai', 'lin', 'shui']"
VE04000090,提、拎、拿,1618280457904T0405VE04000090VE000381618280742672,拿桶子,否,否,是,4,是,打头之,"['da', 'tou', 'zhi']"
VE04000090,提、拎、拿,1618294413048T0405VE04000090VE000381618294731638,他在拎水,否,否,是,4,是,,['']
VE04000090,提、拎、拿,1618296589699T0302VE04000090VE000381618296847254,提壶,否,否,否,4,否,之后,"['zhi', 'hou']"
VE04000090,提、拎、拿,1618299133972T0403VE04000090VE000381618299280315,诶,否,否,否,1,否,喂,['wei']
VE04000090,提、拎、拿,1618299226861T0403VE04000090VE000381618299402694,干活,否,否,是,5,否,干活,"['gan', 'huo']"
VE04000090,提、拎、拿,1618299576070T0302VE04000090VE000381618299820457,他在浇管道,否,否,否,1,否,它这胶管吧,"['ta', 'zhe', 'jiao', 'guan', 'ba']"
VE04000090,提、拎、拿,1618447804255T0405VE04000090VE000381618448139850,/,否,否,否,0,否,,['']
VE04000090,提、拎、拿,1618449796526T0403VE04000090VE000381618449984565,/,否,否,否,0,否,,['']
VE04000090,提、拎、拿,1618452868800T0405VE04000090VE000381618453147799,/,否,否,否,0,否,,['']
VE04000090,提、拎、拿,1618453654364T0303VE04000090VE000381618453906286,/,否,否,否,0,否,,['']
VE04000090,提、拎、拿,1618458459974T0302VE04000090VE000381618458891064,/,否,否,否,0,否,,['']
VE04000090,提、拎、拿,1618469463349T0403VE04000090VE000381618469591007,拎水桶,否,否,是,4,是,,['']
VE04000090,提、拎、拿,1618469524076T0403VE04000090VE000381618469664508,/,否,否,否,0,否,,['']
VE04000090,提、拎、拿,1618470179737T0303VE04000090VE000381618470379020,在拎篮子,否,否,是,4,否,,['']
VE04000090,提、拎、拿,1618470847973T0403VE04000090VE000381618470987889,桶,否,否,否,1,否,你好,"['ni', 'hao']"
VE04000090,提、拎、拿,1618471231080T0405VE04000090VE000381618471412600,/,否,否,是,0,否,,['']
VE04000091,读书、看书,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE04000091,读书、看书,1618276120033T0402VE04000091VE002231618276409412,看书,否,否,否,5,是,看书,"['kan', 'shu']"
VE04000091,读书、看书,1618279183526T0402VE04000091VE002231618279400664,在看书,否,否,否,3,是,在看书,"['zai', 'kan', 'shu']"
VE04000091,读书、看书,1618279812882T0403VE04000091VE002231618280012538,他在看书,否,否,否,5,是,他在看书,"['ta', 'zai', 'kan', 'shu']"
VE04000091,读书、看书,1618297906963T0402VE04000091VE002231618298144648,在写作业,否,否,是,4,否,大小作业,"['da', 'xiao', 'zuo', 'ye']"
VE04000091,读书、看书,1618299133972T0403VE04000091VE002231618299300293,他在他在写作业,否,否,是,3,否,他在他在解读页,"['ta', 'zai', 'ta', 'zai', 'jie', 'du', 'ye']"
VE04000091,读书、看书,1618299226861T0403VE04000091VE002231618299414867,看书,否,否,否,4,是,看书,"['kan', 'shu']"
VE04000091,读书、看书,1618299730739T0402VE04000091VE002231618300006965,在看的,否,否,是,2,否,对看的,"['dui', 'kan', 'de']"
VE04000091,读书、看书,1618449796526T0403VE04000091VE002231618449999974,/,否,否,否,0,否,,['']
VE04000091,读书、看书,1618450690039T0402VE04000091VE002231618450847203,/,否,否,否,0,否,,['']
VE04000091,读书、看书,1618468822007T0402VE04000091VE002231618468979776,他在工作,否,否,是,5,否,他在工作,"['ta', 'zai', 'gong', 'zuo']"
VE04000091,读书、看书,1618469463349T0403VE04000091VE002231618469610782,看书,否,否,是,5,是,还有多少信？啊,"['huan', 'you', 'duo', 'shao', 'xin', 'a']"
VE04000091,读书、看书,1618469524076T0403VE04000091VE002231618469677159,/,否,否,否,0,否,,['']
VE04000091,读书、看书,1618470554451T0402VE04000091VE002231618470717520,看书本,否,否,否,4,是,看书本,"['kan', 'shu', 'ben']"
VE04000091,读书、看书,1618470847973T0403VE04000091VE002231618471006488,额字,否,否,是,1,否,你的意思这么好看,"['ni', 'de', 'yi', 'si', 'zhe', 'me', 'hao', 'kan']"
VE04000091,读书、看书,1618471019753T0402VE04000091VE002231618471251663,他在写作业呗,否,否,否,5,否,他在写作业呗,"['ta', 'zai', 'xie', 'zuo', 'ye', 'bei']"
VE04000092,篮子,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
