图片ID,图片答案,音频ID,音频内容,使用拼音,包含志愿者声音,包含明显噪声,发音标准程度,认知正确性,讯飞中文语音测试结果,讯飞拼音,标准拼音,讯飞数据,讯飞判定
VE04000082,贝壳,1618469524076T0403VE04000082VE000931618469670369,/,0,0,0,0,0,,[''],['bei-ke'],{},-1
VE04000082,贝壳,1618470179737T0303VE04000082VE000931618470384250,贝壳,0,0,1,5,1,贝壳,"['bei', 'ke']",['bei-ke'],"{""word"": ""\u8d1d\u58f3"", ""pinyin"": ""['bei', 'ke']"", ""nearest"": [""bei"", ""ke""], ""minDis"": 0.0}",1
VE04000082,贝壳,1618470847973T0403VE04000082VE000931618470991823,一个一个贝壳,0,0,1,5,1,一个一个贝壳,"['yi', 'ge', 'yi', 'ge', 'bei', 'ke']",['bei-ke'],"{""word"": ""\u4e00\u4e2a\u4e00\u4e2a\u8d1d\u58f3"", ""pinyin"": ""['yi', 'ge', 'yi', 'ge', 'bei', 'ke']"", ""nearest"": [""bei"", ""ke""], ""minDis"": 0.0}",1
VE04000082,贝壳,1618471231080T0405VE04000082VE000931618471421939,鹅,0,0,0,1,0,和,['he'],['bei-ke'],"{""word"": ""\u548c"", ""pinyin"": ""['he']""}",-1
VE04000083,火车、动车、高铁,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,"['huo-che', 'dong-che', 'gao-tie']",{},-1
VE04000083,火车、动车、高铁,1618277511749T0403VE04000083VE008851618278035467,这是地铁,0,0,0,5,0,这是这是地铁,"['zhe', 'shi', 'zhe', 'shi', 'di', 'tie']","['huo-che', 'dong-che', 'gao-tie']","{""word"": ""\u8fd9\u662f\u8fd9\u662f\u5730\u94c1"", ""pinyin"": ""['zhe', 'shi', 'zhe', 'shi', 'di', 'tie']"", ""nearest"": [""di"", ""tie""], ""minDis"": 1.5}",0
VE04000083,火车、动车、高铁,1618279812882T0403VE04000083VE008851618280023683,这是地铁,0,0,0,5,0,这是地铁,"['zhe', 'shi', 'di', 'tie']","['huo-che', 'dong-che', 'gao-tie']","{""word"": ""\u8fd9\u662f\u5730\u94c1"", ""pinyin"": ""['zhe', 'shi', 'di', 'tie']"", ""nearest"": [""di"", ""tie""], ""minDis"": 1.5}",0
VE04000083,火车、动车、高铁,1618297906963T0402VE04000083VE008851618298154950,/,0,0,1,0,0,,[''],"['huo-che', 'dong-che', 'gao-tie']",{},-1
VE04000083,火车、动车、高铁,1618299133972T0403VE04000083VE008851618299329973,这个是,0,0,1,5,0,这个是,"['zhe', 'ge', 'shi']","['huo-che', 'dong-che', 'gao-tie']","{""word"": ""\u8fd9\u4e2a\u662f"", ""pinyin"": ""['zhe', 'ge', 'shi']"", ""nearest"": [""zhe"", ""ge""], ""minDis"": 2.5}",0
VE04000083,火车、动车、高铁,1618299226861T0403VE04000083VE008851618299422527,额,0,0,1,1,0,嗯,['en'],"['huo-che', 'dong-che', 'gao-tie']","{""word"": ""\u55ef"", ""pinyin"": ""['en']""}",-1
VE04000083,火车、动车、高铁,1618299730739T0402VE04000083VE008851618300018969,/,0,0,1,0,0,嗯,['en'],"['huo-che', 'dong-che', 'gao-tie']","{""word"": ""\u55ef"", ""pinyin"": ""['en']""}",-1
VE04000083,火车、动车、高铁,1618449796526T0403VE04000083VE008851618450010458,/,0,0,0,0,0,,[''],"['huo-che', 'dong-che', 'gao-tie']",{},-1
VE04000083,火车、动车、高铁,1618450690039T0402VE04000083VE008851618450855249,/,0,0,0,0,0,,[''],"['huo-che', 'dong-che', 'gao-tie']",{},-1
VE04000083,火车、动车、高铁,1618468822007T0402VE04000083VE008851618468990811,火车,0,0,1,4,1,就是一个我抽,"['jiu', 'shi', 'yi', 'ge', 'wo', 'chou']","['huo-che', 'dong-che', 'gao-tie']","{""word"": ""\u5c31\u662f\u4e00\u4e2a\u6211\u62bd"", ""pinyin"": ""['jiu', 'shi', 'yi', 'ge', 'wo', 'chou']"", ""nearest"": [""wo"", ""chou""], ""minDis"": 1.95}",0
VE04000083,火车、动车、高铁,1618469463349T0403VE04000083VE008851618469624684,地铁,0,0,1,5,0,撇,['pie'],"['huo-che', 'dong-che', 'gao-tie']","{""word"": ""\u6487"", ""pinyin"": ""['pie']""}",-1
VE04000083,火车、动车、高铁,1618469524076T0403VE04000083VE008851618469690560,/,0,0,0,0,0,,[''],"['huo-che', 'dong-che', 'gao-tie']",{},-1
VE04000083,火车、动车、高铁,1618470554451T0402VE04000083VE008851618470729133,写,0,0,0,1,0,都写呀,"['du', 'xie', 'ya']","['huo-che', 'dong-che', 'gao-tie']","{""word"": ""\u90fd\u5199\u5440"", ""pinyin"": ""['du', 'xie', 'ya']"", ""nearest"": [""du"", ""xie""], ""minDis"": 2.0}",0
VE04000083,火车、动车、高铁,1618470847973T0403VE04000083VE008851618471015463,车,0,0,0,5,0,车,['che'],"['huo-che', 'dong-che', 'gao-tie']","{""word"": ""\u8f66"", ""pinyin"": ""['che']""}",-1
VE04000083,火车、动车、高铁,1618471019753T0402VE04000083VE008851618471269803,火车,0,0,1,5,1,火车,"['huo', 'che']","['huo-che', 'dong-che', 'gao-tie']","{""word"": ""\u706b\u8f66"", ""pinyin"": ""['huo', 'che']"", ""nearest"": [""huo"", ""che""], ""minDis"": 0.0}",1
VE04000084,插,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['cha'],{},-1
VE04000084,插,1618198908833T0405VE04000084VE011691618199073250,他在他在拿花,0,0,1,4,0,他在他在哪花？,"['ta', 'zai', 'ta', 'zai', 'na', 'hua']",['cha'],"{""word"": ""\u4ed6\u5728\u4ed6\u5728\u54ea\u82b1\uff1f"", ""pinyin"": ""['ta', 'zai', 'ta', 'zai', 'na', 'hua']"", ""nearest"": [""hua""], ""minDis"": 1.8}",0
VE04000084,插,1618274322938T0405VE04000084VE011691618274719411,/,0,0,0,0,0,嗯,['en'],['cha'],"{""word"": ""\u55ef"", ""pinyin"": ""['en']"", ""nearest"": [""en""], ""minDis"": 4.0}",0
VE04000084,插,1618280457904T0405VE04000084VE011691618280701858,花,0,0,0,5,0,哇,['wa'],['cha'],"{""word"": ""\u54c7"", ""pinyin"": ""['wa']"", ""nearest"": [""wa""], ""minDis"": 2.0}",0
VE04000084,插,1618285767289T0404VE04000084VE011691618286013312,在放花,0,0,0,5,0,就再放花,"['jiu', 'zai', 'fang', 'hua']",['cha'],"{""word"": ""\u5c31\u518d\u653e\u82b1"", ""pinyin"": ""['jiu', 'zai', 'fang', 'hua']"", ""nearest"": [""hua""], ""minDis"": 1.8}",0
VE04000084,插,1618294413048T0405VE04000084VE011691618294674395,把花插进去,0,0,0,4,1,花花插进去,"['hua', 'hua', 'cha', 'jin', 'qu']",['cha'],"{""word"": ""\u82b1\u82b1\u63d2\u8fdb\u53bb"", ""pinyin"": ""['hua', 'hua', 'cha', 'jin', 'qu']"", ""nearest"": [""cha""], ""minDis"": 0.0}",1
VE04000084,插,1618295835309T0404VE04000084VE011691618296065684,放花,0,0,0,4,0,放放花,"['fang', 'fang', 'hua']",['cha'],"{""word"": ""\u653e\u653e\u82b1"", ""pinyin"": ""['fang', 'fang', 'hua']"", ""nearest"": [""hua""], ""minDis"": 1.8}",0
VE04000084,插,1618447804255T0405VE04000084VE011691618448080975,/,0,0,0,0,0,,[''],['cha'],{},-1
VE04000084,插,1618452868800T0405VE04000084VE011691618453092474,/,0,0,0,0,0,,[''],['cha'],{},-1
VE04000084,插,1618468821499T0404VE04000084VE011691618469083181,/,0,0,0,0,0,,[''],['cha'],{},-1
VE04000084,插,1618469889703T0404VE04000084VE011691618470112130,zougeihuayang,1,0,1,1,0,唉呀这这给喝呀,"['ai', 'ya', 'zhe', 'zhe', 'gei', 'he', 'ya']",['cha'],"{""word"": ""\u5509\u5440\u8fd9\u8fd9\u7ed9\u559d\u5440"", ""pinyin"": ""['ai', 'ya', 'zhe', 'zhe', 'gei', 'he', 'ya']"", ""nearest"": [""ya""], ""minDis"": 2.0}",0
VE04000084,插,1618471231080T0405VE04000084VE011691618471365509,拔花,0,0,1,4,0,八花,"['ba', 'hua']",['cha'],"{""word"": ""\u516b\u82b1"", ""pinyin"": ""['ba', 'hua']"", ""nearest"": [""hua""], ""minDis"": 1.8}",0
VE04000085,向日葵,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['xiang-ri-kui'],{},-1
VE04000085,向日葵,1364T0401VE04000085VE00435,这是菊花,0,0,1,5,0,这是、菊花,"['zhe', 'shi', 'ju', 'hua']",['xiang-ri-kui'],"{""word"": ""\u8fd9\u662f\u3001\u83ca\u82b1"", ""pinyin"": ""['zhe', 'shi', 'ju', 'hua']"", ""nearest"": [""shi"", ""ju"", ""hua""], ""minDis"": 3.0666666666666664}",0
VE04000085,向日葵,1618275425566T0401VE04000085VE004351618275622976,向日葵,0,0,0,5,1,向日葵,"['xiang', 'ri', 'kui']",['xiang-ri-kui'],"{""word"": ""\u5411\u65e5\u8475"", ""pinyin"": ""['xiang', 'ri', 'kui']"", ""nearest"": [""xiang"", ""ri"", ""kui""], ""minDis"": 0.0}",1
VE04000085,向日葵,1618285038989T0401VE04000085VE004351618285210361,/,0,0,0,0,0,,[''],['xiang-ri-kui'],{},-1
VE04000085,向日葵,1618295133908T0401VE04000085VE004351618295387351,玫瑰花,0,0,0,5,0,玫瑰花,"['mei', 'gui', 'hua']",['xiang-ri-kui'],"{""word"": ""\u73ab\u7470\u82b1"", ""pinyin"": ""['mei', 'gui', 'hua']"", ""nearest"": [""mei"", ""gui"", ""hua""], ""minDis"": 3.0}",0
VE04000085,向日葵,1618297906963T0402VE04000085VE004351618298161399,/,0,0,0,0,0,嗯,['en'],['xiang-ri-kui'],"{""word"": ""\u55ef"", ""pinyin"": ""['en']""}",-1
VE04000085,向日葵,1618299730739T0402VE04000085VE004351618300029096,/,0,0,0,0,0,嗯,['en'],['xiang-ri-kui'],"{""word"": ""\u55ef"", ""pinyin"": ""['en']""}",-1
VE04000085,向日葵,1618447292667T0401VE04000085VE004351618447494488,/,0,1,1,0,0,菊花是吗,"['ju', 'hua', 'shi', 'ma']",['xiang-ri-kui'],"{""word"": ""\u83ca\u82b1\u662f\u5417"", ""pinyin"": ""['ju', 'hua', 'shi', 'ma']"", ""nearest"": [""hua"", ""shi"", ""ma""], ""minDis"": 3.0}",0
VE04000085,向日葵,1618450690039T0402VE04000085VE004351618450864566,/,0,0,0,0,0,,[''],['xiang-ri-kui'],{},-1
VE04000085,向日葵,1618452167142T0401VE04000085VE004351618452337757,/,0,0,0,0,0,,[''],['xiang-ri-kui'],{},-1
VE04000085,向日葵,1618468822007T0402VE04000085VE004351618468999070,玫瑰,0,0,1,4,0,没亏,"['mei', 'kui']",['xiang-ri-kui'],"{""word"": ""\u6ca1\u4e8f"", ""pinyin"": ""['mei', 'kui']""}",-1
VE04000085,向日葵,1618469200711T0401VE04000085VE004351618469328564,一朵花,0,0,1,5,0,一朵花,"['yi', 'duo', 'hua']",['xiang-ri-kui'],"{""word"": ""\u4e00\u6735\u82b1"", ""pinyin"": ""['yi', 'duo', 'hua']"", ""nearest"": [""yi"", ""duo"", ""hua""], ""minDis"": 3.0}",0
VE04000085,向日葵,1618470554451T0402VE04000085VE004351618470741309,花,0,0,0,4,0,哇,['wa'],['xiang-ri-kui'],"{""word"": ""\u54c7"", ""pinyin"": ""['wa']""}",-1
VE04000085,向日葵,1618471019753T0402VE04000085VE004351618471280466,向日葵,0,0,0,5,1,夏日葵,"['xia', 'ri', 'kui']",['xiang-ri-kui'],"{""word"": ""\u590f\u65e5\u8475"", ""pinyin"": ""['xia', 'ri', 'kui']"", ""nearest"": [""xia"", ""ri"", ""kui""], ""minDis"": 0.6666666666666666}",0
VE04000087,种子,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['zhong-zi'],{},-1
VE04000087,种子,1346T0502VE04000087VE01353,这是,0,1,1,5,0,但是嗯不知道,"['dan', 'shi', 'en', 'bu', 'zhi', 'dao']",['zhong-zi'],"{""word"": ""\u4f46\u662f\u55ef\u4e0d\u77e5\u9053"", ""pinyin"": ""['dan', 'shi', 'en', 'bu', 'zhi', 'dao']"", ""nearest"": [""dan"", ""shi""], ""minDis"": 2.8}",0
VE04000087,种子,1350T0504VE04000087VE01353,瓜子,0,0,1,5,0,嗯瓜子,"['en', 'gua', 'zi']",['zhong-zi'],"{""word"": ""\u55ef\u74dc\u5b50"", ""pinyin"": ""['en', 'gua', 'zi']"", ""nearest"": [""gua"", ""zi""], ""minDis"": 2.5}",0
VE04000087,种子,1364T0401VE04000087VE01353,这是,0,0,1,4,0,嗯这是嗯,"['en', 'zhe', 'shi', 'en']",['zhong-zi'],"{""word"": ""\u55ef\u8fd9\u662f\u55ef"", ""pinyin"": ""['en', 'zhe', 'shi', 'en']"", ""nearest"": [""zhe"", ""shi""], ""minDis"": 2.3}",0
VE04000087,种子,1618275425566T0401VE04000087VE013531618275643638,/,0,0,0,0,0,,[''],['zhong-zi'],{},-1
VE04000087,种子,1618283790419T0504VE04000087VE013531618283901028,这是,0,0,1,5,0,这是,"['zhe', 'shi']",['zhong-zi'],"{""word"": ""\u8fd9\u662f"", ""pinyin"": ""['zhe', 'shi']"", ""nearest"": [""zhe"", ""shi""], ""minDis"": 2.3}",0
VE04000087,种子,1618285038989T0401VE04000087VE013531618285232389,/,0,0,1,0,0,嗯,['en'],['zhong-zi'],"{""word"": ""\u55ef"", ""pinyin"": ""['en']""}",-1
VE04000087,种子,1618294378869T0502VE04000087VE013531618294529490,这是瓜子,0,0,1,5,0,这个是瓜子,"['zhe', 'ge', 'shi', 'gua', 'zi']",['zhong-zi'],"{""word"": ""\u8fd9\u4e2a\u662f\u74dc\u5b50"", ""pinyin"": ""['zhe', 'ge', 'shi', 'gua', 'zi']"", ""nearest"": [""gua"", ""zi""], ""minDis"": 2.5}",0
VE04000087,种子,1618295133908T0401VE04000087VE013531618295406431,瓜子,0,0,1,4,0,嗯瓜子,"['en', 'gua', 'zi']",['zhong-zi'],"{""word"": ""\u55ef\u74dc\u5b50"", ""pinyin"": ""['en', 'gua', 'zi']"", ""nearest"": [""gua"", ""zi""], ""minDis"": 2.5}",0
VE04000087,种子,1618296805874T0504VE04000087VE013531618296963462,瓜子,0,0,1,5,0,瓜子,"['gua', 'zi']",['zhong-zi'],"{""word"": ""\u74dc\u5b50"", ""pinyin"": ""['gua', 'zi']"", ""nearest"": [""gua"", ""zi""], ""minDis"": 2.5}",0
VE04000087,种子,1618297471484T0502VE04000087VE013531618297655962,这是,0,0,1,5,0,这个是,"['zhe', 'ge', 'shi']",['zhong-zi'],"{""word"": ""\u8fd9\u4e2a\u662f"", ""pinyin"": ""['zhe', 'ge', 'shi']"", ""nearest"": [""zhe"", ""ge""], ""minDis"": 2.6}",0
VE04000087,种子,1618450064906T0504VE04000087VE013531618450177215,瓜子,0,1,1,4,0,舌头端子啊,"['she', 'tou', 'duan', 'zi', 'a']",['zhong-zi'],"{""word"": ""\u820c\u5934\u7aef\u5b50\u554a"", ""pinyin"": ""['she', 'tou', 'duan', 'zi', 'a']"", ""nearest"": [""duan"", ""zi""], ""minDis"": 2.5}",0
VE04000087,种子,1618450419482T0502VE04000087VE013531618450565267,这个是瓜子,0,0,0,5,0,这个是,"['zhe', 'ge', 'shi']",['zhong-zi'],"{""word"": ""\u8fd9\u4e2a\u662f"", ""pinyin"": ""['zhe', 'ge', 'shi']"", ""nearest"": [""zhe"", ""ge""], ""minDis"": 2.6}",0
VE04000087,种子,1618452167142T0401VE04000087VE013531618452355321,/,0,0,0,0,0,,[''],['zhong-zi'],{},-1
VE04000087,种子,1618455362593T0504VE04000087VE013531618455448656,瓜子,0,0,1,4,0,瓜子,"['gua', 'zi']",['zhong-zi'],"{""word"": ""\u74dc\u5b50"", ""pinyin"": ""['gua', 'zi']"", ""nearest"": [""gua"", ""zi""], ""minDis"": 2.5}",0
VE04000087,种子,1618469200711T0401VE04000087VE013531618469345744,瓜子,0,0,1,4,0,,[''],['zhong-zi'],{},-1
VE04000088,短,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['duan'],{},-1
VE04000088,短,1618198908833T0405VE04000088VE004841618199052181,短,0,0,1,5,1,短,['duan'],['duan'],"{""word"": ""\u77ed"", ""pinyin"": ""['duan']"", ""nearest"": [""duan""], ""minDis"": 0.0}",1
VE04000088,短,1618274322938T0405VE04000088VE004841618274686342,是短的,0,0,1,5,1,的,['de'],['duan'],"{""word"": ""\u7684"", ""pinyin"": ""['de']"", ""nearest"": [""de""], ""minDis"": 3.0}",0
VE04000088,短,1618276804004T0404VE04000088VE004841618277056314,小,0,0,1,4,0,,[''],['duan'],{},-1
VE04000088,短,1618280457904T0405VE04000088VE004841618280675770,短,0,0,0,5,1,短,['duan'],['duan'],"{""word"": ""\u77ed"", ""pinyin"": ""['duan']"", ""nearest"": [""duan""], ""minDis"": 0.0}",1
VE04000088,短,1618285767289T0404VE04000088VE004841618285992682,这条很短,0,0,0,5,1,这一条很短,"['zhe', 'yi', 'tiao', 'hen', 'duan']",['duan'],"{""word"": ""\u8fd9\u4e00\u6761\u5f88\u77ed"", ""pinyin"": ""['zhe', 'yi', 'tiao', 'hen', 'duan']"", ""nearest"": [""duan""], ""minDis"": 0.0}",1
VE04000088,短,1618294413048T0405VE04000088VE004841618294650685,短,0,0,0,5,1,,[''],['duan'],{},-1
VE04000088,短,1618295835309T0404VE04000088VE004841618296039871,短短的,0,0,1,4,1,短短的,"['duan', 'duan', 'de']",['duan'],"{""word"": ""\u77ed\u77ed\u7684"", ""pinyin"": ""['duan', 'duan', 'de']"", ""nearest"": [""duan""], ""minDis"": 0.0}",1
VE04000088,短,1618452868800T0405VE04000088VE004841618453060814,/,0,0,0,0,0,,[''],['duan'],{},-1
VE04000088,短,1618468821499T0404VE04000088VE004841618469062365,/,0,0,0,0,0,,[''],['duan'],{},-1
VE04000088,短,1618469889703T0404VE04000088VE004841618470081186,短,0,0,0,4,1,短,['duan'],['duan'],"{""word"": ""\u77ed"", ""pinyin"": ""['duan']"", ""nearest"": [""duan""], ""minDis"": 0.0}",1
VE04000088,短,1618471231080T0405VE04000088VE004841618471342363,很短,0,0,1,5,1,很短,"['hen', 'duan']",['duan'],"{""word"": ""\u5f88\u77ed"", ""pinyin"": ""['hen', 'duan']"", ""nearest"": [""duan""], ""minDis"": 0.0}",1
VE04000089,浇水,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['jiao-shui'],{},-1
VE04000089,浇水,1618198908833T0405VE04000089VE003771618199083935,他在浇花,0,0,1,5,1,他在浇花,"['ta', 'zai', 'jiao', 'hua']",['jiao-shui'],"{""word"": ""\u4ed6\u5728\u6d47\u82b1"", ""pinyin"": ""['ta', 'zai', 'jiao', 'hua']"", ""nearest"": [""jiao"", ""hua""], ""minDis"": 1.0}",0
VE04000089,浇水,1618274322938T0405VE04000089VE003771618274732870,他在给小草浇水,0,0,1,4,1,他这个小草浇水,"['ta', 'zhe', 'ge', 'xiao', 'cao', 'jiao', 'shui']",['jiao-shui'],"{""word"": ""\u4ed6\u8fd9\u4e2a\u5c0f\u8349\u6d47\u6c34"", ""pinyin"": ""['ta', 'zhe', 'ge', 'xiao', 'cao', 'jiao', 'shui']"", ""nearest"": [""jiao"", ""shui""], ""minDis"": 0.0}",1
VE04000089,浇水,1618277511749T0403VE04000089VE003771618278059366,花,0,0,0,3,0,哇,['wa'],['jiao-shui'],"{""word"": ""\u54c7"", ""pinyin"": ""['wa']""}",-1
VE04000089,浇水,1618279812882T0403VE04000089VE003771618280055737,他在浇水,0,0,1,4,1,他在浇水,"['ta', 'zai', 'jiao', 'shui']",['jiao-shui'],"{""word"": ""\u4ed6\u5728\u6d47\u6c34"", ""pinyin"": ""['ta', 'zai', 'jiao', 'shui']"", ""nearest"": [""jiao"", ""shui""], ""minDis"": 0.0}",1
VE04000089,浇水,1618280457904T0405VE04000089VE003771618280709487,浇浇花,0,0,1,4,1,讲话讲话,"['jiang', 'hua', 'jiang', 'hua']",['jiao-shui'],"{""word"": ""\u8bb2\u8bdd\u8bb2\u8bdd"", ""pinyin"": ""['jiang', 'hua', 'jiang', 'hua']"", ""nearest"": [""jiang"", ""hua""], ""minDis"": 2.0}",0
VE04000089,浇水,1618294413048T0405VE04000089VE003771618294686278,wujijixuexiaohai,1,0,0,1,0,我姐姐学校还有,"['wo', 'jie', 'jie', 'xue', 'xiao', 'huan', 'you']",['jiao-shui'],"{""word"": ""\u6211\u59d0\u59d0\u5b66\u6821\u8fd8\u6709"", ""pinyin"": ""['wo', 'jie', 'jie', 'xue', 'xiao', 'huan', 'you']"", ""nearest"": [""xiao"", ""huan""], ""minDis"": 1.9}",0
VE04000089,浇水,1618299133972T0403VE04000089VE003771618299361683,在浇水,0,0,1,4,1,这叫水,"['zhe', 'jiao', 'shui']",['jiao-shui'],"{""word"": ""\u8fd9\u53eb\u6c34"", ""pinyin"": ""['zhe', 'jiao', 'shui']"", ""nearest"": [""jiao"", ""shui""], ""minDis"": 0.0}",1
VE04000089,浇水,1618299226861T0403VE04000089VE003771618299442502,花,0,0,0,5,0,哇,['wa'],['jiao-shui'],"{""word"": ""\u54c7"", ""pinyin"": ""['wa']""}",-1
VE04000089,浇水,1618447804255T0405VE04000089VE003771618448092202,/,0,0,0,0,0,,[''],['jiao-shui'],{},-1
VE04000089,浇水,1618449796526T0403VE04000089VE003771618450045650,/,0,0,0,0,0,,[''],['jiao-shui'],{},-1
VE04000089,浇水,1618452868800T0405VE04000089VE003771618453100987,/,0,0,0,0,0,,[''],['jiao-shui'],{},-1
VE04000089,浇水,1618469463349T0403VE04000089VE003771618469653296,浇水,0,0,1,5,1,加水,"['jia', 'shui']",['jiao-shui'],"{""word"": ""\u52a0\u6c34"", ""pinyin"": ""['jia', 'shui']"", ""nearest"": [""jia"", ""shui""], ""minDis"": 0.5}",0
VE04000089,浇水,1618470847973T0403VE04000089VE003771618471039532,/,0,0,1,0,0,,[''],['jiao-shui'],{},-1
VE04000089,浇水,1618471231080T0405VE04000089VE003771618471373267,浇水,0,0,0,5,1,浇水,"['jiao', 'shui']",['jiao-shui'],"{""word"": ""\u6d47\u6c34"", ""pinyin"": ""['jiao', 'shui']"", ""nearest"": [""jiao"", ""shui""], ""minDis"": 0.0}",1
VE04000090,提、拎、拿,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,"['ti', 'lin', 'na']",{},-1
VE04000090,提、拎、拿,1618198908833T0405VE04000090VE000381618199123299,他在拿水桶,0,0,1,5,1,他在拿水桶,"['ta', 'zai', 'na', 'shui', 'tong']","['ti', 'lin', 'na']","{""word"": ""\u4ed6\u5728\u62ff\u6c34\u6876"", ""pinyin"": ""['ta', 'zai', 'na', 'shui', 'tong']"", ""nearest"": [""na""], ""minDis"": 0.0}",1
VE04000090,提、拎、拿,1618273360877T0303VE04000090VE000381618273741254,嗯不知道,0,0,1,5,0,嗯不知道,"['en', 'bu', 'zhi', 'dao']","['ti', 'lin', 'na']","{""word"": ""\u55ef\u4e0d\u77e5\u9053"", ""pinyin"": ""['en', 'bu', 'zhi', 'dao']"", ""nearest"": [""zhi""], ""minDis"": 2.0}",0
VE04000090,提、拎、拿,1618274322938T0405VE04000090VE000381618274789643,/,0,0,1,0,0,,[''],"['ti', 'lin', 'na']",{},-1
VE04000090,提、拎、拿,1618277511749T0403VE04000090VE000381618278007314,拿了个桶子,0,0,1,4,1,来了个头子,"['lai', 'le', 'ge', 'tou', 'zi']","['ti', 'lin', 'na']","{""word"": ""\u6765\u4e86\u4e2a\u5934\u5b50"", ""pinyin"": ""['lai', 'le', 'ge', 'tou', 'zi']"", ""nearest"": [""zi""], ""minDis"": 1.0}",0
VE04000090,提、拎、拿,1618279812882T0403VE04000090VE000381618279997570,他在拎水,0,0,1,5,1,他在淋水,"['ta', 'zai', 'lin', 'shui']","['ti', 'lin', 'na']","{""word"": ""\u4ed6\u5728\u6dcb\u6c34"", ""pinyin"": ""['ta', 'zai', 'lin', 'shui']"", ""nearest"": [""lin""], ""minDis"": 0.0}",1
VE04000090,提、拎、拿,1618280457904T0405VE04000090VE000381618280742672,拿桶子,0,0,1,4,1,打头之,"['da', 'tou', 'zhi']","['ti', 'lin', 'na']","{""word"": ""\u6253\u5934\u4e4b"", ""pinyin"": ""['da', 'tou', 'zhi']"", ""nearest"": [""da""], ""minDis"": 1.0}",0
VE04000090,提、拎、拿,1618294413048T0405VE04000090VE000381618294731638,他在拎水,0,0,1,4,1,,[''],"['ti', 'lin', 'na']",{},-1
VE04000090,提、拎、拿,1618296589699T0302VE04000090VE000381618296847254,提壶,0,0,0,4,0,之后,"['zhi', 'hou']","['ti', 'lin', 'na']","{""word"": ""\u4e4b\u540e"", ""pinyin"": ""['zhi', 'hou']"", ""nearest"": [""zhi""], ""minDis"": 2.0}",0
VE04000090,提、拎、拿,1618299133972T0403VE04000090VE000381618299280315,诶,0,0,0,1,0,喂,['wei'],"['ti', 'lin', 'na']","{""word"": ""\u5582"", ""pinyin"": ""['wei']"", ""nearest"": [""wei""], ""minDis"": 2.0}",0
VE04000090,提、拎、拿,1618299226861T0403VE04000090VE000381618299402694,干活,0,0,1,5,0,干活,"['gan', 'huo']","['ti', 'lin', 'na']","{""word"": ""\u5e72\u6d3b"", ""pinyin"": ""['gan', 'huo']"", ""nearest"": [""gan""], ""minDis"": 2.0}",0
VE04000090,提、拎、拿,1618299576070T0302VE04000090VE000381618299820457,他在浇管道,0,0,0,1,0,它这胶管吧,"['ta', 'zhe', 'jiao', 'guan', 'ba']","['ti', 'lin', 'na']","{""word"": ""\u5b83\u8fd9\u80f6\u7ba1\u5427"", ""pinyin"": ""['ta', 'zhe', 'jiao', 'guan', 'ba']"", ""nearest"": [""ta""], ""minDis"": 1.0}",0
VE04000090,提、拎、拿,1618447804255T0405VE04000090VE000381618448139850,/,0,0,0,0,0,,[''],"['ti', 'lin', 'na']",{},-1
VE04000090,提、拎、拿,1618449796526T0403VE04000090VE000381618449984565,/,0,0,0,0,0,,[''],"['ti', 'lin', 'na']",{},-1
VE04000090,提、拎、拿,1618452868800T0405VE04000090VE000381618453147799,/,0,0,0,0,0,,[''],"['ti', 'lin', 'na']",{},-1
VE04000090,提、拎、拿,1618453654364T0303VE04000090VE000381618453906286,/,0,0,0,0,0,,[''],"['ti', 'lin', 'na']",{},-1
VE04000090,提、拎、拿,1618458459974T0302VE04000090VE000381618458891064,/,0,0,0,0,0,,[''],"['ti', 'lin', 'na']",{},-1
VE04000090,提、拎、拿,1618469463349T0403VE04000090VE000381618469591007,拎水桶,0,0,1,4,1,,[''],"['ti', 'lin', 'na']",{},-1
VE04000090,提、拎、拿,1618469524076T0403VE04000090VE000381618469664508,/,0,0,0,0,0,,[''],"['ti', 'lin', 'na']",{},-1
VE04000090,提、拎、拿,1618470179737T0303VE04000090VE000381618470379020,在拎篮子,0,0,1,4,0,,[''],"['ti', 'lin', 'na']",{},-1
VE04000090,提、拎、拿,1618470847973T0403VE04000090VE000381618470987889,桶,0,0,0,1,0,你好,"['ni', 'hao']","['ti', 'lin', 'na']","{""word"": ""\u4f60\u597d"", ""pinyin"": ""['ni', 'hao']"", ""nearest"": [""ni""], ""minDis"": 1.0}",0
VE04000090,提、拎、拿,1618471231080T0405VE04000090VE000381618471412600,/,0,0,1,0,0,,[''],"['ti', 'lin', 'na']",{},-1
VE04000091,读书、看书,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,"['du-shu', 'kan-shu']",{},-1
