图片ID,图片答案,音频ID,音频内容,使用拼音,包含志愿者声音,包含明显噪声,发音标准程度,认知正确性,讯飞中文语音测试结果,讯飞拼音,标准拼音,讯飞数据,讯飞判定
VE04000061,擦,1619141639151T0404VE04000061VE006611619141802636,,,,,,,他在他桌子,"['ta', 'zai', 'ta', 'zhuo', 'zi']",['ca'],"{""word"": ""\u4ed6\u5728\u4ed6\u684c\u5b50"", ""pinyin"": ""['ta', 'zai', 'ta', 'zhuo', 'zi']"", ""nearest"": [""ta""], ""minDis"": 1.0}",0
VE04000061,擦,1619141790389T0304VE04000061VE006611619141928965,他在擦桌子,0,0,1,5,1,他在擦桌子,"['ta', 'zai', 'ca', 'zhuo', 'zi']",['ca'],"{""word"": ""\u4ed6\u5728\u64e6\u684c\u5b50"", ""pinyin"": ""['ta', 'zai', 'ca', 'zhuo', 'zi']"", ""nearest"": [""ca""], ""minDis"": 0.0}",1
VE04000061,擦,1619141817365T0304VE04000061VE006611619142016612,桌子,0,0,1,4,0,桌子,"['zhuo', 'zi']",['ca'],"{""word"": ""\u684c\u5b50"", ""pinyin"": ""['zhuo', 'zi']"", ""nearest"": [""zi""], ""minDis"": 2.0}",0
VE04000061,擦,1619143494553T0404VE04000061VE006611619143677341,,,,,,,他在写着这个,"['ta', 'zai', 'xie', 'zhao', 'zhe', 'ge']",['ca'],"{""word"": ""\u4ed6\u5728\u5199\u7740\u8fd9\u4e2a"", ""pinyin"": ""['ta', 'zai', 'xie', 'zhao', 'zhe', 'ge']"", ""nearest"": [""ta""], ""minDis"": 1.0}",0
VE04000061,擦,1619144024313T0304VE04000061VE006611619144330161,他在擦桌子,0,0,1,4,1,还在插着我自己,"['huan', 'zai', 'cha', 'zhao', 'wo', 'zi', 'ji']",['ca'],"{""word"": ""\u8fd8\u5728\u63d2\u7740\u6211\u81ea\u5df1"", ""pinyin"": ""['huan', 'zai', 'cha', 'zhao', 'wo', 'zi', 'ji']"", ""nearest"": [""cha""], ""minDis"": 0.8}",0
VE04000061,擦,1619144248468T0404VE04000061VE006611619144420258,,,,,,,什么什么呀,"['shen', 'me', 'shen', 'me', 'ya']",['ca'],"{""word"": ""\u4ec0\u4e48\u4ec0\u4e48\u5440"", ""pinyin"": ""['shen', 'me', 'shen', 'me', 'ya']"", ""nearest"": [""ya""], ""minDis"": 1.0}",0
VE04000061,擦,1619146620903T0304VE04000061VE006611619146817228,他在擦那个,0,0,1,4,1,那这里有多少压力？啊这个有三个嗯他带他那个,"['na', 'zhe', 'li', 'you', 'duo', 'shao', 'ya', 'li', 'a', 'zhe', 'ge', 'you', 'san', 'ge', 'en', 'ta', 'dai', 'ta', 'na', 'ge']",['ca'],"{""word"": ""\u90a3\u8fd9\u91cc\u6709\u591a\u5c11\u538b\u529b\uff1f\u554a\u8fd9\u4e2a\u6709\u4e09\u4e2a\u55ef\u4ed6\u5e26\u4ed6\u90a3\u4e2a"", ""pinyin"": ""['na', 'zhe', 'li', 'you', 'duo', 'shao', 'ya', 'li', 'a', 'zhe', 'ge', 'you', 'san', 'ge', 'en', 'ta', 'dai', 'ta', 'na', 'ge']"", ""nearest"": [""na""], ""minDis"": 1.0}",0
VE04000061,擦,1619146972584T0404VE04000061VE006611619147133958,,,,,,,这些都是这个这个,"['zhe', 'xie', 'du', 'shi', 'zhe', 'ge', 'zhe', 'ge']",['ca'],"{""word"": ""\u8fd9\u4e9b\u90fd\u662f\u8fd9\u4e2a\u8fd9\u4e2a"", ""pinyin"": ""['zhe', 'xie', 'du', 'shi', 'zhe', 'ge', 'zhe', 'ge']"", ""nearest"": [""du""], ""minDis"": 2.2}",0
VE04000061,擦,1619158576930T0404VE04000061VE006611619158685755,他这个擦桌子,0,0,1,3,1,抓这个抓车子,"['zhua', 'zhe', 'ge', 'zhua', 'che', 'zi']",['ca'],"{""word"": ""\u6293\u8fd9\u4e2a\u6293\u8f66\u5b50"", ""pinyin"": ""['zhua', 'zhe', 'ge', 'zhua', 'che', 'zi']"", ""nearest"": [""che""], ""minDis"": 2.0}",0
VE04000061,擦,1619158627649T0404VE04000061VE006611619158866997,擦桌子,0,0,1,3,1,好不好,"['hao', 'bu', 'hao']",['ca'],"{""word"": ""\u597d\u4e0d\u597d"", ""pinyin"": ""['hao', 'bu', 'hao']"", ""nearest"": [""hao""], ""minDis"": 2.0}",0
VE04000062,秋千,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['qiu-qian'],{},-1
VE04000062,秋千,1619083543016T0405VE04000062VE007331619083866041,/,,,,,,,[''],['qiu-qian'],{},-1
VE04000062,秋千,1619083643741T0404VE04000062VE007331619084100298,,,,,,,那么到了我们生产的投入不想去了,"['na', 'me', 'dao', 'le', 'wo', 'men', 'sheng', 'chan', 'de', 'tou', 'ru', 'bu', 'xiang', 'qu', 'le']",['qiu-qian'],"{""word"": ""\u90a3\u4e48\u5230\u4e86\u6211\u4eec\u751f\u4ea7\u7684\u6295\u5165\u4e0d\u60f3\u53bb\u4e86"", ""pinyin"": ""['na', 'me', 'dao', 'le', 'wo', 'men', 'sheng', 'chan', 'de', 'tou', 'ru', 'bu', 'xiang', 'qu', 'le']"", ""nearest"": [""bu"", ""xiang""], ""minDis"": 1.9}",0
VE04000063,菊花、花,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,"['ju-hua', 'hua']",{},-1
VE04000063,菊花、花,1605T0502VE04000063VE01036,花,0,0,0,4,1,花,['hua'],"['ju-hua', 'hua']","{""word"": ""\u82b1"", ""pinyin"": ""['hua']""}",-1
VE04000063,菊花、花,1606T0602VE04000063VE01036,花,0,0,1,5,1,花,['hua'],"['ju-hua', 'hua']","{""word"": ""\u82b1"", ""pinyin"": ""['hua']""}",-1
VE04000063,菊花、花,1629T0502VE04000063VE01036,/,,,,,,哇,['wa'],"['ju-hua', 'hua']","{""word"": ""\u54c7"", ""pinyin"": ""['wa']""}",-1
VE04000063,菊花、花,1632T0402VE04000063VE01036,花,0,0,1,5,1,花,['hua'],"['ju-hua', 'hua']","{""word"": ""\u82b1"", ""pinyin"": ""['hua']""}",-1
VE04000063,菊花、花,1643T0502VE04000063VE01036,这是一朵花,0,0,1,4,1,这是一朵花花,"['zhe', 'shi', 'yi', 'duo', 'hua', 'hua']","['ju-hua', 'hua']","{""word"": ""\u8fd9\u662f\u4e00\u6735\u82b1\u82b1"", ""pinyin"": ""['zhe', 'shi', 'yi', 'duo', 'hua', 'hua']"", ""nearest"": [""hua""], ""minDis"": 0.0}",1
VE04000063,菊花、花,1646T0602VE04000063VE01036,花,0,0,1,5,1,花,['hua'],"['ju-hua', 'hua']","{""word"": ""\u82b1"", ""pinyin"": ""['hua']""}",-1
VE04000063,菊花、花,1659T0302VE04000063VE01036,花,0,0,1,4,1,啊,['a'],"['ju-hua', 'hua']","{""word"": ""\u554a"", ""pinyin"": ""['a']""}",-1
VE04000063,菊花、花,1691T0602VE04000063VE01036,花,0,0,1,5,1,花,['hua'],"['ju-hua', 'hua']","{""word"": ""\u82b1"", ""pinyin"": ""['hua']""}",-1
VE04000063,菊花、花,1701T0402VE04000063VE01036,是花,0,0,1,5,1,是花,"['shi', 'hua']","['ju-hua', 'hua']","{""word"": ""\u662f\u82b1"", ""pinyin"": ""['shi', 'hua']"", ""nearest"": [""hua""], ""minDis"": 0.0}",1
VE04000063,菊花、花,1702T0502VE04000063VE01036,一朵花,0,0,1,4,1,点花,"['dian', 'hua']","['ju-hua', 'hua']","{""word"": ""\u70b9\u82b1"", ""pinyin"": ""['dian', 'hua']"", ""nearest"": [""hua""], ""minDis"": 0.0}",1
VE04000063,菊花、花,1727T0302VE04000063VE01036,/,,,,,,,[''],"['ju-hua', 'hua']",{},-1
VE04000063,菊花、花,1619083643741T0404VE04000063VE010361619083953536,,,,,,,在做什么？,"['zai', 'zuo', 'shen', 'me']","['ju-hua', 'hua']","{""word"": ""\u5728\u505a\u4ec0\u4e48\uff1f"", ""pinyin"": ""['zai', 'zuo', 'shen', 'me']"", ""nearest"": [""zuo""], ""minDis"": 2.0}",0
VE04000063,菊花、花,1619140034682T0502VE04000063VE010361619140234425,朵花,0,0,1,4,1,我花,"['wo', 'hua']","['ju-hua', 'hua']","{""word"": ""\u6211\u82b1"", ""pinyin"": ""['wo', 'hua']"", ""nearest"": [""hua""], ""minDis"": 0.0}",1
VE04000063,菊花、花,1619140502232T0502VE04000063VE010361619140700285,,,,,,,嗯,['en'],"['ju-hua', 'hua']","{""word"": ""\u55ef"", ""pinyin"": ""['en']""}",-1
VE04000063,菊花、花,1619140594192T0402VE04000063VE010361619140789163,花,0,0,1,5,1,在做什么？,"['zai', 'zuo', 'shen', 'me']","['ju-hua', 'hua']","{""word"": ""\u5728\u505a\u4ec0\u4e48\uff1f"", ""pinyin"": ""['zai', 'zuo', 'shen', 'me']"", ""nearest"": [""zuo""], ""minDis"": 2.0}",0
VE04000063,菊花、花,1619141185300T0402VE04000063VE010361619141518550,/,,,,,,,[''],"['ju-hua', 'hua']",{},-1
VE04000063,菊花、花,1619142213345T0602VE04000063VE010361619142488818,,,,,,,哇什么我也我也我也不知道，你看他这么多花瓣,"['wa', 'shen', 'me', 'wo', 'ye', 'wo', 'ye', 'wo', 'ye', 'bu', 'zhi', 'dao', 'ni', 'kan', 'ta', 'zhe', 'me', 'duo', 'hua', 'ban']","['ju-hua', 'hua']","{""word"": ""\u54c7\u4ec0\u4e48\u6211\u4e5f\u6211\u4e5f\u6211\u4e5f\u4e0d\u77e5\u9053\uff0c\u4f60\u770b\u4ed6\u8fd9\u4e48\u591a\u82b1\u74e3"", ""pinyin"": ""['wa', 'shen', 'me', 'wo', 'ye', 'wo', 'ye', 'wo', 'ye', 'bu', 'zhi', 'dao', 'ni', 'kan', 'ta', 'zhe', 'me', 'duo', 'hua', 'ban']"", ""nearest"": [""hua""], ""minDis"": 0.0}",1
VE04000063,菊花、花,1619142625407T0402VE04000063VE010361619142853476,花,0,0,0,5,1,啊,['a'],"['ju-hua', 'hua']","{""word"": ""\u554a"", ""pinyin"": ""['a']""}",-1
VE04000063,菊花、花,1619142717660T0402VE04000063VE010361619142913461,这是一个花朵,0,0,0,5,1,就是一个花朵啊,"['jiu', 'shi', 'yi', 'ge', 'hua', 'duo', 'a']","['ju-hua', 'hua']","{""word"": ""\u5c31\u662f\u4e00\u4e2a\u82b1\u6735\u554a"", ""pinyin"": ""['jiu', 'shi', 'yi', 'ge', 'hua', 'duo', 'a']"", ""nearest"": [""hua""], ""minDis"": 0.0}",1
VE04000063,菊花、花,1619142817322T0302VE04000063VE010361619143114039,,,,,,,我说呀,"['wo', 'shuo', 'ya']","['ju-hua', 'hua']","{""word"": ""\u6211\u8bf4\u5440"", ""pinyin"": ""['wo', 'shuo', 'ya']"", ""nearest"": [""ya""], ""minDis"": 1.8}",0
VE04000063,菊花、花,1619144112081T0302VE04000063VE010361619144461129,/,,,,,,嗯,['en'],"['ju-hua', 'hua']","{""word"": ""\u55ef"", ""pinyin"": ""['en']""}",-1
VE04000063,菊花、花,1619144882766T0302VE04000063VE010361619145173848,,,,,,,嗯,['en'],"['ju-hua', 'hua']","{""word"": ""\u55ef"", ""pinyin"": ""['en']""}",-1
VE04000063,菊花、花,1619145056250T0302VE04000063VE010361619145343056,花,0,0,1,5,1,喜欢,"['xi', 'huan']","['ju-hua', 'hua']","{""word"": ""\u559c\u6b22"", ""pinyin"": ""['xi', 'huan']"", ""nearest"": [""huan""], ""minDis"": 1.0}",0
VE04000063,菊花、花,1619145771806T0502VE04000063VE010361619145939949,花朵,0,0,0,5,1,花朵,"['hua', 'duo']","['ju-hua', 'hua']","{""word"": ""\u82b1\u6735"", ""pinyin"": ""['hua', 'duo']"", ""nearest"": [""hua""], ""minDis"": 0.0}",1
VE04000063,菊花、花,1619145921706T0402VE04000063VE010361619146128016,花,0,0,1,4,1,啊,['a'],"['ju-hua', 'hua']","{""word"": ""\u554a"", ""pinyin"": ""['a']""}",-1
VE04000063,菊花、花,1619146005719T0602VE04000063VE010361619146296865,,,,,,,花？什么花？,"['hua', 'shen', 'me', 'hua']","['ju-hua', 'hua']","{""word"": ""\u82b1\uff1f\u4ec0\u4e48\u82b1\uff1f"", ""pinyin"": ""['hua', 'shen', 'me', 'hua']"", ""nearest"": [""hua""], ""minDis"": 0.0}",1
VE04000063,菊花、花,1619147343112T0602VE04000063VE010361619147502882,花,0,0,1,4,1,哇,['wa'],"['ju-hua', 'hua']","{""word"": ""\u54c7"", ""pinyin"": ""['wa']""}",-1
VE04000063,菊花、花,1619147629090T0302VE04000063VE010361619148463123,,,,,,,好好好,"['hao', 'hao', 'hao']","['ju-hua', 'hua']","{""word"": ""\u597d\u597d\u597d"", ""pinyin"": ""['hao', 'hao', 'hao']"", ""nearest"": [""hao""], ""minDis"": 2.0}",0
VE04000063,菊花、花,1619151098317T0602VE04000063VE010361619151294026,花,0,0,1,4,1,嗯就是花木茶花,"['en', 'jiu', 'shi', 'hua', 'mu', 'cha', 'hua']","['ju-hua', 'hua']","{""word"": ""\u55ef\u5c31\u662f\u82b1\u6728\u8336\u82b1"", ""pinyin"": ""['en', 'jiu', 'shi', 'hua', 'mu', 'cha', 'hua']"", ""nearest"": [""hua""], ""minDis"": 0.0}",1
VE04000063,菊花、花,1619151171520T0602VE04000063VE010361619151391476,白花,0,0,1,3,1,是什么？是是？什么嗯白白花,"['shi', 'shen', 'me', 'shi', 'shi', 'shen', 'me', 'en', 'bai', 'bai', 'hua']","['ju-hua', 'hua']","{""word"": ""\u662f\u4ec0\u4e48\uff1f\u662f\u662f\uff1f\u4ec0\u4e48\u55ef\u767d\u767d\u82b1"", ""pinyin"": ""['shi', 'shen', 'me', 'shi', 'shi', 'shen', 'me', 'en', 'bai', 'bai', 'hua']"", ""nearest"": [""hua""], ""minDis"": 0.0}",1
VE04000063,菊花、花,1619157781789T0502VE04000063VE010361619158083459,,,,,,,花什么？花？看它一半一半很多的是什么花？呀,"['hua', 'shen', 'me', 'hua', 'kan', 'ta', 'yi', 'ban', 'yi', 'ban', 'hen', 'duo', 'de', 'shi', 'shen', 'me', 'hua', 'ya']","['ju-hua', 'hua']","{""word"": ""\u82b1\u4ec0\u4e48\uff1f\u82b1\uff1f\u770b\u5b83\u4e00\u534a\u4e00\u534a\u5f88\u591a\u7684\u662f\u4ec0\u4e48\u82b1\uff1f\u5440"", ""pinyin"": ""['hua', 'shen', 'me', 'hua', 'kan', 'ta', 'yi', 'ban', 'yi', 'ban', 'hen', 'duo', 'de', 'shi', 'shen', 'me', 'hua', 'ya']"", ""nearest"": [""hua""], ""minDis"": 0.0}",1
VE04000063,菊花、花,1619159091331T0402VE04000063VE010361619159433514,花,0,0,1,5,1,花,['hua'],"['ju-hua', 'hua']","{""word"": ""\u82b1"", ""pinyin"": ""['hua']""}",-1
VE04000063,菊花、花,1619159287263T0402VE04000063VE010361619159511329,这是花瓣,0,0,1,5,1,是花瓣,"['shi', 'hua', 'ban']","['ju-hua', 'hua']","{""word"": ""\u662f\u82b1\u74e3"", ""pinyin"": ""['shi', 'hua', 'ban']"", ""nearest"": [""hua""], ""minDis"": 0.0}",1
VE04000063,菊花、花,1619159307973T0402VE04000063VE010361619159601365,花朵白花,0,1,1,4,1,发朵什么发，白发,"['fa', 'duo', 'shen', 'me', 'fa', 'bai', 'fa']","['ju-hua', 'hua']","{""word"": ""\u53d1\u6735\u4ec0\u4e48\u53d1\uff0c\u767d\u53d1"", ""pinyin"": ""['fa', 'duo', 'shen', 'me', 'fa', 'bai', 'fa']"", ""nearest"": [""fa""], ""minDis"": 1.8}",0
VE04000063,菊花、花,1619159635156T0302VE04000063VE010361619160019003,/,,,,,,,[''],"['ju-hua', 'hua']",{},-1
VE04000063,菊花、花,1619159685699T0302VE04000063VE010361619159942159,/,,,,,,嗯,['en'],"['ju-hua', 'hua']","{""word"": ""\u55ef"", ""pinyin"": ""['en']""}",-1
VE04000063,菊花、花,1619160816668T0402VE04000063VE010361619161043650,花,0,0,1,5,1,我,['wo'],"['ju-hua', 'hua']","{""word"": ""\u6211"", ""pinyin"": ""['wo']""}",-1
VE04000064,紧,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['jin'],{},-1
VE04000064,紧,1605T0502VE04000064VE00639,很漂亮,0,0,1,5,0,很漂亮,"['hen', 'piao', 'liang']",['jin'],"{""word"": ""\u5f88\u6f02\u4eae"", ""pinyin"": ""['hen', 'piao', 'liang']"", ""nearest"": [""hen""], ""minDis"": 2.0}",0
VE04000064,紧,1629T0502VE04000064VE00639,很紧,0,0,1,4,1,那个很紧,"['na', 'ge', 'hen', 'jin']",['jin'],"{""word"": ""\u90a3\u4e2a\u5f88\u7d27"", ""pinyin"": ""['na', 'ge', 'hen', 'jin']"", ""nearest"": [""jin""], ""minDis"": 0.0}",1
VE04000064,紧,1643T0502VE04000064VE00639,,,,,,,嗯一个嗯,"['en', 'yi', 'ge', 'en']",['jin'],"{""word"": ""\u55ef\u4e00\u4e2a\u55ef"", ""pinyin"": ""['en', 'yi', 'ge', 'en']"", ""nearest"": [""en""], ""minDis"": 2.0}",0
VE04000064,紧,1702T0502VE04000064VE00639,漂亮,0,0,1,4,0,,[''],['jin'],{},-1
VE04000064,紧,1619083643741T0404VE04000064VE006391619083865220,,,,,,,不行，啊现在那个门房我知道了,"['bu', 'xing', 'a', 'xian', 'zai', 'na', 'ge', 'men', 'fang', 'wo', 'zhi', 'dao', 'le']",['jin'],"{""word"": ""\u4e0d\u884c\uff0c\u554a\u73b0\u5728\u90a3\u4e2a\u95e8\u623f\u6211\u77e5\u9053\u4e86"", ""pinyin"": ""['bu', 'xing', 'a', 'xian', 'zai', 'na', 'ge', 'men', 'fang', 'wo', 'zhi', 'dao', 'le']"", ""nearest"": [""xing""], ""minDis"": 1.3}",0
VE04000064,紧,1619140034682T0502VE04000064VE006391619140278012,腰带,0,0,1,4,0,嗯,['en'],['jin'],"{""word"": ""\u55ef"", ""pinyin"": ""['en']"", ""nearest"": [""en""], ""minDis"": 2.0}",0
VE04000064,紧,1619140502232T0502VE04000064VE006391619140734842,/,,,,,,什么嗯,"['shen', 'me', 'en']",['jin'],"{""word"": ""\u4ec0\u4e48\u55ef"", ""pinyin"": ""['shen', 'me', 'en']"", ""nearest"": [""en""], ""minDis"": 2.0}",0
VE04000064,紧,1619145771806T0502VE04000064VE006391619145971540,新,0,0,1,5,0,心,['xin'],['jin'],"{""word"": ""\u5fc3"", ""pinyin"": ""['xin']"", ""nearest"": [""xin""], ""minDis"": 0.8}",0
VE04000064,紧,1619157781789T0502VE04000064VE006391619158120519,,,,,,,这件衣服很怎么样？,"['zhe', 'jian', 'yi', 'fu', 'hen', 'zen', 'me', 'yang']",['jin'],"{""word"": ""\u8fd9\u4ef6\u8863\u670d\u5f88\u600e\u4e48\u6837\uff1f"", ""pinyin"": ""['zhe', 'jian', 'yi', 'fu', 'hen', 'zen', 'me', 'yang']"", ""nearest"": [""jian""], ""minDis"": 1.0}",0
VE04000065,拐杖,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['guai-zhang'],{},-1
VE04000065,拐杖,1604T0605VE04000065VE00086,,,,,,,不认识吗嗯,"['bu', 'ren', 'shi', 'ma', 'en']",['guai-zhang'],"{""word"": ""\u4e0d\u8ba4\u8bc6\u5417\u55ef"", ""pinyin"": ""['bu', 'ren', 'shi', 'ma', 'en']"", ""nearest"": [""bu"", ""ren""], ""minDis"": 3.5}",0
VE04000065,拐杖,1630T0505VE04000065VE00086,棍子,0,0,1,5,0,嗯还有一个还有一个过程,"['en', 'huan', 'you', 'yi', 'ge', 'huan', 'you', 'yi', 'ge', 'guo', 'cheng']",['guai-zhang'],"{""word"": ""\u55ef\u8fd8\u6709\u4e00\u4e2a\u8fd8\u6709\u4e00\u4e2a\u8fc7\u7a0b"", ""pinyin"": ""['en', 'huan', 'you', 'yi', 'ge', 'huan', 'you', 'yi', 'ge', 'guo', 'cheng']"", ""nearest"": [""guo"", ""cheng""], ""minDis"": 1.9}",0
VE04000065,拐杖,1639T0505VE04000065VE00086,,,,,,,然后呢不知道是什么吗？,"['ran', 'hou', 'ni', 'bu', 'zhi', 'dao', 'shi', 'shen', 'me', 'ma']",['guai-zhang'],"{""word"": ""\u7136\u540e\u5462\u4e0d\u77e5\u9053\u662f\u4ec0\u4e48\u5417\uff1f"", ""pinyin"": ""['ran', 'hou', 'ni', 'bu', 'zhi', 'dao', 'shi', 'shen', 'me', 'ma']"", ""nearest"": [""bu"", ""zhi""], ""minDis"": 3.0}",0
VE04000065,拐杖,1650T0605VE04000065VE00086,拐杖,0,0,1,4,1,摆正,"['bai', 'zheng']",['guai-zhang'],"{""word"": ""\u6446\u6b63"", ""pinyin"": ""['bai', 'zheng']"", ""nearest"": [""bai"", ""zheng""], ""minDis"": 1.4}",0
VE04000065,拐杖,1653T0505VE04000065VE00086,,,,,,,,[''],['guai-zhang'],{},-1
VE04000065,拐杖,1688T0605VE04000065VE00086,镰刀,0,0,1,3,0,是你的，刀,"['shi', 'ni', 'de', 'dao']",['guai-zhang'],"{""word"": ""\u662f\u4f60\u7684\uff0c\u5200"", ""pinyin"": ""['shi', 'ni', 'de', 'dao']"", ""nearest"": [""ni"", ""de""], ""minDis"": 4.0}",0
VE04000065,拐杖,1619058954412T0502VE04000065VE000861619059153621,拐杖,0,1,0,5,1,拐杖,"['guai', 'zhang']",['guai-zhang'],"{""word"": ""\u62d0\u6756"", ""pinyin"": ""['guai', 'zhang']"", ""nearest"": [""guai"", ""zhang""], ""minDis"": 0.0}",1
VE04000065,拐杖,1619085458710T0502VE04000065VE000861619085749769,,,,,,,你看一看你的静静的,"['ni', 'kan', 'yi', 'kan', 'ni', 'de', 'jing', 'jing', 'de']",['guai-zhang'],"{""word"": ""\u4f60\u770b\u4e00\u770b\u4f60\u7684\u9759\u9759\u7684"", ""pinyin"": ""['ni', 'kan', 'yi', 'kan', 'ni', 'de', 'jing', 'jing', 'de']"", ""nearest"": [""ni"", ""kan""], ""minDis"": 2.9}",0
VE04000065,拐杖,1619139009901T0605VE04000065VE000861619139276770,杖老爷爷的那个杖,0,1,1,4,0,是就是上什么什么站啊也那个那个账,"['shi', 'jiu', 'shi', 'shang', 'shen', 'me', 'shen', 'me', 'zhan', 'a', 'ye', 'na', 'ge', 'na', 'ge', 'zhang']",['guai-zhang'],"{""word"": ""\u662f\u5c31\u662f\u4e0a\u4ec0\u4e48\u4ec0\u4e48\u7ad9\u554a\u4e5f\u90a3\u4e2a\u90a3\u4e2a\u8d26"", ""pinyin"": ""['shi', 'jiu', 'shi', 'shang', 'shen', 'me', 'shen', 'me', 'zhan', 'a', 'ye', 'na', 'ge', 'na', 'ge', 'zhang']"", ""nearest"": [""ge"", ""zhang""], ""minDis"": 1.5}",0
VE04000065,拐杖,1619139362036T0505VE04000065VE000861619139622402,,,,,,,,[''],['guai-zhang'],{},-1
VE04000065,拐杖,1619140177098T0505VE04000065VE000861619140628105,,,,,,,分数他,"['fen', 'shu', 'ta']",['guai-zhang'],"{""word"": ""\u5206\u6570\u4ed6"", ""pinyin"": ""['fen', 'shu', 'ta']"", ""nearest"": [""fen"", ""shu""], ""minDis"": 3.9}",0
VE04000065,拐杖,1619141317920T0505VE04000065VE000861619141573460,,,,,,,嗯嗯嗯嗯,"['en', 'en', 'en', 'en']",['guai-zhang'],"{""word"": ""\u55ef\u55ef\u55ef\u55ef"", ""pinyin"": ""['en', 'en', 'en', 'en']"", ""nearest"": [""en"", ""en""], ""minDis"": 4.0}",0
VE04000065,拐杖,1619145146929T0605VE04000065VE000861619145392302,,,,,,,这是什么？,"['zhe', 'shi', 'shen', 'me']",['guai-zhang'],"{""word"": ""\u8fd9\u662f\u4ec0\u4e48\uff1f"", ""pinyin"": ""['zhe', 'shi', 'shen', 'me']"", ""nearest"": [""shi"", ""shen""], ""minDis"": 3.4}",0
VE04000065,拐杖,1619151122230T0605VE04000065VE000861619151323149,拐杖,0,0,1,4,1,我还知道,"['wo', 'huan', 'zhi', 'dao']",['guai-zhang'],"{""word"": ""\u6211\u8fd8\u77e5\u9053"", ""pinyin"": ""['wo', 'huan', 'zhi', 'dao']"", ""nearest"": [""huan"", ""zhi""], ""minDis"": 2.5}",0
VE04000065,拐杖,1619151573076T0605VE04000065VE000861619151854805,像耍杖的耍杖,0,0,1,3,0,嗯像法杖的就是法杖,"['en', 'xiang', 'fa', 'zhang', 'de', 'jiu', 'shi', 'fa', 'zhang']",['guai-zhang'],"{""word"": ""\u55ef\u50cf\u6cd5\u6756\u7684\u5c31\u662f\u6cd5\u6756"", ""pinyin"": ""['en', 'xiang', 'fa', 'zhang', 'de', 'jiu', 'shi', 'fa', 'zhang']"", ""nearest"": [""fa"", ""zhang""], ""minDis"": 1.5}",0
VE04000065,拐杖,1619151623026T0505VE04000065VE000861619151875096,,,,,,,不要用你你什么你什么样子,"['bu', 'yao', 'yong', 'ni', 'ni', 'shen', 'me', 'ni', 'shen', 'me', 'yang', 'zi']",['guai-zhang'],"{""word"": ""\u4e0d\u8981\u7528\u4f60\u4f60\u4ec0\u4e48\u4f60\u4ec0\u4e48\u6837\u5b50"", ""pinyin"": ""['bu', 'yao', 'yong', 'ni', 'ni', 'shen', 'me', 'ni', 'shen', 'me', 'yang', 'zi']"", ""nearest"": [""ni"", ""shen""], ""minDis"": 2.9}",0
VE04000065,拐杖,1619159248459T0505VE04000065VE000861619159521441,,,,,,,没关系没关系这是什么呀知道吗？,"['mei', 'guan', 'xi', 'mei', 'guan', 'xi', 'zhe', 'shi', 'shen', 'me', 'ya', 'zhi', 'dao', 'ma']",['guai-zhang'],"{""word"": ""\u6ca1\u5173\u7cfb\u6ca1\u5173\u7cfb\u8fd9\u662f\u4ec0\u4e48\u5440\u77e5\u9053\u5417\uff1f"", ""pinyin"": ""['mei', 'guan', 'xi', 'mei', 'guan', 'xi', 'zhe', 'shi', 'shen', 'me', 'ya', 'zhi', 'dao', 'ma']"", ""nearest"": [""guan"", ""xi""], ""minDis"": 3.0}",0
VE04000066,围裙、裙子、兜,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,"['wei-qun', 'qun-zi', 'dou']",{},-1
VE04000066,围裙、裙子、兜,1604T0605VE04000066VE00164,围裙,0,0,0,4,1,我也去,"['wo', 'ye', 'qu']","['wei-qun', 'qun-zi', 'dou']","{""word"": ""\u6211\u4e5f\u53bb"", ""pinyin"": ""['wo', 'ye', 'qu']"", ""nearest"": [""ye"", ""qu""], ""minDis"": 1.5}",0
VE04000066,围裙、裙子、兜,1630T0505VE04000066VE00164,衣服,0,0,0,5,0,衣服,"['yi', 'fu']","['wei-qun', 'qun-zi', 'dou']","{""word"": ""\u8863\u670d"", ""pinyin"": ""['yi', 'fu']"", ""nearest"": [""yi"", ""fu""], ""minDis"": 2.0}",0
VE04000066,围裙、裙子、兜,1639T0505VE04000066VE00164,做饭用的围兜,0,0,1,4,1,煮饭用的味道,"['zhu', 'fan', 'yong', 'de', 'wei', 'dao']","['wei-qun', 'qun-zi', 'dou']","{""word"": ""\u716e\u996d\u7528\u7684\u5473\u9053"", ""pinyin"": ""['zhu', 'fan', 'yong', 'de', 'wei', 'dao']"", ""nearest"": [""wei"", ""dao""], ""minDis"": 1.5}",0
VE04000066,围裙、裙子、兜,1650T0605VE04000066VE00164,烧饭的兜,0,0,1,5,1,嗯双方的都,"['en', 'shuang', 'fang', 'de', 'du']","['wei-qun', 'qun-zi', 'dou']","{""word"": ""\u55ef\u53cc\u65b9\u7684\u90fd"", ""pinyin"": ""['en', 'shuang', 'fang', 'de', 'du']"", ""nearest"": [""du""], ""minDis"": 1.0}",0
