图片ID,图片答案,音频ID,音频内容,使用拼音,包含志愿者声音,包含明显噪声,发音标准程度,认知正确性,讯飞中文语音测试结果,讯飞拼音
VE06000147,天鹅,1619147712122T0405VE06000147VE002161619147920475,天鹅,,,,4,1,天鹅,"['tian', 'e']"
VE06000147,天鹅,1619151122230T0605VE06000147VE002161619151295629,鹅,,,,3,0,嗯,['en']
VE06000147,天鹅,1619151573076T0605VE06000147VE002161619151787236,天鹅,,,,3,1,天鹅,"['tian', 'e']"
VE06000147,天鹅,1619151623026T0505VE06000147VE002161619151838558,0,,,,,0,有的谁谁知？,"['you', 'de', 'shui', 'shui', 'zhi']"
VE06000147,天鹅,1619158045068T0405VE06000147VE002161619158197772,鹅,,,,5,0,额,['e']
VE06000147,天鹅,1619158220729T0405VE06000147VE002161619158446536,白鹅,,,,4,0,百分之,"['bai', 'fen', 'zhi']"
VE06000147,天鹅,1619158486998T0405VE06000147VE002161619158711372,鹅,,,,3,0,我们刚刚听了一下了,"['wo', 'men', 'gang', 'gang', 'ting', 'le', 'yi', 'xia', 'le']"
VE06000147,天鹅,1619158604943T0405VE06000147VE002161619158840730,是鸭子,,,,4,0,是牙齿,"['shi', 'ya', 'chi']"
VE06000147,天鹅,1619159248459T0505VE06000147VE002161619159483900,鹅,,,,4,0,嗯,['en']
VE06000147,天鹅,1619159528269T0305VE06000147VE002161619159829774,白鹅,,,,4,0,白鹅,"['bai', 'e']"
VE06000147,天鹅,1619160509371T0305VE06000147VE002161619160725651,乌鸦,,,,4,0,乌鸦,"['wu', 'ya']"
VE06000147,天鹅,1619162540937T0605VE06000147VE002161619162896742,0,,,,,0,,['']
VE06000148,信封,------------------------------------------------,--------------------,------------,--------------,------------,--------,----------,---------------------,
VE06000148,信封,1658T0305VE06000148VE00540,1,,,,,0,嗯他就嗯嗯嗯就是什么不大,"['en', 'ta', 'jiu', 'en', 'en', 'en', 'jiu', 'shi', 'shen', 'me', 'bu', 'da']"
VE06000148,信封,1619139674735T0305VE06000148VE005401619140105291,0,,,,,0,黄瓜、西红柿,"['huang', 'gua', 'xi', 'hong', 'shi']"
VE06000148,信封,1619142411224T0305VE06000148VE005401619142685486,1,,,,,0,,['']
VE06000148,信封,1619144180422T0305VE06000148VE005401619144467806,1,,,,,0,,['']
VE06000148,信封,1619144815875T0305VE06000148VE005401619145061401,1,,,,,0,三个,"['san', 'ge']"
VE06000148,信封,1619145438274T0305VE06000148VE005401619145661340,纸,,,,4,0,纸,['zhi']
VE06000148,信封,1619159528269T0305VE06000148VE005401619159860851,书,,,,3,0,说,['shuo']
VE06000148,信封,1619160509371T0305VE06000148VE005401619160761791,1,,,,,0,死一条，你这边是小贩子,"['si', 'yi', 'tiao', 'ni', 'zhe', 'bian', 'shi', 'xiao', 'fan', 'zi']"
VE06000149,本,------------------------------------------------,--------------------,------------,--------------,------------,--------,----------,---------------------,
VE06000149,本,1609T0604VE06000149VE00280,1,,,,,0,是一两颗两颗的,"['shi', 'yi', 'liang', 'ke', 'liang', 'ke', 'de']"
VE06000149,本,1636T0504VE06000149VE00280,0,,,,,0,是什么？我不看的,"['shi', 'shen', 'me', 'wo', 'bu', 'kan', 'de']"
VE06000149,本,1645T0504VE06000149VE00280,0,,,,,0,坐着吗？嗯嗯,"['zuo', 'zhao', 'ma', 'en', 'en']"
VE06000149,本,1697T0504VE06000149VE00280,1,,,,,0,书是一大的成方形的,"['shu', 'shi', 'yi', 'da', 'de', 'cheng', 'fang', 'xing', 'de']"
VE06000149,本,1619140774883T0604VE06000149VE002801619140987370,1,,1,,,0,是书是太书要打它是竖式一颗一颗书是一什么一什么的，书书是来写字来太书的,"['shi', 'shu', 'shi', 'tai', 'shu', 'yao', 'da', 'ta', 'shi', 'shu', 'shi', 'yi', 'ke', 'yi', 'ke', 'shu', 'shi', 'yi', 'shen', 'me', 'yi', 'shen', 'me', 'de', 'shu', 'shu', 'shi', 'lai', 'xie', 'zi', 'lai', 'tai', 'shu', 'de']"
VE06000149,本,1619141078429T0504VE06000149VE002801619141256917,一本一本,,,,4,1,一本一本的,"['yi', 'ben', 'yi', 'ben', 'de']"
VE06000149,本,1619143073964T0504VE06000149VE002801619143363439,1,,1,,,0,纯是摆在这,"['chun', 'shi', 'bai', 'zai', 'zhe']"
VE06000149,本,1619144432917T0604VE06000149VE002801619144733038,1,,1,,,0,树是我们说一棵树一棵树书的话，我们说一什么书一什么书，说是一本一本的，是不是啊书是一本一本的？,"['shu', 'shi', 'wo', 'men', 'shuo', 'yi', 'ke', 'shu', 'yi', 'ke', 'shu', 'shu', 'de', 'hua', 'wo', 'men', 'shuo', 'yi', 'shen', 'me', 'shu', 'yi', 'shen', 'me', 'shu', 'shuo', 'shi', 'yi', 'ben', 'yi', 'ben', 'de', 'shi', 'bu', 'shi', 'a', 'shu', 'shi', 'yi', 'ben', 'yi', 'ben', 'de']"
VE06000149,本,1619146069733T0504VE06000149VE002801619146276205,0,,,,,0,为这事,"['wei', 'zhe', 'shi']"
VE06000149,本,1619146546065T0604VE06000149VE002801619146760784,1,,,,,0,怎么样？嗯怎么不知道是哪里？,"['zen', 'me', 'yang', 'en', 'zen', 'me', 'bu', 'zhi', 'dao', 'shi', 'na', 'li']"
VE06000149,本,1619146580306T0604VE06000149VE002801619146763955,1,,,,,0,嗯嗯嗯,"['en', 'en', 'en']"
VE06000149,本,1619151445887T0504VE06000149VE002801619151667647,1,,,,,0,只有一颗,"['zhi', 'you', 'yi', 'ke']"
VE06000149,本,1619162540937T0605VE06000149VE002801619162784833,0,,,,,0,,['']
VE06000150,秋天 ,------------------------------------------------,--------------------,------------,--------------,------------,--------,----------,---------------------,
VE06000150,秋天 ,1605T0502VE06000150VE00221,1,,,,,0,树是什么季节？呢这个是春天弄出来的大树,"['shu', 'shi', 'shen', 'me', 'ji', 'jie', 'ni', 'zhe', 'ge', 'shi', 'chun', 'tian', 'nong', 'chu', 'lai', 'de', 'da', 'shu']"
VE06000150,秋天 ,1606T0602VE06000150VE00221,春天,,,,4,0,春天,"['chun', 'tian']"
VE06000150,秋天 ,1629T0502VE06000150VE00221,春天,,,,3,0,问题,"['wen', 'ti']"
VE06000150,秋天 ,1632T0402VE06000150VE00221,1,,,,,0,撕开了,"['si', 'kai', 'le']"
VE06000150,秋天 ,1643T0502VE06000150VE00221,1,,,,,0,这是啥季节我也不知道,"['zhe', 'shi', 'sha', 'ji', 'jie', 'wo', 'ye', 'bu', 'zhi', 'dao']"
VE06000150,秋天 ,1646T0602VE06000150VE00221,0,,,,,0,为什么我就怀疑大家能够开口方便，呢是不是这个意思？,"['wei', 'shen', 'me', 'wo', 'jiu', 'huai', 'yi', 'da', 'jia', 'neng', 'gou', 'kai', 'kou', 'fang', 'bian', 'ni', 'shi', 'bu', 'shi', 'zhe', 'ge', 'yi', 'si']"
VE06000150,秋天 ,1659T0302VE06000150VE00221,0,,,,,0,最后我看看这个数据,"['zui', 'hou', 'wo', 'kan', 'kan', 'zhe', 'ge', 'shu', 'ju']"
VE06000150,秋天 ,1691T0602VE06000150VE00221,1,,,,,0,嗯运成成绩,"['en', 'yun', 'cheng', 'cheng', 'ji']"
VE06000150,秋天 ,1701T0402VE06000150VE00221,1,,,,,0,这个花束,"['zhe', 'ge', 'hua', 'shu']"
VE06000150,秋天 ,1702T0502VE06000150VE00221,0,,,,,0,经过,"['jing', 'guo']"
VE06000150,秋天 ,1727T0302VE06000150VE00221,0,,,,,0,,['']
VE06000150,秋天 ,1619140034682T0502VE06000150VE002211619140197032,1,,,,,0,我都交接了不适也不会这样,"['wo', 'du', 'jiao', 'jie', 'le', 'bu', 'shi', 'ye', 'bu', 'hui', 'zhe', 'yang']"
VE06000150,秋天 ,1619140502232T0502VE06000150VE002211619140677384,春天,,,,2,0,嗯春天,"['en', 'chun', 'tian']"
VE06000150,秋天 ,1619140594192T0402VE06000150VE002211619140763906,0,,,,,0,嗯对,"['en', 'dui']"
VE06000150,秋天 ,1619141185300T0402VE06000150VE002211619141498803,0,,,,,0,不,['bu']
VE06000150,秋天 ,1619142213345T0602VE06000150VE002211619142417199,0,,,,,0,这个季节叶子会变成这个颜色，嗯哪个季节叶子会变成黄色黄色？春天,"['zhe', 'ge', 'ji', 'jie', 'ye', 'zi', 'hui', 'bian', 'cheng', 'zhe', 'ge', 'yan', 'se', 'en', 'na', 'ge', 'ji', 'jie', 'ye', 'zi', 'hui', 'bian', 'cheng', 'huang', 'se', 'huang', 'se', 'chun', 'tian']"
VE06000150,秋天 ,1619142625407T0402VE06000150VE002211619142817568,树,,,,3,0,是,['shi']
VE06000150,秋天 ,1619142717660T0402VE06000150VE002211619142878398,树,,,,3,0,嗯,['en']
VE06000150,秋天 ,1619142817322T0302VE06000150VE002211619143070858,种树,,,,3,0,就是,"['jiu', 'shi']"
VE06000150,秋天 ,1619144112081T0302VE06000150VE002211619144435172,树,,,,3,0,这个数啊,"['zhe', 'ge', 'shu', 'a']"
VE06000150,秋天 ,1619144882766T0302VE06000150VE002211619145144237,大树,,,,3,0,这是、大树,"['zhe', 'shi', 'da', 'shu']"
VE06000150,秋天 ,1619145056250T0302VE06000150VE002211619145302760,1,,,,,0,,['']
VE06000150,秋天 ,1619145771806T0502VE06000150VE002211619145911217,春天,,,,4,0,嗯三天,"['en', 'san', 'tian']"
VE06000150,秋天 ,1619145921706T0402VE06000150VE002211619146093474,树,,,,4,0,,['']
VE06000150,秋天 ,1619146005719T0602VE06000150VE002211619146269301,秋天,,,,4,1,秋天,"['qiu', 'tian']"
VE06000150,秋天 ,1619147343112T0602VE06000150VE002211619147475072,0,,,,,0,,['']
VE06000150,秋天 ,1619147629090T0302VE06000150VE002211619148423821,1,,,,,0,我知道了,"['wo', 'zhi', 'dao', 'le']"
VE06000150,秋天 ,1619151098317T0602VE06000150VE002211619151264853,嗯春天,,,,4,0,嗯春天吧,"['en', 'chun', 'tian', 'ba']"
VE06000150,秋天 ,1619151171520T0602VE06000150VE002211619151361985,春节,,,,3,0,春节春,"['chun', 'jie', 'chun']"
VE06000150,秋天 ,1619157781789T0502VE06000150VE002211619158052014,1,,1,,,0,什么季节叶子是这样子的沟通,"['shen', 'me', 'ji', 'jie', 'ye', 'zi', 'shi', 'zhe', 'yang', 'zi', 'de', 'gou', 'tong']"
VE06000150,秋天 ,1619159091331T0402VE06000150VE002211619159395232,树,,,,2,0,,['']
VE06000150,秋天 ,1619159287263T0402VE06000150VE002211619159480523,是树,,,,3,0,但是说,"['dan', 'shi', 'shuo']"
VE06000150,秋天 ,1619159307973T0402VE06000150VE002211619159542505,1,,1,,,0,树季节什么季节的树它会变成这样，呀春天到了，树叶亮下树，树叶亮下来，落下来是春天吗？是不是应该是秋天呀对吧？,"['shu', 'ji', 'jie', 'shen', 'me', 'ji', 'jie', 'de', 'shu', 'ta', 'hui', 'bian', 'cheng', 'zhe', 'yang', 'ya', 'chun', 'tian', 'dao', 'le', 'shu', 'ye', 'liang', 'xia', 'shu', 'shu', 'ye', 'liang', 'xia', 'lai', 'luo', 'xia', 'lai', 'shi', 'chun', 'tian', 'ma', 'shi', 'bu', 'shi', 'ying', 'gai', 'shi', 'qiu', 'tian', 'ya', 'dui', 'ba']"
VE06000150,秋天 ,1619159635156T0302VE06000150VE002211619159994019,0,,,,,0,,['']
VE06000150,秋天 ,1619159685699T0302VE06000150VE002211619159905159,一棵树,,,,4,0,嗯一棵树,"['en', 'yi', 'ke', 'shu']"
VE06000150,秋天 ,1619160816668T0402VE06000150VE002211619161012990,树,,,,3,0,是,['shi']
VE06000150,秋天 ,1619162540937T0605VE06000150VE002211619163046307,0,,,,,0,,['']
